 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	2.585000E-7	8.405000E-7	3.075550E-1
2.250000E+0	2.178000E-7	6.913000E-7	3.150586E-1
4.500000E+0	3.205000E-7	1.028500E-6	3.116189E-1
6.750000E+0	3.104000E-7	9.894000E-7	3.137255E-1
9.000000E+0	2.827000E-7	9.300000E-7	3.039785E-1
1.125000E+1	2.967000E-7	9.710000E-7	3.055613E-1
1.350000E+1	2.727000E-7	9.142000E-7	2.982936E-1
1.575000E+1	3.060000E-7	9.997000E-7	3.060918E-1
1.800000E+1	2.899000E-7	9.586000E-7	3.024202E-1
2.025000E+1	2.833000E-7	9.584000E-7	2.955968E-1
2.250000E+1	3.082000E-7	1.024800E-6	3.007416E-1
2.475000E+1	2.832000E-7	9.666000E-7	2.929857E-1
2.700000E+1	2.879000E-7	9.625000E-7	2.991169E-1
2.925000E+1	3.291000E-7	1.115700E-6	2.949718E-1
3.150000E+1	3.135000E-7	1.054100E-6	2.974101E-1
3.375000E+1	2.093000E-7	7.429000E-7	2.817337E-1
3.600000E+1	3.368000E-7	1.133100E-6	2.972377E-1
3.825000E+1	3.078000E-7	1.069400E-6	2.878249E-1
4.050000E+1	2.977000E-7	1.024700E-6	2.905241E-1
4.275000E+1	2.963000E-7	1.042100E-6	2.843297E-1
4.500000E+1	3.132000E-7	1.102600E-6	2.840559E-1
4.725000E+1	3.027000E-7	1.067800E-6	2.834801E-1
4.950000E+1	3.237000E-7	1.179000E-6	2.745547E-1
5.175000E+1	3.115000E-7	1.154300E-6	2.698605E-1
5.400000E+1	3.122000E-7	1.165900E-6	2.677760E-1
5.625000E+1	3.202000E-7	1.204700E-6	2.657923E-1
5.850000E+1	3.017000E-7	1.167200E-6	2.584818E-1
6.075000E+1	3.097000E-7	1.258800E-6	2.460280E-1
6.300000E+1	3.033000E-7	1.354300E-6	2.239533E-1
6.525000E+1	2.841000E-7	1.273500E-6	2.230860E-1
6.750000E+1	2.464000E-7	1.117400E-6	2.205119E-1
6.975000E+1	2.551000E-7	1.287000E-6	1.982129E-1
7.200000E+1	2.541000E-7	1.308900E-6	1.941325E-1
7.425000E+1	2.437000E-7	1.152800E-6	2.113983E-1
7.650000E+1	2.672000E-7	1.224100E-6	2.182828E-1
7.875000E+1	2.975000E-7	1.322500E-6	2.249527E-1
8.100000E+1	2.821000E-7	1.168100E-6	2.415033E-1
8.325000E+1	2.954000E-7	1.185300E-6	2.492196E-1
8.550000E+1	3.086000E-7	1.204400E-6	2.562272E-1
8.775000E+1	3.472000E-7	1.348200E-6	2.575286E-1
9.000000E+1	3.318000E-7	1.230500E-6	2.696465E-1
9.225000E+1	3.346000E-7	1.214100E-6	2.755951E-1
9.450000E+1	3.169000E-7	1.128200E-6	2.808899E-1
9.675000E+1	3.390000E-7	1.221800E-6	2.774595E-1
9.900000E+1	3.321000E-7	1.181600E-6	2.810596E-1
1.012500E+2	2.812000E-7	9.874000E-7	2.847883E-1
1.035000E+2	3.028000E-7	1.049400E-6	2.885458E-1
1.057500E+2	3.346000E-7	1.184000E-6	2.826014E-1
1.080000E+2	3.098000E-7	1.117500E-6	2.772260E-1
1.102500E+2	3.526000E-7	1.218200E-6	2.894434E-1
1.125000E+2	2.825000E-7	9.912000E-7	2.850081E-1
1.147500E+2	2.536000E-7	8.743000E-7	2.900606E-1
1.170000E+2	3.963000E-7	1.305100E-6	3.036549E-1
1.192500E+2	3.715000E-7	1.215100E-6	3.057362E-1
1.215000E+2	3.319000E-7	1.092900E-6	3.036874E-1
1.237500E+2	3.304000E-7	1.071600E-6	3.083240E-1
1.260000E+2	3.688000E-7	1.168800E-6	3.155373E-1
1.282500E+2	3.925000E-7	1.238100E-6	3.170180E-1
1.305000E+2	3.715000E-7	1.170600E-6	3.173586E-1
1.327500E+2	3.729000E-7	1.170700E-6	3.185274E-1
1.350000E+2	3.621000E-7	1.143200E-6	3.167425E-1
1.372500E+2	3.382000E-7	1.052300E-6	3.213912E-1
1.395000E+2	3.549000E-7	1.111300E-6	3.193557E-1
1.417500E+2	3.624000E-7	1.113300E-6	3.255187E-1
1.440000E+2	3.429000E-7	1.037600E-6	3.304742E-1
1.462500E+2	3.596000E-7	1.098800E-6	3.272661E-1
1.485000E+2	3.514000E-7	1.091200E-6	3.220308E-1
1.507500E+2	3.532000E-7	1.105800E-6	3.194068E-1
1.530000E+2	3.649000E-7	1.124000E-6	3.246441E-1
1.552500E+2	3.146000E-7	1.000100E-6	3.145685E-1
1.575000E+2	2.982000E-7	9.252000E-7	3.223087E-1
1.597500E+2	3.077000E-7	9.546000E-7	3.223340E-1
1.620000E+2	2.981000E-7	9.156000E-7	3.255789E-1
1.642500E+2	3.010000E-7	9.384000E-7	3.207587E-1
1.665000E+2	3.593000E-7	1.096900E-6	3.275595E-1
1.687500E+2	3.204000E-7	9.817000E-7	3.263726E-1
1.710000E+2	3.276000E-7	1.004900E-6	3.260026E-1
1.732500E+2	2.902000E-7	9.071000E-7	3.199206E-1
1.755000E+2	3.181000E-7	9.699000E-7	3.279720E-1
1.777500E+2	3.245000E-7	9.867000E-7	3.288740E-1
