 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	7.035000E-7	1.179000E-6	5.966921E-1
3.375000E+0	6.663000E-7	1.129000E-6	5.901683E-1
6.750000E+0	6.672000E-7	1.129000E-6	5.909655E-1
1.012500E+1	6.796000E-7	1.159000E-6	5.863676E-1
1.350000E+1	6.555000E-7	1.104000E-6	5.937500E-1
1.687500E+1	6.216000E-7	1.076000E-6	5.776952E-1
2.025000E+1	6.495000E-7	1.129000E-6	5.752879E-1
2.362500E+1	6.474000E-7	1.141000E-6	5.673970E-1
2.700000E+1	6.457000E-7	1.162000E-6	5.556799E-1
3.037500E+1	6.551000E-7	1.194000E-6	5.486600E-1
3.375000E+1	6.368000E-7	1.171000E-6	5.438087E-1
3.712500E+1	6.070000E-7	1.137000E-6	5.338610E-1
4.050000E+1	5.767000E-7	1.079000E-6	5.344764E-1
4.387500E+1	5.921000E-7	1.143000E-6	5.180227E-1
4.725000E+1	6.105000E-7	1.202000E-6	5.079035E-1
5.062500E+1	6.039000E-7	1.250000E-6	4.831200E-1
5.400000E+1	5.491000E-7	1.126000E-6	4.876554E-1
5.737500E+1	5.635000E-7	1.201000E-6	4.691923E-1
6.075000E+1	5.367000E-7	1.205000E-6	4.453942E-1
6.412500E+1	5.123000E-7	1.161000E-6	4.412575E-1
6.750000E+1	4.920000E-7	1.176000E-6	4.183673E-1
7.087500E+1	4.679000E-7	1.144000E-6	4.090035E-1
7.425000E+1	4.609000E-7	1.209000E-6	3.812242E-1
7.762500E+1	4.207000E-7	1.148000E-6	3.664634E-1
8.100000E+1	3.920000E-7	1.135000E-6	3.453744E-1
8.437500E+1	3.686000E-7	1.151000E-6	3.202433E-1
8.775000E+1	3.359000E-7	1.146000E-6	2.931065E-1
9.112500E+1	3.040000E-7	1.139000E-6	2.669008E-1
9.450000E+1	2.848000E-7	1.232000E-6	2.311688E-1
9.787500E+1	2.490000E-7	1.218000E-6	2.044335E-1
1.012500E+2	2.033000E-7	1.150000E-6	1.767826E-1
1.046250E+2	1.653000E-7	1.112000E-6	1.486511E-1
1.080000E+2	1.327000E-7	1.143000E-6	1.160980E-1
1.113750E+2	1.066000E-7	1.153000E-6	9.245447E-2
1.147500E+2	8.240000E-8	1.142000E-6	7.215412E-2
1.181250E+2	7.770000E-8	1.177000E-6	6.601529E-2
1.215000E+2	7.840000E-8	1.097000E-6	7.146764E-2
1.248750E+2	1.031000E-7	1.153000E-6	8.941891E-2
1.282500E+2	1.368000E-7	1.199000E-6	1.140951E-1
1.316250E+2	1.652000E-7	1.192000E-6	1.385906E-1
1.350000E+2	1.975000E-7	1.189000E-6	1.661060E-1
1.383750E+2	2.168000E-7	1.087000E-6	1.994480E-1
1.417500E+2	2.562000E-7	1.148000E-6	2.231707E-1
1.451250E+2	2.878000E-7	1.143000E-6	2.517935E-1
1.485000E+2	3.269000E-7	1.155000E-6	2.830303E-1
1.518750E+2	3.513000E-7	1.134000E-6	3.097884E-1
1.552500E+2	3.623000E-7	1.060000E-6	3.417925E-1
1.586250E+2	3.950000E-7	1.076000E-6	3.671004E-1
1.620000E+2	4.410000E-7	1.149000E-6	3.838120E-1
1.653750E+2	4.681000E-7	1.162000E-6	4.028399E-1
1.687500E+2	4.745000E-7	1.100000E-6	4.313636E-1
1.721250E+2	5.147000E-7	1.188000E-6	4.332492E-1
1.755000E+2	5.154000E-7	1.132000E-6	4.553004E-1
1.788750E+2	5.270000E-7	1.096000E-6	4.808394E-1
1.822500E+2	5.712000E-7	1.191000E-6	4.795970E-1
1.856250E+2	5.908000E-7	1.202000E-6	4.915141E-1
1.890000E+2	5.560000E-7	1.070000E-6	5.196262E-1
1.923750E+2	6.367000E-7	1.236000E-6	5.151294E-1
1.957500E+2	6.137000E-7	1.169000E-6	5.249786E-1
1.991250E+2	6.376000E-7	1.189000E-6	5.362489E-1
2.025000E+2	6.423000E-7	1.187000E-6	5.411120E-1
2.058750E+2	6.738000E-7	1.229000E-6	5.482506E-1
2.092500E+2	6.711000E-7	1.199000E-6	5.597164E-1
2.126250E+2	6.976000E-7	1.238000E-6	5.634895E-1
2.160000E+2	6.713000E-7	1.170000E-6	5.737607E-1
2.193750E+2	6.744000E-7	1.166000E-6	5.783877E-1
2.227500E+2	6.417000E-7	1.079000E-6	5.947173E-1
2.261250E+2	6.587000E-7	1.127000E-6	5.844720E-1
2.295000E+2	6.839000E-7	1.156000E-6	5.916090E-1
2.328750E+2	6.481000E-7	1.073000E-6	6.040075E-1
2.362500E+2	6.795000E-7	1.143000E-6	5.944882E-1
2.396250E+2	7.409000E-7	1.231000E-6	6.018684E-1
2.430000E+2	7.053000E-7	1.147000E-6	6.149085E-1
2.463750E+2	6.729000E-7	1.104000E-6	6.095109E-1
2.497500E+2	7.134000E-7	1.149000E-6	6.208877E-1
2.531250E+2	6.775000E-7	1.088000E-6	6.227022E-1
2.565000E+2	6.922000E-7	1.102000E-6	6.281307E-1
2.598750E+2	6.942000E-7	1.125000E-6	6.170667E-1
2.632500E+2	7.016000E-7	1.120000E-6	6.264286E-1
2.666250E+2	7.173000E-7	1.116000E-6	6.427419E-1
