  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	8.180000E-8	6.960000E-7	1.175287E-1	2.752338E-1
2.250000E+0	9.033333E-8	6.911111E-7	1.307074E-1	3.701775E-1
4.500000E+0	1.533000E-7	1.413000E-6	1.084926E-1	2.758113E-1
6.750000E+0	8.820000E-8	7.200000E-7	1.225000E-1	3.630267E-1
9.000000E+0	7.890000E-8	6.260000E-7	1.260383E-1	3.645068E-1
1.125000E+1	1.237000E-7	1.110000E-6	1.114414E-1	3.316487E-1
1.350000E+1	8.240000E-8	7.320000E-7	1.125683E-1	2.800390E-1
1.575000E+1	7.210000E-8	5.850000E-7	1.232479E-1	3.605738E-1
1.800000E+1	7.610000E-8	6.990000E-7	1.088698E-1	2.866025E-1
2.025000E+1	6.970000E-8	5.880000E-7	1.185374E-1	3.448138E-1
2.250000E+1	5.270000E-8	4.390000E-7	1.200456E-1	3.756242E-1
2.475000E+1	4.050000E-8	3.740000E-7	1.082888E-1	3.151388E-1
2.700000E+1	1.015000E-7	9.950000E-7	1.020101E-1	2.633465E-1
2.925000E+1	5.340000E-8	4.950000E-7	1.078788E-1	3.426505E-1
3.150000E+1	5.180000E-8	4.820000E-7	1.074689E-1	3.655404E-1
3.375000E+1	5.820000E-8	5.540000E-7	1.050542E-1	3.134972E-1
3.600000E+1	7.100000E-8	6.720000E-7	1.056548E-1	3.151818E-1
3.825000E+1	4.470000E-8	4.100000E-7	1.090244E-1	3.279054E-1
4.050000E+1	7.590000E-8	7.770000E-7	9.768340E-2	2.655726E-1
4.275000E+1	8.930000E-8	1.022000E-6	8.737769E-2	2.723546E-1
4.500000E+1	4.670000E-8	4.720000E-7	9.894068E-2	3.120519E-1
4.725000E+1	3.360000E-8	3.090000E-7	1.087379E-1	2.992116E-1
4.950000E+1	8.860000E-8	1.097000E-6	8.076572E-2	3.309742E-1
5.175000E+1	7.520000E-8	8.640000E-7	8.703704E-2	4.102211E-1
5.400000E+1	4.980000E-8	5.500000E-7	9.054545E-2	3.133033E-1
5.625000E+1	4.820000E-8	5.600000E-7	8.607143E-2	2.478857E-1
5.850000E+1	6.520000E-8	7.740000E-7	8.423773E-2	3.956956E-1
6.075000E+1	6.160000E-8	8.200000E-7	7.512195E-2	3.535151E-1
6.300000E+1	3.550000E-8	4.390000E-7	8.086560E-2	3.305009E-1
6.525000E+1	3.710000E-8	4.230000E-7	8.770686E-2	3.705385E-1
6.750000E+1	3.070000E-8	3.380000E-7	9.082840E-2	5.135110E-1
6.975000E+1	3.760000E-8	4.410000E-7	8.526077E-2	5.006246E-1
7.200000E+1	4.680000E-8	5.480000E-7	8.540146E-2	4.112194E-1
7.425000E+1	4.790000E-8	5.700000E-7	8.403509E-2	3.857226E-1
7.650000E+1	3.480000E-8	3.520000E-7	9.886364E-2	3.590081E-1
7.875000E+1	7.180000E-8	8.280000E-7	8.671498E-2	4.513047E-1
8.100000E+1	5.240000E-8	5.650000E-7	9.274336E-2	4.180704E-1
8.325000E+1	7.310000E-8	8.560000E-7	8.539720E-2	3.499753E-1
8.550000E+1	5.690000E-8	6.300000E-7	9.031746E-2	3.539887E-1
8.775000E+1	3.460000E-8	3.440000E-7	1.005814E-1	4.609466E-1
9.000000E+1	4.480000E-8	4.230000E-7	1.059102E-1	4.563964E-1
9.225000E+1	6.000000E-8	5.660000E-7	1.060071E-1	3.924554E-1
9.450000E+1	5.770000E-8	5.820000E-7	9.914089E-2	3.757637E-1
9.675000E+1	5.030000E-8	4.610000E-7	1.091106E-1	4.154746E-1
