 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
1.507500E+2	3.255000E-7	9.690000E-7	3.359133E-1
1.530000E+2	3.160000E-7	8.430000E-7	3.748517E-1
1.552500E+2	3.645000E-7	9.330000E-7	3.906752E-1
1.575000E+2	4.303000E-7	1.183000E-6	3.637363E-1
1.597500E+2	3.635000E-7	8.550000E-7	4.251462E-1
1.620000E+2	4.146000E-7	9.580000E-7	4.327766E-1
1.642500E+2	4.759000E-7	1.155000E-6	4.120346E-1
1.665000E+2	5.860000E-7	1.430000E-6	4.097902E-1
1.687500E+2	4.169000E-7	8.310000E-7	5.016847E-1
1.710000E+2	4.607000E-7	9.270000E-7	4.969795E-1
1.732500E+2	3.535000E-7	6.180000E-7	5.720065E-1
1.755000E+2	4.591000E-7	8.730000E-7	5.258877E-1
1.777500E+2	5.661000E-7	1.136000E-6	4.983275E-1
1.800000E+2	6.147000E-7	1.180000E-6	5.209322E-1
1.822500E+2	6.312000E-7	1.208000E-6	5.225166E-1
1.845000E+2	4.423000E-7	7.600000E-7	5.819737E-1
1.867500E+2	3.549000E-7	5.890000E-7	6.025467E-1
1.890000E+2	4.221000E-7	7.120000E-7	5.928371E-1
1.912500E+2	1.418000E-7	2.510000E-7	5.649402E-1
1.935000E+2	4.089000E-7	6.480000E-7	6.310185E-1
1.957500E+2	5.768000E-7	9.620000E-7	5.995842E-1
1.980000E+2	4.805000E-7	7.690000E-7	6.248375E-1
2.002500E+2	3.315000E-7	4.890000E-7	6.779141E-1
2.025000E+2	5.579000E-7	8.820000E-7	6.325397E-1
2.047500E+2	5.065000E-7	8.040000E-7	6.299751E-1
2.070000E+2	2.664000E-7	4.120000E-7	6.466019E-1
2.092500E+2	2.852000E-7	3.900000E-7	7.312821E-1
2.115000E+2	2.397000E-7	3.430000E-7	6.988338E-1
2.137500E+2	4.378000E-7	6.320000E-7	6.927215E-1
2.160000E+2	5.176000E-7	7.890000E-7	6.560203E-1
2.182500E+2	4.329000E-7	6.360000E-7	6.806604E-1
2.205000E+2	3.384000E-7	4.970000E-7	6.808853E-1
2.227500E+2	4.104000E-7	5.860000E-7	7.003413E-1
2.250000E+2	5.505000E-7	7.970000E-7	6.907152E-1
2.272500E+2	2.206000E-7	3.070000E-7	7.185668E-1
2.295000E+2	6.598000E-7	9.590000E-7	6.880083E-1
2.317500E+2	6.237000E-7	9.080000E-7	6.868943E-1
2.340000E+2	4.844000E-7	7.090000E-7	6.832158E-1
2.362500E+2	5.334000E-7	7.630000E-7	6.990826E-1
2.385000E+2	5.749000E-7	7.820000E-7	7.351662E-1
2.407500E+2	3.972000E-7	5.620000E-7	7.067616E-1
2.430000E+2	5.579000E-7	7.890000E-7	7.070976E-1
2.452500E+2	2.769000E-7	3.700000E-7	7.483784E-1
2.475000E+2	5.064000E-7	7.030000E-7	7.203414E-1
2.497500E+2	3.145000E-7	4.170000E-7	7.541966E-1
2.520000E+2	3.533000E-7	4.900000E-7	7.210204E-1
2.542500E+2	7.988000E-7	1.133000E-6	7.050309E-1
2.565000E+2	8.192000E-7	1.163000E-6	7.043852E-1
2.587500E+2	9.103000E-7	1.263000E-6	7.207443E-1
2.610000E+2	8.221000E-7	1.151000E-6	7.142485E-1
2.632500E+2	9.317000E-7	1.330000E-6	7.005263E-1
2.655000E+2	7.913000E-7	1.103000E-6	7.174071E-1
2.677500E+2	7.114000E-7	1.007000E-6	7.064548E-1
