 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
2.227500E+2	7.993000E-7	1.186000E-6	6.739460E-1
2.250000E+2	6.787000E-7	1.012000E-6	6.706522E-1
2.272500E+2	8.432000E-7	1.252000E-6	6.734824E-1
2.295000E+2	9.330000E-7	1.386000E-6	6.731602E-1
2.317500E+2	6.200000E-7	8.800000E-7	7.045455E-1
2.340000E+2	8.931000E-7	1.295000E-6	6.896525E-1
2.362500E+2	1.015500E-6	1.487000E-6	6.829186E-1
2.385000E+2	7.080000E-7	9.800000E-7	7.224490E-1
2.407500E+2	7.181000E-7	1.018000E-6	7.054028E-1
2.430000E+2	3.475000E-7	4.840000E-7	7.179752E-1
2.452500E+2	5.750000E-7	7.600000E-7	7.565789E-1
2.475000E+2	7.547000E-7	1.055000E-6	7.153555E-1
2.497500E+2	5.232000E-7	7.180000E-7	7.286908E-1
2.520000E+2	9.281000E-7	1.289000E-6	7.200155E-1
2.542500E+2	7.953000E-7	1.099000E-6	7.236579E-1
2.565000E+2	8.243000E-7	1.143000E-6	7.211724E-1
2.587500E+2	1.075300E-6	1.491000E-6	7.211938E-1
2.610000E+2	5.531000E-7	7.520000E-7	7.355053E-1
2.632500E+2	5.426000E-7	7.170000E-7	7.567643E-1
2.655000E+2	7.738000E-7	1.056000E-6	7.327652E-1
2.677500E+2	1.036700E-6	1.451000E-6	7.144728E-1
