 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	1.522000E-7	3.890000E-7	3.912596E-1
2.250000E+0	3.142000E-7	9.410000E-7	3.339001E-1
4.500000E+0	3.597000E-7	1.167000E-6	3.082262E-1
6.750000E+0	4.061000E-7	1.359000E-6	2.988227E-1
9.000000E+0	2.175000E-7	6.250000E-7	3.480000E-1
1.125000E+1	2.825000E-7	8.940000E-7	3.159955E-1
1.350000E+1	3.400000E-7	1.150000E-6	2.956522E-1
1.575000E+1	2.444000E-7	7.190000E-7	3.399166E-1
1.800000E+1	3.621000E-7	1.289000E-6	2.809154E-1
2.025000E+1	3.143000E-7	1.078000E-6	2.915584E-1
2.250000E+1	2.799000E-7	9.830000E-7	2.847406E-1
2.475000E+1	2.046000E-7	7.080000E-7	2.889831E-1
2.700000E+1	1.906000E-7	5.730000E-7	3.326353E-1
2.925000E+1	2.373000E-7	8.850000E-7	2.681356E-1
3.150000E+1	2.821000E-7	1.170000E-6	2.411111E-1
3.375000E+1	2.362000E-7	8.830000E-7	2.674972E-1
3.600000E+1	2.745000E-7	1.161000E-6	2.364341E-1
3.825000E+1	1.383000E-7	4.630000E-7	2.987041E-1
4.050000E+1	2.084000E-7	8.210000E-7	2.538368E-1
4.275000E+1	2.245000E-7	9.570000E-7	2.345873E-1
4.500000E+1	2.533000E-7	1.159000E-6	2.185505E-1
4.725000E+1	1.669000E-7	7.510000E-7	2.222370E-1
4.950000E+1	1.883000E-7	8.010000E-7	2.350811E-1
5.175000E+1	1.480000E-7	5.970000E-7	2.479062E-1
5.400000E+1	9.440000E-8	3.240000E-7	2.913580E-1
5.625000E+1	1.250000E-7	4.350000E-7	2.873563E-1
5.850000E+1	1.478000E-7	6.340000E-7	2.331230E-1
6.075000E+1	1.566000E-7	7.480000E-7	2.093583E-1
6.300000E+1	1.272000E-7	5.290000E-7	2.404537E-1
6.525000E+1	1.639000E-7	8.820000E-7	1.858277E-1
6.750000E+1	1.268000E-7	5.770000E-7	2.197574E-1
6.975000E+1	1.703000E-7	1.086000E-6	1.568140E-1
7.200000E+1	1.524000E-7	8.750000E-7	1.741714E-1
7.425000E+1	1.678000E-7	1.081000E-6	1.552266E-1
7.650000E+1	1.639000E-7	9.620000E-7	1.703742E-1
7.875000E+1	9.640000E-8	3.580000E-7	2.692737E-1
8.100000E+1	1.746000E-7	9.940000E-7	1.756539E-1
8.325000E+1	1.880000E-7	1.116000E-6	1.684588E-1
8.550000E+1	1.565000E-7	7.180000E-7	2.179666E-1
8.775000E+1	1.087000E-7	4.040000E-7	2.690594E-1
9.000000E+1	2.310000E-7	1.307000E-6	1.767406E-1
9.225000E+1	1.593000E-7	7.000000E-7	2.275714E-1
9.450000E+1	1.766000E-7	7.840000E-7	2.252551E-1
9.675000E+1	2.072000E-7	8.130000E-7	2.548585E-1
9.900000E+1	2.851000E-7	1.486000E-6	1.918573E-1
1.012500E+2	2.595000E-7	1.306000E-6	1.986983E-1
1.035000E+2	1.750000E-7	6.570000E-7	2.663623E-1
1.057500E+2	2.759000E-7	1.241000E-6	2.223207E-1
1.080000E+2	2.642000E-7	1.106000E-6	2.388788E-1
1.102500E+2	3.208000E-7	1.474000E-6	2.176391E-1
1.125000E+2	2.943000E-7	1.263000E-6	2.330166E-1
1.147500E+2	2.397000E-7	8.890000E-7	2.696288E-1
1.170000E+2	3.218000E-7	1.331000E-6	2.417731E-1
1.192500E+2	3.321000E-7	1.240000E-6	2.678226E-1
1.215000E+2	2.360000E-7	7.740000E-7	3.049096E-1
1.237500E+2	3.103000E-7	1.062000E-6	2.921846E-1
1.260000E+2	4.205000E-7	1.675000E-6	2.510448E-1
1.282500E+2	2.251000E-7	6.200000E-7	3.630645E-1
1.305000E+2	3.666000E-7	1.242000E-6	2.951691E-1
1.327500E+2	4.941000E-7	1.877000E-6	2.632392E-1
1.350000E+2	3.681000E-7	1.215000E-6	3.029630E-1
1.372500E+2	2.624000E-7	7.110000E-7	3.690577E-1
1.395000E+2	3.647000E-7	1.181000E-6	3.088061E-1
1.417500E+2	2.969000E-7	8.900000E-7	3.335955E-1
1.440000E+2	3.613000E-7	1.174000E-6	3.077513E-1
1.462500E+2	4.952000E-7	1.608000E-6	3.079602E-1
1.485000E+2	4.509000E-7	1.407000E-6	3.204691E-1
1.507500E+2	2.691000E-7	7.090000E-7	3.795487E-1
1.530000E+2	3.026000E-7	8.340000E-7	3.628297E-1
1.552500E+2	5.891000E-7	1.897000E-6	3.105430E-1
1.575000E+2	3.612000E-7	9.800000E-7	3.685714E-1
1.597500E+2	3.949000E-7	1.105000E-6	3.573756E-1
1.620000E+2	2.203000E-7	5.420000E-7	4.064576E-1
1.642500E+2	4.216000E-7	1.235000E-6	3.413765E-1
1.665000E+2	2.221000E-7	5.480000E-7	4.052920E-1
1.687500E+2	2.004000E-7	5.330000E-7	3.759850E-1
1.710000E+2	4.979000E-7	1.362000E-6	3.655653E-1
1.732500E+2	4.416000E-7	1.179000E-6	3.745547E-1
1.755000E+2	4.201000E-7	1.097000E-6	3.829535E-1
1.777500E+2	3.163000E-7	7.710000E-7	4.102464E-1
