  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	9.000000E-8	5.380000E-7	1.672862E-1	4.275581E-1
2.250000E+0	1.142000E-7	7.430000E-7	1.537012E-1	4.603209E-1
4.500000E+0	1.355000E-7	7.450000E-7	1.818792E-1	5.900835E-1
6.750000E+0	1.980000E-7	1.358000E-6	1.458027E-1	4.879237E-1
9.000000E+0	1.804000E-7	1.217000E-6	1.482334E-1	4.259579E-1
1.125000E+1	1.604000E-7	1.054000E-6	1.521822E-1	4.815959E-1
1.350000E+1	1.033000E-7	6.960000E-7	1.484195E-1	5.020073E-1
1.575000E+1	4.080000E-8	2.760000E-7	1.478261E-1	4.348893E-1
1.800000E+1	1.496000E-7	1.030000E-6	1.452427E-1	5.170336E-1
2.025000E+1	1.577000E-7	1.281000E-6	1.231069E-1	4.222376E-1
2.250000E+1	5.840000E-8	3.670000E-7	1.591281E-1	5.588528E-1
2.475000E+1	4.380000E-8	2.900000E-7	1.510345E-1	5.226413E-1
2.700000E+1	1.031000E-7	7.360000E-7	1.400815E-1	4.211265E-1
2.925000E+1	8.910000E-8	6.350000E-7	1.403150E-1	5.232985E-1
3.150000E+1	9.190000E-8	6.530000E-7	1.407351E-1	5.836938E-1
3.375000E+1	8.100000E-8	6.070000E-7	1.334432E-1	4.988582E-1
3.600000E+1	9.300000E-8	7.750000E-7	1.200000E-1	5.075410E-1
3.825000E+1	6.620000E-8	5.270000E-7	1.256167E-1	4.205389E-1
4.050000E+1	8.620000E-8	8.310000E-7	1.037304E-1	4.086502E-1
4.275000E+1	5.350000E-8	4.980000E-7	1.074297E-1	4.579521E-1
4.500000E+1	9.740000E-8	8.810000E-7	1.105562E-1	5.058611E-1
4.725000E+1	4.370000E-8	3.650000E-7	1.197260E-1	5.387313E-1
4.950000E+1	7.900000E-8	7.500000E-7	1.053333E-1	4.480722E-1
5.175000E+1	7.211111E-8	6.555556E-7	1.100000E-1	4.437162E-1
5.400000E+1	7.810000E-8	6.670000E-7	1.170915E-1	4.018817E-1
5.625000E+1	6.780000E-8	6.670000E-7	1.016492E-1	3.537391E-1
5.850000E+1	5.480000E-8	5.520000E-7	9.927536E-2	4.258497E-1
6.075000E+1	7.030000E-8	6.870000E-7	1.023290E-1	4.887744E-1
6.300000E+1	4.840000E-8	4.230000E-7	1.144208E-1	4.758538E-1
6.525000E+1	9.270000E-8	1.105000E-6	8.389140E-2	4.514473E-1
6.750000E+1	1.013000E-7	1.486000E-6	6.816958E-2	3.102039E-1
6.975000E+1	1.026000E-7	1.354000E-6	7.577548E-2	4.832189E-1
7.200000E+1	8.750000E-8	9.370000E-7	9.338314E-2	5.361565E-1
7.425000E+1	1.017000E-7	1.222000E-6	8.322422E-2	5.361465E-1
7.650000E+1	4.510000E-8	3.950000E-7	1.141772E-1	6.701555E-1
7.875000E+1	1.208000E-7	1.420000E-6	8.507042E-2	3.159254E-1
8.100000E+1	8.300000E-8	8.080000E-7	1.027228E-1	5.848020E-1
8.325000E+1	4.930000E-8	3.980000E-7	1.238693E-1	7.353095E-1
8.550000E+1	8.070000E-8	7.290000E-7	1.106996E-1	5.078742E-1
8.775000E+1	6.700000E-8	5.430000E-7	1.233886E-1	4.585923E-1
9.000000E+1	7.860000E-8	6.660000E-7	1.180180E-1	6.677470E-1
9.225000E+1	9.680000E-8	7.530000E-7	1.285525E-1	5.648884E-1
9.450000E+1	9.580000E-8	7.680000E-7	1.247396E-1	5.537703E-1
9.675000E+1	8.350000E-8	6.970000E-7	1.197991E-1	4.700613E-1
9.900000E+1	3.770000E-8	2.640000E-7	1.428030E-1	7.443188E-1
1.012500E+2	6.300000E-8	4.300000E-7	1.465116E-1	7.373572E-1
1.035000E+2	7.900000E-8	6.240000E-7	1.266026E-1	4.753022E-1
1.057500E+2	1.037000E-7	6.600000E-7	1.571212E-1	7.067322E-1
1.080000E+2	6.280000E-8	4.270000E-7	1.470726E-1	6.156786E-1
1.102500E+2	3.470000E-8	2.500000E-7	1.388000E-1	6.377531E-1
1.125000E+2	6.350000E-8	3.760000E-7	1.688830E-1	7.247679E-1
1.147500E+2	1.510000E-7	9.550000E-7	1.581152E-1	5.864180E-1
1.170000E+2	1.127000E-7	7.190000E-7	1.567455E-1	6.483165E-1
1.192500E+2	1.332000E-7	8.600000E-7	1.548837E-1	5.783072E-1
1.215000E+2	9.700000E-8	5.580000E-7	1.738351E-1	5.701203E-1
1.237500E+2	6.788889E-8	4.577778E-7	1.483010E-1	5.075592E-1
1.260000E+2	9.670000E-8	6.260000E-7	1.544728E-1	6.153199E-1
1.282500E+2	6.550000E-8	4.150000E-7	1.578313E-1	4.347198E-1
1.305000E+2	3.890000E-8	2.590000E-7	1.501931E-1	5.088373E-1
1.327500E+2	1.844000E-7	1.078000E-6	1.710575E-1	6.498178E-1
1.350000E+2	5.290000E-8	3.260000E-7	1.622699E-1	5.356098E-1
1.372500E+2	1.337000E-7	7.900000E-7	1.692405E-1	4.585747E-1
1.395000E+2	1.700000E-7	9.740000E-7	1.745380E-1	5.652025E-1
1.417500E+2	9.120000E-8	5.320000E-7	1.714286E-1	5.138815E-1
1.440000E+2	1.176000E-7	6.900000E-7	1.704348E-1	5.538069E-1
1.462500E+2	1.432000E-7	7.740000E-7	1.850129E-1	6.007689E-1
1.485000E+2	1.296000E-7	7.000000E-7	1.851429E-1	5.777246E-1
