  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	2.525000E-7	1.347000E-6	1.874536E-1	2.665701E-1
3.375000E+0	2.461000E-7	1.278000E-6	1.925665E-1	2.798338E-1
6.750000E+0	2.489000E-7	1.299000E-6	1.916089E-1	2.756659E-1
1.012500E+1	2.508000E-7	1.336000E-6	1.877246E-1	2.728465E-1
1.350000E+1	2.513000E-7	1.348000E-6	1.864243E-1	2.717065E-1
1.687500E+1	2.494000E-7	1.359000E-6	1.835173E-1	2.697271E-1
2.025000E+1	2.433000E-7	1.342000E-6	1.812966E-1	2.686763E-1
2.362500E+1	2.422000E-7	1.331000E-6	1.819684E-1	2.768843E-1
2.700000E+1	2.399000E-7	1.351000E-6	1.775722E-1	2.700908E-1
3.037500E+1	2.401000E-7	1.364000E-6	1.760264E-1	2.728311E-1
3.375000E+1	2.305000E-7	1.323000E-6	1.742252E-1	2.749441E-1
3.712500E+1	2.273000E-7	1.333000E-6	1.705176E-1	2.686192E-1
4.050000E+1	2.240000E-7	1.329000E-6	1.685478E-1	2.771925E-1
4.387500E+1	2.177000E-7	1.323000E-6	1.645503E-1	2.717582E-1
4.725000E+1	2.152000E-7	1.344000E-6	1.601190E-1	2.680863E-1
5.062500E+1	2.037000E-7	1.309000E-6	1.556150E-1	2.676697E-1
5.400000E+1	1.979000E-7	1.331000E-6	1.486852E-1	2.632226E-1
5.737500E+1	1.899000E-7	1.302000E-6	1.458525E-1	2.709724E-1
6.075000E+1	1.785000E-7	1.261000E-6	1.415543E-1	2.668442E-1
6.412500E+1	1.672000E-7	1.226000E-6	1.363785E-1	2.655175E-1
6.750000E+1	1.601000E-7	1.297000E-6	1.234387E-1	2.501945E-1
7.087500E+1	1.493000E-7	1.308000E-6	1.141437E-1	2.404471E-1
7.425000E+1	1.372000E-7	1.342000E-6	1.022355E-1	2.241974E-1
7.762500E+1	1.273200E-7	1.343000E-6	9.480268E-2	2.206344E-1
8.100000E+1	1.135600E-7	1.324000E-6	8.577039E-2	2.157329E-1
8.437500E+1	1.009700E-7	1.331000E-6	7.586026E-2	2.060731E-1
8.775000E+1	8.830000E-8	1.320000E-6	6.689394E-2	1.976009E-1
9.112500E+1	7.405000E-8	1.332000E-6	5.559309E-2	1.820073E-1
9.450000E+1	5.870000E-8	1.343000E-6	4.370812E-2	1.611467E-1
9.787500E+1	4.747000E-8	1.343000E-6	3.534624E-2	1.467452E-1
1.012500E+2	3.852000E-8	1.347000E-6	2.859688E-2	1.410987E-1
1.046250E+2	3.204000E-8	1.327000E-6	2.414469E-2	1.471897E-1
1.080000E+2	2.837000E-8	1.348000E-6	2.104599E-2	1.570986E-1
1.113750E+2	2.054000E-8	1.307000E-6	1.571538E-2	1.504788E-1
1.147500E+2	1.371000E-8	1.303000E-6	1.052187E-2	1.213916E-1
1.181250E+2	1.036000E-8	1.316000E-6	7.872340E-3	9.208889E-2
1.215000E+2	1.178000E-8	1.315000E-6	8.958175E-3	8.731299E-2
1.248750E+2	1.376000E-8	1.334000E-6	1.031484E-2	7.828115E-2
1.282500E+2	1.847000E-8	1.199000E-6	1.540450E-2	9.648642E-2
1.316250E+2	3.180000E-8	1.343000E-6	2.367833E-2	1.255376E-1
1.350000E+2	4.780000E-8	1.324000E-6	3.610272E-2	1.598198E-1
1.383750E+2	6.430000E-8	1.339000E-6	4.802091E-2	1.840462E-1
1.417500E+2	8.070000E-8	1.352000E-6	5.968935E-2	2.065497E-1
1.451250E+2	9.630000E-8	1.319000E-6	7.300986E-2	2.257054E-1
1.485000E+2	1.141000E-7	1.347000E-6	8.470676E-2	2.367359E-1
1.518750E+2	1.305000E-7	1.360000E-6	9.595588E-2	2.480048E-1
1.552500E+2	1.443000E-7	1.345000E-6	1.072862E-1	2.584492E-1
1.586250E+2	1.595000E-7	1.322000E-6	1.206505E-1	2.744029E-1
1.620000E+2	1.740000E-7	1.327000E-6	1.311228E-1	2.815822E-1
1.653750E+2	1.835000E-7	1.317000E-6	1.393318E-1	2.876734E-1
1.687500E+2	1.940000E-7	1.295000E-6	1.498069E-1	2.912247E-1
1.721250E+2	2.024000E-7	1.260000E-6	1.606349E-1	3.056097E-1
1.755000E+2	2.139000E-7	1.279000E-6	1.672400E-1	3.050275E-1
1.788750E+2	2.245000E-7	1.283000E-6	1.749805E-1	3.112136E-1
1.822500E+2	2.366000E-7	1.325000E-6	1.785660E-1	3.067362E-1
1.856250E+2	2.421000E-7	1.301000E-6	1.860876E-1	3.143735E-1
1.890000E+2	2.517000E-7	1.330000E-6	1.892481E-1	3.125545E-1
1.923750E+2	2.610000E-7	1.352000E-6	1.930473E-1	3.122788E-1
1.957500E+2	2.655000E-7	1.293000E-6	2.053364E-1	3.256970E-1
1.991250E+2	2.699000E-7	1.330000E-6	2.029323E-1	3.146178E-1
2.025000E+2	2.756000E-7	1.321000E-6	2.086298E-1	3.193999E-1
2.058750E+2	2.876000E-7	1.354000E-6	2.124077E-1	3.210393E-1
2.092500E+2	2.878000E-7	1.312000E-6	2.193598E-1	3.287728E-1
2.126250E+2	2.928000E-7	1.306000E-6	2.241960E-1	3.305251E-1
2.160000E+2	2.984000E-7	1.324000E-6	2.253776E-1	3.284201E-1
2.193750E+2	3.017000E-7	1.319000E-6	2.287339E-1	3.311996E-1
