  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	1.589000E-7	9.870000E-7	1.609929E-1	2.367895E-1
2.250000E+0	7.460000E-8	4.670000E-7	1.597430E-1	2.303240E-1
4.500000E+0	1.427000E-7	9.160000E-7	1.557860E-1	2.306173E-1
6.750000E+0	1.224000E-7	8.500000E-7	1.440000E-1	2.168026E-1
9.000000E+0	1.850000E-7	1.323000E-6	1.398337E-1	2.119301E-1
1.125000E+1	1.065000E-7	6.470000E-7	1.646059E-1	2.475435E-1
1.350000E+1	1.350000E-7	9.490000E-7	1.422550E-1	2.119951E-1
1.575000E+1	1.409000E-7	9.430000E-7	1.494168E-1	2.273440E-1
1.800000E+1	1.307000E-7	8.260000E-7	1.582324E-1	2.454059E-1
2.025000E+1	1.057000E-7	6.780000E-7	1.558997E-1	2.326932E-1
2.250000E+1	1.452000E-7	9.860000E-7	1.472617E-1	2.255654E-1
2.475000E+1	1.582000E-7	1.085000E-6	1.458065E-1	2.235699E-1
2.700000E+1	1.789000E-7	1.206000E-6	1.483416E-1	2.426683E-1
2.925000E+1	1.519000E-7	1.035000E-6	1.467633E-1	2.376990E-1
3.150000E+1	1.160000E-7	7.740000E-7	1.498708E-1	2.447037E-1
3.375000E+1	9.600000E-8	6.600000E-7	1.454545E-1	2.452471E-1
3.600000E+1	1.207000E-7	8.310000E-7	1.452467E-1	2.262937E-1
3.825000E+1	1.469000E-7	1.049000E-6	1.400381E-1	2.213395E-1
4.050000E+1	1.533000E-7	1.111000E-6	1.379838E-1	2.078498E-1
4.275000E+1	1.291000E-7	9.080000E-7	1.421806E-1	2.341392E-1
4.500000E+1	1.449000E-7	9.930000E-7	1.459215E-1	2.457922E-1
4.725000E+1	1.164000E-7	7.980000E-7	1.458647E-1	2.434606E-1
4.950000E+1	1.164000E-7	8.100000E-7	1.437037E-1	2.248798E-1
5.175000E+1	1.050000E-7	6.870000E-7	1.528384E-1	2.657042E-1
5.400000E+1	1.373000E-7	1.005000E-6	1.366169E-1	2.304185E-1
5.625000E+1	1.503000E-7	1.186000E-6	1.267285E-1	2.100544E-1
