  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	1.902000E-7	1.277000E-6	1.489428E-1	2.649619E-1
3.375000E+0	1.954000E-7	1.321000E-6	1.479182E-1	2.697162E-1
6.750000E+0	1.836000E-7	1.224000E-6	1.500000E-1	2.654172E-1
1.012500E+1	1.854000E-7	1.263000E-6	1.467933E-1	2.692858E-1
1.350000E+1	1.833000E-7	1.245000E-6	1.472289E-1	2.660391E-1
1.687500E+1	1.856000E-7	1.302000E-6	1.425499E-1	2.626931E-1
2.025000E+1	1.758000E-7	1.216000E-6	1.445724E-1	2.629142E-1
2.362500E+1	1.686000E-7	1.177000E-6	1.432455E-1	2.653777E-1
2.700000E+1	1.785000E-7	1.240000E-6	1.439516E-1	2.734890E-1
3.037500E+1	1.827000E-7	1.286000E-6	1.420684E-1	2.765296E-1
3.375000E+1	1.763000E-7	1.254000E-6	1.405901E-1	2.724696E-1
3.712500E+1	1.874000E-7	1.371000E-6	1.366885E-1	2.723730E-1
4.050000E+1	1.930000E-7	1.388000E-6	1.390490E-1	2.793087E-1
4.387500E+1	1.831000E-7	1.312000E-6	1.395579E-1	2.820731E-1
4.725000E+1	1.725000E-7	1.326000E-6	1.300905E-1	2.713816E-1
5.062500E+1	1.613000E-7	1.271000E-6	1.269079E-1	2.665977E-1
5.400000E+1	1.626000E-7	1.329000E-6	1.223476E-1	2.551925E-1
5.737500E+1	1.567000E-7	1.265000E-6	1.238735E-1	2.669522E-1
6.075000E+1	1.642000E-7	1.392000E-6	1.179598E-1	2.665448E-1
6.412500E+1	1.458000E-7	1.304000E-6	1.118098E-1	2.574525E-1
6.750000E+1	1.466000E-7	1.359000E-6	1.078734E-1	2.614209E-1
7.087500E+1	1.370000E-7	1.353000E-6	1.012565E-1	2.556571E-1
7.425000E+1	1.188000E-7	1.250000E-6	9.504000E-2	2.465339E-1
7.762500E+1	1.101000E-7	1.242000E-6	8.864734E-2	2.469366E-1
8.100000E+1	1.028000E-7	1.325000E-6	7.758491E-2	2.320025E-1
8.437500E+1	9.550000E-8	1.361000E-6	7.016899E-2	2.208742E-1
8.775000E+1	7.790000E-8	1.272000E-6	6.124214E-2	2.093385E-1
9.112500E+1	6.600000E-8	1.349000E-6	4.892513E-2	1.899951E-1
9.450000E+1	4.960000E-8	1.250000E-6	3.968000E-2	1.653541E-1
9.787500E+1	4.220000E-8	1.315000E-6	3.209125E-2	1.496866E-1
1.012500E+2	3.100000E-8	1.116000E-6	2.777778E-2	1.586481E-1
1.046250E+2	3.146000E-8	1.267000E-6	2.483031E-2	1.711392E-1
1.080000E+2	2.715000E-8	1.234000E-6	2.200162E-2	1.753692E-1
1.113750E+2	2.242000E-8	1.273000E-6	1.761194E-2	1.737930E-1
1.147500E+2	1.652000E-8	1.258000E-6	1.313196E-2	1.633457E-1
1.181250E+2	1.254000E-8	1.344000E-6	9.330357E-3	1.211378E-1
1.215000E+2	1.053000E-8	1.296000E-6	8.125000E-3	9.295237E-2
1.248750E+2	1.108000E-8	1.160000E-6	9.551724E-3	9.142264E-2
1.282500E+2	1.747000E-8	1.228000E-6	1.422638E-2	1.158123E-1
1.316250E+2	2.801000E-8	1.175000E-6	2.383830E-2	1.555311E-1
1.350000E+2	4.094000E-8	1.185000E-6	3.454852E-2	1.943826E-1
1.383750E+2	5.515000E-8	1.237000E-6	4.458367E-2	2.197594E-1
1.417500E+2	6.730000E-8	1.190000E-6	5.655462E-2	2.472856E-1
1.451250E+2	8.340000E-8	1.268000E-6	6.577287E-2	2.560978E-1
1.485000E+2	9.370000E-8	1.236000E-6	7.580906E-2	2.689640E-1
1.518750E+2	1.088000E-7	1.292000E-6	8.421053E-2	2.664340E-1
1.552500E+2	1.258000E-7	1.323000E-6	9.508692E-2	2.918461E-1
1.586250E+2	1.302000E-7	1.282000E-6	1.015601E-1	2.973511E-1
1.620000E+2	1.435000E-7	1.283000E-6	1.118472E-1	3.182957E-1
1.653750E+2	1.551000E-7	1.290000E-6	1.202326E-1	3.191269E-1
1.687500E+2	1.608000E-7	1.261000E-6	1.275178E-1	3.222435E-1
1.721250E+2	1.717000E-7	1.237000E-6	1.388036E-1	3.410586E-1
1.755000E+2	1.789000E-7	1.267000E-6	1.411997E-1	3.273342E-1
1.788750E+2	1.916000E-7	1.302000E-6	1.471582E-1	3.212609E-1
