  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
1.395000E+2	7.390000E-8	7.767000E-7	9.514613E-2	1.964596E-1
1.417500E+2	4.840000E-8	5.078000E-7	9.531312E-2	2.040571E-1
1.440000E+2	9.280000E-8	8.917000E-7	1.040709E-1	2.075960E-1
1.462500E+2	1.110000E-7	1.202500E-6	9.230769E-2	2.030024E-1
1.485000E+2	1.198000E-7	1.353600E-6	8.850473E-2	1.888273E-1
1.507500E+2	9.720000E-8	9.762000E-7	9.956976E-2	2.184568E-1
1.530000E+2	6.660000E-8	6.716000E-7	9.916617E-2	2.015197E-1
1.552500E+2	1.203000E-7	1.279000E-6	9.405786E-2	1.952422E-1
1.575000E+2	1.307000E-7	1.406300E-6	9.293892E-2	1.912386E-1
1.597500E+2	1.240000E-7	1.302500E-6	9.520154E-2	1.956665E-1
1.620000E+2	1.206000E-7	1.243700E-6	9.696872E-2	1.934556E-1
1.642500E+2	7.880000E-8	7.256000E-7	1.085998E-1	2.279600E-1
1.665000E+2	8.730000E-8	8.076000E-7	1.080981E-1	2.155524E-1
1.687500E+2	1.552000E-7	1.684700E-6	9.212323E-2	1.947227E-1
1.710000E+2	1.010000E-7	9.613000E-7	1.050661E-1	2.161476E-1
1.732500E+2	7.960000E-8	7.859000E-7	1.012852E-1	2.034972E-1
1.755000E+2	1.252000E-7	1.269900E-6	9.859044E-2	1.994387E-1
1.777500E+2	1.341000E-7	1.347700E-6	9.950286E-2	1.957974E-1
