 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	7.567000E-7	1.430000E-6	5.291608E-1
3.375000E+0	7.353000E-7	1.392000E-6	5.282328E-1
6.750000E+0	7.577000E-7	1.452000E-6	5.218320E-1
1.012500E+1	8.093000E-7	1.572000E-6	5.148219E-1
1.350000E+1	5.935000E-7	1.125000E-6	5.275556E-1
1.687500E+1	7.450000E-7	1.446000E-6	5.152144E-1
2.025000E+1	7.242000E-7	1.423000E-6	5.089248E-1
2.362500E+1	6.727000E-7	1.341000E-6	5.016406E-1
2.700000E+1	7.176000E-7	1.464000E-6	4.901639E-1
3.037500E+1	6.596000E-7	1.296000E-6	5.089506E-1
3.375000E+1	6.740000E-7	1.380000E-6	4.884058E-1
3.712500E+1	6.625000E-7	1.357000E-6	4.882093E-1
4.050000E+1	6.482000E-7	1.355000E-6	4.783764E-1
4.387500E+1	6.674000E-7	1.438000E-6	4.641168E-1
4.725000E+1	6.072000E-7	1.296000E-6	4.685185E-1
5.062500E+1	6.678000E-7	1.472000E-6	4.536685E-1
5.400000E+1	6.633000E-7	1.507000E-6	4.401460E-1
5.737500E+1	5.809000E-7	1.307000E-6	4.444529E-1
6.075000E+1	5.702000E-7	1.339000E-6	4.258402E-1
6.412500E+1	5.762000E-7	1.404000E-6	4.103989E-1
6.750000E+1	5.493000E-7	1.375000E-6	3.994909E-1
7.087500E+1	5.343000E-7	1.398000E-6	3.821888E-1
7.425000E+1	5.111000E-7	1.390000E-6	3.676978E-1
7.762500E+1	4.908000E-7	1.402000E-6	3.500713E-1
8.100000E+1	4.897000E-7	1.490000E-6	3.286577E-1
8.437500E+1	4.408000E-7	1.433000E-6	3.076064E-1
8.775000E+1	4.240000E-7	1.502000E-6	2.822903E-1
9.112500E+1	3.898000E-7	1.458000E-6	2.673525E-1
9.450000E+1	3.392000E-7	1.390000E-6	2.440288E-1
9.787500E+1	3.178000E-7	1.498000E-6	2.121495E-1
1.012500E+2	2.650000E-7	1.376000E-6	1.925872E-1
1.046250E+2	2.263000E-7	1.417000E-6	1.597036E-1
1.080000E+2	1.866000E-7	1.479000E-6	1.261663E-1
1.113750E+2	1.416000E-7	1.474000E-6	9.606513E-2
1.147500E+2	9.350000E-8	1.402000E-6	6.669044E-2
1.181250E+2	5.990000E-8	1.485000E-6	4.033670E-2
1.215000E+2	4.760000E-8	1.444000E-6	3.296399E-2
1.248750E+2	6.200000E-8	1.293000E-6	4.795050E-2
1.282500E+2	9.420000E-8	1.205000E-6	7.817427E-2
1.316250E+2	1.538000E-7	1.434000E-6	1.072524E-1
1.350000E+2	2.148000E-7	1.659000E-6	1.294756E-1
1.383750E+2	2.547000E-7	1.561000E-6	1.631646E-1
1.417500E+2	2.982000E-7	1.555000E-6	1.917685E-1
1.451250E+2	3.207000E-7	1.435000E-6	2.234843E-1
1.485000E+2	3.824000E-7	1.584000E-6	2.414141E-1
1.518750E+2	3.947000E-7	1.446000E-6	2.729599E-1
1.552500E+2	4.313000E-7	1.467000E-6	2.940014E-1
1.586250E+2	4.539000E-7	1.417000E-6	3.203246E-1
1.620000E+2	4.546000E-7	1.321000E-6	3.441332E-1
1.653750E+2	5.426000E-7	1.553000E-6	3.493883E-1
1.687500E+2	5.293000E-7	1.444000E-6	3.665512E-1
1.721250E+2	5.541000E-7	1.434000E-6	3.864017E-1
1.755000E+2	5.363000E-7	1.302000E-6	4.119048E-1
1.788750E+2	5.964000E-7	1.436000E-6	4.153203E-1
1.822500E+2	5.979000E-7	1.416000E-6	4.222458E-1
1.856250E+2	7.258000E-7	1.530000E-6	4.743791E-1
1.890000E+2	6.522000E-7	1.460000E-6	4.467123E-1
1.923750E+2	6.330000E-7	1.348000E-6	4.695846E-1
1.957500E+2	6.319000E-7	1.358000E-6	4.653166E-1
1.991250E+2	6.173000E-7	1.293000E-6	4.774169E-1
2.025000E+2	7.014000E-7	1.467000E-6	4.781186E-1
2.058750E+2	7.536000E-7	1.552000E-6	4.855670E-1
2.092500E+2	7.053000E-7	1.426000E-6	4.946003E-1
2.126250E+2	7.665000E-7	1.528000E-6	5.016361E-1
2.160000E+2	7.487000E-7	1.466000E-6	5.107094E-1
2.193750E+2	7.524000E-7	1.463000E-6	5.142857E-1
2.227500E+2	8.257000E-7	1.635000E-6	5.050153E-1
2.261250E+2	7.363000E-7	1.386000E-6	5.312410E-1
2.295000E+2	7.215000E-7	1.368000E-6	5.274123E-1
2.328750E+2	6.881000E-7	1.291000E-6	5.329977E-1
2.362500E+2	7.230000E-7	1.328000E-6	5.444277E-1
2.396250E+2	7.683000E-7	1.454000E-6	5.284044E-1
2.430000E+2	8.271000E-7	1.546000E-6	5.349935E-1
2.463750E+2	7.908000E-7	1.470000E-6	5.379592E-1
2.497500E+2	8.123000E-7	1.487000E-6	5.462677E-1
2.531250E+2	8.456000E-7	1.542000E-6	5.483787E-1
2.565000E+2	8.294000E-7	1.529000E-6	5.424460E-1
2.598750E+2	8.441000E-7	1.546000E-6	5.459897E-1
2.632500E+2	8.092000E-7	1.455000E-6	5.561512E-1
2.666250E+2	8.016000E-7	1.434000E-6	5.589958E-1
