 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	3.328000E-7	7.151000E-7	4.653895E-1
2.250000E+0	3.517000E-7	7.630000E-7	4.609436E-1
4.500000E+0	4.128000E-7	8.790000E-7	4.696246E-1
6.750000E+0	4.127000E-7	8.806000E-7	4.686577E-1
9.000000E+0	5.103000E-7	1.058000E-6	4.823251E-1
1.125000E+1	5.276000E-7	1.097400E-6	4.807727E-1
1.350000E+1	3.173000E-7	6.900000E-7	4.598551E-1
1.575000E+1	4.224000E-7	8.945000E-7	4.722191E-1
1.800000E+1	5.105000E-7	1.080300E-6	4.725539E-1
2.025000E+1	3.967000E-7	8.522000E-7	4.655011E-1
2.250000E+1	5.447000E-7	1.148400E-6	4.743121E-1
2.475000E+1	4.500000E-7	9.594000E-7	4.690432E-1
2.700000E+1	2.409000E-7	5.351000E-7	4.501962E-1
2.925000E+1	4.166000E-7	8.983000E-7	4.637649E-1
3.150000E+1	4.565000E-7	9.523000E-7	4.793657E-1
3.375000E+1	5.155000E-7	1.101200E-6	4.681257E-1
3.600000E+1	5.099000E-7	1.105200E-6	4.613645E-1
3.825000E+1	4.378000E-7	9.490000E-7	4.613277E-1
4.050000E+1	4.592000E-7	9.880000E-7	4.647773E-1
4.275000E+1	4.193000E-7	9.051000E-7	4.632637E-1
4.500000E+1	5.485000E-7	1.186800E-6	4.621672E-1
4.725000E+1	4.350000E-7	9.466000E-7	4.595394E-1
4.950000E+1	4.257000E-7	9.204000E-7	4.625163E-1
5.175000E+1	4.433000E-7	9.648000E-7	4.594735E-1
5.400000E+1	4.273000E-7	9.529000E-7	4.484206E-1
5.625000E+1	3.979000E-7	8.977000E-7	4.432438E-1
5.850000E+1	4.379000E-7	1.054200E-6	4.153861E-1
6.075000E+1	3.361000E-7	7.762000E-7	4.330070E-1
6.300000E+1	3.749000E-7	9.316000E-7	4.024259E-1
6.525000E+1	4.187000E-7	1.176700E-6	3.558256E-1
6.750000E+1	3.217000E-7	8.642000E-7	3.722518E-1
6.975000E+1	3.446000E-7	1.028600E-6	3.350185E-1
7.200000E+1	3.261000E-7	9.619000E-7	3.390165E-1
7.425000E+1	3.463000E-7	9.677000E-7	3.578588E-1
7.650000E+1	3.703000E-7	1.054600E-6	3.511284E-1
7.875000E+1	3.326000E-7	8.102000E-7	4.105159E-1
8.100000E+1	2.636000E-7	6.045000E-7	4.360629E-1
8.325000E+1	5.618000E-7	1.446300E-6	3.884395E-1
8.550000E+1	4.654000E-7	1.090900E-6	4.266202E-1
8.775000E+1	4.948000E-7	1.152500E-6	4.293275E-1
9.000000E+1	3.788000E-7	8.351000E-7	4.535984E-1
9.225000E+1	4.721000E-7	1.042700E-6	4.527669E-1
9.450000E+1	4.447000E-7	9.827000E-7	4.525287E-1
9.675000E+1	5.615000E-7	1.243100E-6	4.516933E-1
9.900000E+1	4.881000E-7	1.043900E-6	4.675735E-1
1.012500E+2	5.541000E-7	1.177700E-6	4.704933E-1
1.035000E+2	5.005000E-7	1.055700E-6	4.740930E-1
1.057500E+2	4.236000E-7	9.342000E-7	4.534361E-1
1.080000E+2	5.973000E-7	1.264100E-6	4.725101E-1
1.102500E+2	6.506000E-7	1.373400E-6	4.737149E-1
1.125000E+2	4.030000E-7	8.824000E-7	4.567090E-1
1.147500E+2	5.114000E-7	1.079000E-6	4.739574E-1
1.170000E+2	5.193000E-7	1.088300E-6	4.771662E-1
1.192500E+2	4.868000E-7	1.014700E-6	4.797477E-1
1.215000E+2	4.667000E-7	9.913000E-7	4.707959E-1
1.237500E+2	5.445000E-7	1.112600E-6	4.893942E-1
1.260000E+2	3.551000E-7	7.424000E-7	4.783136E-1
1.282500E+2	3.446000E-7	7.201000E-7	4.785446E-1
1.305000E+2	4.842000E-7	9.982000E-7	4.850731E-1
1.327500E+2	5.585000E-7	1.167400E-6	4.784136E-1
1.350000E+2	4.589000E-7	9.247000E-7	4.962691E-1
1.372500E+2	3.203000E-7	6.648000E-7	4.817990E-1
1.395000E+2	3.915000E-7	8.261000E-7	4.739136E-1
1.417500E+2	3.019000E-7	6.287000E-7	4.801972E-1
1.440000E+2	3.720000E-7	7.384000E-7	5.037920E-1
1.462500E+2	5.956000E-7	1.214200E-6	4.905287E-1
1.485000E+2	3.698000E-7	7.755000E-7	4.768536E-1
1.507500E+2	4.077000E-7	8.388000E-7	4.860515E-1
1.530000E+2	4.120000E-7	8.420000E-7	4.893112E-1
1.552500E+2	3.560000E-7	7.213000E-7	4.935533E-1
1.575000E+2	4.104000E-7	8.379000E-7	4.897959E-1
1.597500E+2	3.519000E-7	7.074000E-7	4.974555E-1
1.620000E+2	4.593000E-7	9.731000E-7	4.719967E-1
1.642500E+2	4.930000E-7	9.991000E-7	4.934441E-1
1.665000E+2	5.736000E-7	1.179000E-6	4.865140E-1
1.687500E+2	5.319000E-7	1.082100E-6	4.915442E-1
1.710000E+2	6.033000E-7	1.234000E-6	4.888979E-1
1.732500E+2	4.712000E-7	9.771000E-7	4.822434E-1
1.755000E+2	4.788000E-7	1.009800E-6	4.741533E-1
1.777500E+2	5.338000E-7	1.059200E-6	5.039653E-1
