  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	1.420000E-7	1.183000E-6	1.200338E-1	1.708666E-1
2.250000E+0	1.198000E-7	9.360000E-7	1.279915E-1	1.863684E-1
4.500000E+0	1.098000E-7	8.390000E-7	1.308701E-1	1.911500E-1
6.750000E+0	1.303000E-7	1.009000E-6	1.291378E-1	1.930916E-1
9.000000E+0	8.700000E-8	6.920000E-7	1.257225E-1	1.892833E-1
1.125000E+1	1.387000E-7	1.197000E-6	1.158730E-1	1.758033E-1
1.350000E+1	1.264000E-7	1.032000E-6	1.224806E-1	1.810664E-1
1.575000E+1	1.033000E-7	8.090000E-7	1.276885E-1	1.997791E-1
1.800000E+1	1.354000E-7	1.117000E-6	1.212175E-1	1.850953E-1
2.025000E+1	9.100000E-8	6.630000E-7	1.372549E-1	2.095193E-1
2.250000E+1	8.180000E-8	6.480000E-7	1.262346E-1	1.974377E-1
2.475000E+1	9.840000E-8	7.790000E-7	1.263158E-1	1.931147E-1
2.700000E+1	7.370000E-8	5.770000E-7	1.277296E-1	2.022550E-1
2.925000E+1	3.550000E-8	2.460000E-7	1.443089E-1	2.370452E-1
3.150000E+1	9.880000E-8	7.890000E-7	1.252218E-1	1.960097E-1
3.375000E+1	9.570000E-8	8.020000E-7	1.193267E-1	1.863634E-1
3.600000E+1	8.320000E-8	7.030000E-7	1.183499E-1	1.915258E-1
3.825000E+1	1.315000E-7	1.270000E-6	1.035433E-1	1.754856E-1
4.050000E+1	8.220000E-8	7.030000E-7	1.169275E-1	1.934126E-1
4.275000E+1	1.154000E-7	1.039000E-6	1.110683E-1	1.900763E-1
4.500000E+1	1.218000E-7	1.025000E-6	1.188293E-1	2.107073E-1
4.725000E+1	1.073000E-7	9.700000E-7	1.106186E-1	1.858593E-1
4.950000E+1	1.070000E-7	9.800000E-7	1.091837E-1	1.893473E-1
5.175000E+1	1.278000E-7	1.169000E-6	1.093242E-1	1.833767E-1
5.400000E+1	1.028000E-7	9.720000E-7	1.057613E-1	1.876157E-1
5.625000E+1	1.082000E-7	9.900000E-7	1.092929E-1	2.163076E-1
5.850000E+1	6.940000E-8	5.820000E-7	1.192440E-1	2.223883E-1
6.075000E+1	5.730000E-8	5.150000E-7	1.112621E-1	2.205817E-1
6.300000E+1	9.930000E-8	9.570000E-7	1.037618E-1	2.030919E-1
6.525000E+1	9.640000E-8	9.760000E-7	9.877049E-2	1.842482E-1
6.750000E+1	9.110000E-8	9.820000E-7	9.276986E-2	1.824046E-1
6.975000E+1	9.460000E-8	1.048000E-6	9.026718E-2	1.822860E-1
7.200000E+1	9.210000E-8	1.044000E-6	8.821839E-2	1.918488E-1
7.425000E+1	1.014000E-7	1.194000E-6	8.492462E-2	1.975985E-1
7.650000E+1	8.453000E-8	9.590000E-7	8.814390E-2	1.961890E-1
7.875000E+1	9.272000E-8	1.133000E-6	8.183583E-2	1.720424E-1
8.100000E+1	9.174000E-8	1.172000E-6	7.827645E-2	1.862076E-1
8.325000E+1	8.903000E-8	1.280000E-6	6.955469E-2	1.724056E-1
8.550000E+1	8.589000E-8	1.288000E-6	6.668478E-2	1.875112E-1
8.775000E+1	5.709000E-8	7.060000E-7	8.086402E-2	2.038663E-1
9.000000E+1	6.170000E-8	9.130000E-7	6.757941E-2	2.009758E-1
9.225000E+1	6.752000E-8	1.268000E-6	5.324921E-2	1.555206E-1
9.450000E+1	5.779000E-8	1.021000E-6	5.660137E-2	1.574306E-1
9.675000E+1	4.893000E-8	9.070000E-7	5.394708E-2	1.703770E-1
9.900000E+1	5.101000E-8	1.189000E-6	4.290160E-2	1.363980E-1
1.012500E+2	4.231000E-8	9.570000E-7	4.421108E-2	1.844067E-1
1.035000E+2	4.075000E-8	1.213000E-6	3.359439E-2	1.640708E-1
1.057500E+2	3.278000E-8	9.740000E-7	3.365503E-2	1.901878E-1
1.080000E+2	2.879000E-8	1.093000E-6	2.634035E-2	1.095833E-1
1.102500E+2	2.562000E-8	1.547000E-6	1.656109E-2	1.069325E-1
1.125000E+2	2.034000E-8	1.346000E-6	1.511144E-2	1.161422E-1
1.147500E+2	1.571000E-8	1.006000E-6	1.561630E-2	1.457657E-1
1.170000E+2	1.469000E-8	1.238000E-6	1.186591E-2	1.252783E-1
1.192500E+2	1.146000E-8	1.320000E-6	8.681818E-3	1.112586E-1
1.215000E+2	8.210000E-9	1.401000E-6	5.860100E-3	8.137379E-2
1.237500E+2	6.950000E-9	7.730000E-7	8.990944E-3	1.381488E-1
1.260000E+2	9.180000E-9	9.110000E-7	1.007684E-2	1.324528E-1
1.282500E+2	1.101000E-8	7.750000E-7	1.420645E-2	1.461943E-1
1.305000E+2	2.090000E-8	1.644000E-6	1.271290E-2	9.248579E-2
1.327500E+2	2.070000E-8	1.164000E-6	1.778351E-2	1.249505E-1
1.350000E+2	2.180000E-8	8.640000E-7	2.523148E-2	1.399950E-1
1.372500E+2	2.600000E-8	9.510000E-7	2.733964E-2	1.381427E-1
1.395000E+2	2.750000E-8	6.940000E-7	3.962536E-2	2.206321E-1
1.417500E+2	3.720000E-8	1.005000E-6	3.701493E-2	1.585583E-1
1.440000E+2	5.060000E-8	1.406000E-6	3.598862E-2	1.471753E-1
1.462500E+2	5.560000E-8	1.390000E-6	4.000000E-2	1.592094E-1
1.485000E+2	5.940000E-8	1.359000E-6	4.370861E-2	1.655959E-1
1.507500E+2	5.930000E-8	1.149000E-6	5.161010E-2	1.741002E-1
1.530000E+2	5.390000E-8	8.740000E-7	6.167048E-2	1.898210E-1
1.552500E+2	5.470000E-8	7.420000E-7	7.371968E-2	2.357113E-1
1.575000E+2	6.580000E-8	9.420000E-7	6.985138E-2	2.171107E-1
1.597500E+2	6.600000E-8	8.030000E-7	8.219178E-2	2.228261E-1
1.620000E+2	6.270000E-8	6.650000E-7	9.428571E-2	2.402295E-1
1.642500E+2	6.820000E-8	7.420000E-7	9.191375E-2	2.299035E-1
1.665000E+2	7.900000E-8	8.530000E-7	9.261430E-2	2.182490E-1
1.687500E+2	1.128000E-7	1.421000E-6	7.938072E-2	1.791482E-1
1.710000E+2	1.032000E-7	1.187000E-6	8.694187E-2	1.932799E-1
1.732500E+2	7.560000E-8	7.140000E-7	1.058824E-1	2.250087E-1
1.755000E+2	1.089000E-7	1.169000E-6	9.315654E-2	1.860033E-1
1.777500E+2	7.040000E-8	6.200000E-7	1.135484E-1	2.196961E-1
1.800000E+2	9.810000E-8	8.330000E-7	1.177671E-1	2.316264E-1
1.822500E+2	1.296000E-7	1.243000E-6	1.042639E-1	1.965264E-1
1.845000E+2	1.058000E-7	9.690000E-7	1.091847E-1	2.030730E-1
1.867500E+2	1.099000E-7	9.930000E-7	1.106747E-1	2.019010E-1
1.890000E+2	1.217000E-7	1.115000E-6	1.091480E-1	1.910768E-1
1.912500E+2	8.460000E-8	7.470000E-7	1.132530E-1	2.014014E-1
1.935000E+2	1.447000E-7	1.303000E-6	1.110514E-1	1.917545E-1
1.957500E+2	1.397000E-7	1.276000E-6	1.094828E-1	1.901064E-1
1.980000E+2	1.443000E-7	1.239000E-6	1.164649E-1	1.944505E-1
2.002500E+2	1.506000E-7	1.294000E-6	1.163833E-1	1.900308E-1
2.025000E+2	1.301000E-7	1.109000E-6	1.173129E-1	1.962433E-1
2.047500E+2	1.239000E-7	9.700000E-7	1.277320E-1	2.076684E-1
2.070000E+2	1.335000E-7	1.113000E-6	1.199461E-1	2.057292E-1
2.092500E+2	1.893000E-7	1.583000E-6	1.195831E-1	1.828647E-1
2.115000E+2	1.521000E-7	1.184000E-6	1.284628E-1	1.975675E-1
2.137500E+2	1.608000E-7	1.274000E-6	1.262166E-1	1.889789E-1
2.160000E+2	2.030000E-7	1.663000E-6	1.220686E-1	1.850420E-1
2.182500E+2	1.779000E-7	1.443000E-6	1.232848E-1	1.944304E-1
2.205000E+2	1.782000E-7	1.351000E-6	1.319023E-1	1.758341E-1
2.227500E+2	1.596000E-7	1.196000E-6	1.334448E-1	1.980052E-1
2.250000E+2	1.732000E-7	1.301000E-6	1.331284E-1	1.985058E-1
2.272500E+2	1.679000E-7	1.249000E-6	1.344275E-1	1.996007E-1
2.295000E+2	1.794000E-7	1.346000E-6	1.332838E-1	1.979972E-1
2.317500E+2	2.042000E-7	1.454000E-6	1.404402E-1	1.993344E-1
2.340000E+2	2.208000E-7	1.637000E-6	1.348809E-1	1.955780E-1
2.362500E+2	1.750000E-7	1.222000E-6	1.432079E-1	2.096997E-1
2.385000E+2	1.909000E-7	1.284000E-6	1.486760E-1	2.057945E-1
2.407500E+2	1.928000E-7	1.345000E-6	1.433457E-1	2.032112E-1
2.430000E+2	2.041000E-7	1.412000E-6	1.445467E-1	2.013255E-1
2.452500E+2	2.050000E-7	1.378000E-6	1.487663E-1	1.966303E-1
2.475000E+2	1.848000E-7	1.239000E-6	1.491525E-1	2.085013E-1
2.497500E+2	2.158000E-7	1.465000E-6	1.473038E-1	2.021485E-1
2.520000E+2	1.955000E-7	1.290000E-6	1.515504E-1	2.104821E-1
2.542500E+2	1.807000E-7	1.158000E-6	1.560449E-1	2.156335E-1
2.565000E+2	1.954000E-7	1.249000E-6	1.564452E-1	2.169317E-1
2.587500E+2	2.071000E-7	1.318000E-6	1.571320E-1	2.178777E-1
2.610000E+2	2.179000E-7	1.451000E-6	1.501723E-1	2.041757E-1
2.632500E+2	1.730000E-7	1.139000E-6	1.518876E-1	2.007066E-1
2.655000E+2	1.645000E-7	1.066000E-6	1.543152E-1	2.105930E-1
2.677500E+2	2.029000E-7	1.297000E-6	1.564379E-1	2.189558E-1
