  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	7.490000E-8	7.394000E-7	1.012984E-1	2.176636E-1
2.250000E+0	7.800000E-8	8.170000E-7	9.547124E-2	2.071213E-1
4.500000E+0	4.650000E-8	4.996000E-7	9.307446E-2	1.981891E-1
6.750000E+0	8.870000E-8	8.656000E-7	1.024723E-1	2.186506E-1
9.000000E+0	5.230000E-8	5.481000E-7	9.542054E-2	1.978345E-1
1.125000E+1	8.520000E-8	8.373000E-7	1.017556E-1	2.116502E-1
1.350000E+1	1.229000E-7	1.143500E-6	1.074770E-1	2.337194E-1
1.575000E+1	8.880000E-8	8.588000E-7	1.034001E-1	2.189663E-1
1.800000E+1	8.600000E-8	8.416000E-7	1.021863E-1	2.162426E-1
2.025000E+1	1.022000E-7	9.801000E-7	1.042751E-1	2.240061E-1
2.250000E+1	1.342000E-7	1.275100E-6	1.052466E-1	2.218932E-1
2.475000E+1	1.332000E-7	1.245000E-6	1.069880E-1	2.280983E-1
2.700000E+1	1.413000E-7	1.328500E-6	1.063606E-1	2.362538E-1
2.925000E+1	9.320000E-8	9.158000E-7	1.017689E-1	2.194408E-1
3.150000E+1	9.940000E-8	9.640000E-7	1.031120E-1	2.151010E-1
3.375000E+1	1.178000E-7	1.115000E-6	1.056502E-1	2.256877E-1
3.600000E+1	1.416000E-7	1.346900E-6	1.051303E-1	2.278682E-1
3.825000E+1	1.103000E-7	1.063400E-6	1.037239E-1	2.248378E-1
4.050000E+1	6.870000E-8	7.097000E-7	9.680147E-2	2.082749E-1
4.275000E+1	1.147000E-7	1.127300E-6	1.017475E-1	2.196320E-1
4.500000E+1	1.141000E-7	1.175400E-6	9.707334E-2	2.100394E-1
4.725000E+1	1.201000E-7	1.256700E-6	9.556776E-2	2.079642E-1
4.950000E+1	1.097000E-7	1.189500E-6	9.222362E-2	1.993954E-1
5.175000E+1	8.860000E-8	9.541000E-7	9.286238E-2	2.021061E-1
5.400000E+1	8.280000E-8	9.215000E-7	8.985350E-2	2.003777E-1
5.625000E+1	9.550000E-8	1.096100E-6	8.712709E-2	1.965669E-1
5.850000E+1	9.170000E-8	1.094200E-6	8.380552E-2	2.017533E-1
6.075000E+1	7.620000E-8	9.689000E-7	7.864589E-2	1.816273E-1
6.300000E+1	7.910000E-8	1.071300E-6	7.383553E-2	1.834761E-1
6.525000E+1	6.470000E-8	9.237000E-7	7.004439E-2	1.968503E-1
6.750000E+1	7.090000E-8	1.148300E-6	6.174345E-2	1.658647E-1
6.975000E+1	6.000000E-8	9.631000E-7	6.229883E-2	1.859564E-1
7.200000E+1	5.950000E-8	1.008200E-6	5.901607E-2	1.740802E-1
7.425000E+1	6.290000E-8	1.159100E-6	5.426624E-2	1.516415E-1
7.650000E+1	5.800000E-8	9.549000E-7	6.073934E-2	1.729833E-1
7.875000E+1	6.220000E-8	7.963000E-7	7.811126E-2	1.902758E-1
8.100000E+1	7.660000E-8	1.021300E-6	7.500245E-2	1.719992E-1
8.325000E+1	8.730000E-8	9.769000E-7	8.936432E-2	2.300598E-1
8.550000E+1	8.680000E-8	8.590000E-7	1.010477E-1	2.368564E-1
8.775000E+1	9.860000E-8	9.577000E-7	1.029550E-1	2.398052E-1
9.000000E+1	8.550000E-8	7.918000E-7	1.079818E-1	2.380560E-1
9.225000E+1	1.108000E-7	1.044800E-6	1.060490E-1	2.342243E-1
9.450000E+1	9.810000E-8	9.253000E-7	1.060197E-1	2.342827E-1
9.675000E+1	9.920000E-8	9.413000E-7	1.053862E-1	2.333135E-1
9.900000E+1	1.038000E-7	9.912000E-7	1.047215E-1	2.239681E-1
1.012500E+2	9.770000E-8	9.502000E-7	1.028205E-1	2.185375E-1
1.035000E+2	1.029000E-7	9.966000E-7	1.032511E-1	2.177865E-1
1.057500E+2	9.550000E-8	9.358000E-7	1.020517E-1	2.250631E-1
1.080000E+2	7.530000E-8	7.502000E-7	1.003732E-1	2.124256E-1
1.102500E+2	9.260000E-8	9.414000E-7	9.836414E-2	2.076442E-1
1.125000E+2	9.820000E-8	1.010300E-6	9.719885E-2	2.128245E-1
1.147500E+2	9.290000E-8	9.320000E-7	9.967811E-2	2.103103E-1
1.170000E+2	6.850000E-8	7.100000E-7	9.647887E-2	2.021913E-1
1.192500E+2	6.950000E-8	7.482000E-7	9.288960E-2	1.936218E-1
1.215000E+2	9.190000E-8	9.809000E-7	9.368947E-2	1.990023E-1
1.237500E+2	9.300000E-8	9.905000E-7	9.389197E-2	1.918535E-1
1.260000E+2	9.710000E-8	1.076200E-6	9.022487E-2	1.886312E-1
1.282500E+2	6.560000E-8	7.363000E-7	8.909412E-2	1.861772E-1
1.305000E+2	7.970000E-8	8.763000E-7	9.095059E-2	1.874987E-1
1.327500E+2	8.260000E-8	9.282000E-7	8.898944E-2	1.860094E-1
1.350000E+2	1.032000E-7	1.164700E-6	8.860651E-2	1.785453E-1
1.372500E+2	1.103000E-7	1.268800E-6	8.693253E-2	1.804332E-1
1.395000E+2	8.450000E-8	9.111000E-7	9.274503E-2	1.957003E-1
1.417500E+2	7.300000E-8	8.036000E-7	9.084121E-2	1.891748E-1
1.440000E+2	8.660000E-8	9.442000E-7	9.171786E-2	1.820550E-1
1.462500E+2	7.310000E-8	7.939000E-7	9.207709E-2	1.877099E-1
1.485000E+2	6.300000E-8	7.005000E-7	8.993576E-2	1.886024E-1
1.507500E+2	6.850000E-8	7.256000E-7	9.440463E-2	1.942276E-1
1.530000E+2	9.990000E-8	1.092600E-6	9.143328E-2	1.868612E-1
1.552500E+2	9.680000E-8	1.140500E-6	8.487505E-2	1.719674E-1
1.575000E+2	1.160000E-7	1.266600E-6	9.158377E-2	1.869835E-1
1.597500E+2	1.011000E-7	1.097500E-6	9.211845E-2	1.851793E-1
1.620000E+2	9.810000E-8	1.030500E-6	9.519651E-2	2.016889E-1
1.642500E+2	5.780000E-8	6.527000E-7	8.855523E-2	1.794636E-1
1.665000E+2	7.300000E-8	7.617000E-7	9.583826E-2	1.969897E-1
