  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
2.310000E+2	6.110000E-8	1.037100E-6	5.891428E-2	2.294242E-1
2.340000E+2	7.280000E-8	1.078900E-6	6.747613E-2	2.716645E-1
2.370000E+2	7.590000E-8	1.094600E-6	6.934040E-2	2.707125E-1
2.400000E+2	7.230000E-8	1.077700E-6	6.708732E-2	2.626744E-1
2.430000E+2	7.000000E-8	1.068800E-6	6.549401E-2	2.544631E-1
2.460000E+2	5.560000E-8	1.006700E-6	5.522996E-2	2.110279E-1
2.490000E+2	7.040000E-8	1.062400E-6	6.626506E-2	2.558399E-1
2.520000E+2	7.040000E-8	1.057500E-6	6.657210E-2	2.599544E-1
2.550000E+2	7.800000E-8	1.087000E-6	7.175713E-2	2.716466E-1
2.580000E+2	7.610000E-8	1.081500E-6	7.036523E-2	2.696392E-1
2.610000E+2	6.880000E-8	1.040500E-6	6.612206E-2	2.511039E-1
2.640000E+2	7.090000E-8	1.047300E-6	6.769789E-2	2.573679E-1
2.670000E+2	6.940000E-8	1.036000E-6	6.698842E-2	2.520494E-1
2.700000E+2	7.280000E-8	1.051100E-6	6.926077E-2	2.660348E-1
2.730000E+2	8.540000E-8	1.098400E-6	7.774945E-2	2.909103E-1
2.760000E+2	8.310000E-8	1.086700E-6	7.647005E-2	2.888326E-1
2.790000E+2	7.100000E-8	1.033400E-6	6.870524E-2	2.571747E-1
2.820000E+2	7.560000E-8	1.046400E-6	7.224771E-2	2.679945E-1
2.850000E+2	7.340000E-8	1.046500E-6	7.013856E-2	2.616874E-1
2.880000E+2	8.260000E-8	1.076300E-6	7.674440E-2	2.927009E-1
2.910000E+2	8.020000E-8	1.056700E-6	7.589666E-2	2.872199E-1
2.940000E+2	7.150000E-8	1.024800E-6	6.976971E-2	2.652996E-1
2.970000E+2	9.120000E-8	1.088800E-6	8.376194E-2	3.230028E-1
