 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	9.010000E-8	2.110000E-7	4.270142E-1
2.250000E+0	1.769000E-7	5.010000E-7	3.530938E-1
4.500000E+0	1.066000E-7	2.710000E-7	3.933579E-1
6.750000E+0	2.136000E-7	6.330000E-7	3.374408E-1
9.000000E+0	1.556000E-7	4.500000E-7	3.457778E-1
1.125000E+1	1.791000E-7	5.330000E-7	3.360225E-1
1.350000E+1	6.110000E-8	1.520000E-7	4.019737E-1
1.575000E+1	1.586000E-7	4.640000E-7	3.418103E-1
1.800000E+1	1.113000E-7	2.930000E-7	3.798635E-1
2.025000E+1	1.932000E-7	5.620000E-7	3.437722E-1
2.250000E+1	1.713000E-7	5.360000E-7	3.195896E-1
2.475000E+1	1.347000E-7	3.920000E-7	3.436224E-1
2.700000E+1	1.042000E-7	2.690000E-7	3.873606E-1
2.925000E+1	1.634000E-7	5.190000E-7	3.148362E-1
3.150000E+1	1.911000E-7	6.500000E-7	2.940000E-1
3.375000E+1	1.451000E-7	4.330000E-7	3.351039E-1
3.600000E+1	1.304000E-7	3.890000E-7	3.352185E-1
3.825000E+1	1.310000E-7	3.940000E-7	3.324873E-1
4.050000E+1	7.430000E-8	2.020000E-7	3.678218E-1
4.275000E+1	1.325000E-7	4.130000E-7	3.208232E-1
4.500000E+1	9.290000E-8	2.930000E-7	3.170648E-1
4.725000E+1	8.940000E-8	2.460000E-7	3.634146E-1
4.950000E+1	1.613000E-7	6.610000E-7	2.440242E-1
5.175000E+1	1.935000E-7	9.120000E-7	2.121711E-1
5.400000E+1	1.130000E-7	3.910000E-7	2.890026E-1
5.625000E+1	8.750000E-8	2.520000E-7	3.472222E-1
5.850000E+1	1.520000E-7	7.140000E-7	2.128852E-1
6.075000E+1	1.496000E-7	7.040000E-7	2.125000E-1
6.300000E+1	1.057000E-7	4.320000E-7	2.446759E-1
6.525000E+1	1.148000E-7	4.850000E-7	2.367010E-1
6.750000E+1	1.484000E-7	8.390000E-7	1.768772E-1
6.975000E+1	1.434000E-7	8.420000E-7	1.703088E-1
7.200000E+1	1.163000E-7	5.600000E-7	2.076786E-1
7.425000E+1	1.122000E-7	5.150000E-7	2.178641E-1
7.650000E+1	9.060000E-8	3.290000E-7	2.753799E-1
7.875000E+1	1.345000E-7	7.000000E-7	1.921429E-1
8.100000E+1	1.087000E-7	4.900000E-7	2.218367E-1
8.325000E+1	1.059000E-7	4.340000E-7	2.440092E-1
8.550000E+1	1.166000E-7	4.570000E-7	2.551422E-1
8.775000E+1	1.630000E-7	7.470000E-7	2.182062E-1
9.000000E+1	1.455000E-7	6.270000E-7	2.320574E-1
9.225000E+1	1.202000E-7	4.450000E-7	2.701124E-1
9.450000E+1	1.306000E-7	4.950000E-7	2.638384E-1
9.675000E+1	1.405000E-7	5.350000E-7	2.626168E-1
9.900000E+1	1.364000E-7	5.090000E-7	2.679764E-1
1.012500E+2	1.576000E-7	6.130000E-7	2.570962E-1
1.035000E+2	2.090000E-7	8.510000E-7	2.455934E-1
1.057500E+2	1.612000E-7	5.650000E-7	2.853097E-1
1.080000E+2	1.741000E-7	7.340000E-7	2.371935E-1
1.102500E+2	2.178000E-7	7.950000E-7	2.739623E-1
1.125000E+2	1.123000E-7	3.550000E-7	3.163380E-1
1.147500E+2	7.600000E-8	1.960000E-7	3.877551E-1
1.170000E+2	8.640000E-8	2.500000E-7	3.456000E-1
1.192500E+2	7.570000E-8	2.040000E-7	3.710784E-1
1.215000E+2	1.605000E-7	5.200000E-7	3.086538E-1
1.237500E+2	1.553000E-7	4.440000E-7	3.497748E-1
1.260000E+2	1.503000E-7	4.290000E-7	3.503497E-1
1.282500E+2	1.340000E-7	3.520000E-7	3.806818E-1
1.305000E+2	1.733000E-7	4.660000E-7	3.718884E-1
1.327500E+2	1.124000E-7	3.030000E-7	3.709571E-1
1.350000E+2	2.011000E-7	5.340000E-7	3.765918E-1
1.372500E+2	2.465000E-7	7.020000E-7	3.511396E-1
1.395000E+2	1.194000E-7	3.380000E-7	3.532544E-1
1.417500E+2	8.990000E-8	2.200000E-7	4.086364E-1
1.440000E+2	1.491000E-7	3.860000E-7	3.862694E-1
1.462500E+2	1.783000E-7	5.030000E-7	3.544732E-1
1.485000E+2	1.730000E-7	4.560000E-7	3.793860E-1
1.507500E+2	2.335000E-7	6.170000E-7	3.784441E-1
1.530000E+2	1.198000E-7	3.050000E-7	3.927869E-1
1.552500E+2	1.743000E-7	4.140000E-7	4.210145E-1
1.575000E+2	1.980000E-7	4.650000E-7	4.258065E-1
1.597500E+2	2.307000E-7	5.800000E-7	3.977586E-1
1.620000E+2	1.679000E-7	4.230000E-7	3.969267E-1
1.642500E+2	1.887000E-7	4.830000E-7	3.906832E-1
1.665000E+2	1.961000E-7	4.890000E-7	4.010225E-1
1.687500E+2	1.977000E-7	4.770000E-7	4.144654E-1
1.710000E+2	3.091000E-7	7.830000E-7	3.947637E-1
1.732500E+2	2.015000E-7	5.010000E-7	4.021956E-1
1.755000E+2	1.148000E-7	2.780000E-7	4.129496E-1
1.777500E+2	1.237000E-7	3.030000E-7	4.082508E-1
