 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	4.816000E-7	1.074700E-6	4.481251E-1
2.250000E+0	3.644000E-7	7.917000E-7	4.602754E-1
4.500000E+0	3.038000E-7	6.891000E-7	4.408649E-1
6.750000E+0	3.861000E-7	8.898000E-7	4.339177E-1
9.000000E+0	4.450000E-7	1.063700E-6	4.183510E-1
1.125000E+1	2.900000E-7	6.376000E-7	4.548306E-1
1.350000E+1	3.307000E-7	7.570000E-7	4.368560E-1
1.575000E+1	4.262000E-7	1.035700E-6	4.115091E-1
1.800000E+1	2.361000E-7	5.521000E-7	4.276399E-1
2.025000E+1	3.811000E-7	9.200000E-7	4.142391E-1
2.250000E+1	3.352000E-7	7.796000E-7	4.299641E-1
2.475000E+1	3.775000E-7	9.560000E-7	3.948745E-1
2.700000E+1	3.314000E-7	7.995000E-7	4.145091E-1
2.925000E+1	3.607000E-7	9.252000E-7	3.898617E-1
3.150000E+1	3.545000E-7	9.034000E-7	3.924065E-1
3.375000E+1	3.869000E-7	1.069300E-6	3.618255E-1
3.600000E+1	4.925000E-7	1.482200E-6	3.322763E-1
3.825000E+1	2.860000E-7	7.544000E-7	3.791092E-1
4.050000E+1	3.169000E-7	8.613000E-7	3.679322E-1
4.275000E+1	3.565000E-7	1.039800E-6	3.428544E-1
4.500000E+1	3.405000E-7	9.836000E-7	3.461773E-1
4.725000E+1	3.694000E-7	1.172300E-6	3.151071E-1
4.950000E+1	2.712000E-7	7.480000E-7	3.625668E-1
5.175000E+1	2.322000E-7	6.476000E-7	3.585547E-1
5.400000E+1	2.699000E-7	8.441000E-7	3.197488E-1
5.625000E+1	3.495000E-7	1.260100E-6	2.773589E-1
5.850000E+1	3.449000E-7	1.293600E-6	2.666203E-1
6.075000E+1	2.756000E-7	9.752000E-7	2.826087E-1
6.300000E+1	3.202000E-7	1.347900E-6	2.375547E-1
6.525000E+1	3.067000E-7	1.326700E-6	2.311751E-1
6.750000E+1	3.074000E-7	1.434500E-6	2.142907E-1
6.975000E+1	2.259000E-7	9.033000E-7	2.500830E-1
7.200000E+1	2.087000E-7	7.710000E-7	2.706874E-1
7.425000E+1	2.513000E-7	1.212400E-6	2.072748E-1
7.650000E+1	1.598000E-7	5.425000E-7	2.945622E-1
7.875000E+1	2.800000E-7	1.176600E-6	2.379738E-1
8.100000E+1	3.225000E-7	1.405100E-6	2.295210E-1
8.325000E+1	1.938000E-7	6.195000E-7	3.128329E-1
8.550000E+1	2.483000E-7	7.883000E-7	3.149816E-1
8.775000E+1	3.001000E-7	1.039200E-6	2.887798E-1
9.000000E+1	3.314000E-7	1.101300E-6	3.009171E-1
9.225000E+1	1.976000E-7	6.010000E-7	3.287854E-1
9.450000E+1	3.137000E-7	9.207000E-7	3.407190E-1
9.675000E+1	3.783000E-7	1.236300E-6	3.059937E-1
9.900000E+1	3.314000E-7	1.033600E-6	3.206269E-1
1.012500E+2	3.123000E-7	9.050000E-7	3.450829E-1
1.035000E+2	2.049000E-7	5.357000E-7	3.824902E-1
1.057500E+2	3.057000E-7	8.437000E-7	3.623326E-1
1.080000E+2	3.466000E-7	9.776000E-7	3.545417E-1
1.102500E+2	5.585000E-7	1.698900E-6	3.287421E-1
1.125000E+2	4.071000E-7	1.133700E-6	3.590897E-1
1.147500E+2	2.957000E-7	7.103000E-7	4.163030E-1
1.170000E+2	4.623000E-7	1.216500E-6	3.800247E-1
1.192500E+2	3.614000E-7	8.986000E-7	4.021812E-1
1.215000E+2	3.692000E-7	8.647000E-7	4.269689E-1
1.237500E+2	3.397000E-7	7.903000E-7	4.298368E-1
1.260000E+2	2.841000E-7	6.296000E-7	4.512389E-1
1.282500E+2	3.126000E-7	6.993000E-7	4.470184E-1
1.305000E+2	4.243000E-7	9.604000E-7	4.417951E-1
1.327500E+2	3.002000E-7	6.558000E-7	4.577615E-1
1.350000E+2	2.567000E-7	5.704000E-7	4.500351E-1
1.372500E+2	2.648000E-7	5.877000E-7	4.505700E-1
1.395000E+2	4.213000E-7	9.215000E-7	4.571894E-1
1.417500E+2	4.998000E-7	1.116900E-6	4.474886E-1
1.440000E+2	4.581000E-7	9.835000E-7	4.657855E-1
1.462500E+2	2.623000E-7	5.597000E-7	4.686439E-1
1.485000E+2	2.773000E-7	5.874000E-7	4.720804E-1
1.507500E+2	4.864000E-7	1.039000E-6	4.681424E-1
1.530000E+2	3.768000E-7	8.006000E-7	4.706470E-1
1.552500E+2	3.645000E-7	7.579000E-7	4.809342E-1
1.575000E+2	3.427000E-7	7.183000E-7	4.770987E-1
1.597500E+2	6.986000E-7	1.546700E-6	4.516713E-1
1.620000E+2	5.004000E-7	1.068900E-6	4.681448E-1
1.642500E+2	6.398000E-7	1.383500E-6	4.624503E-1
1.665000E+2	5.556000E-7	1.143800E-6	4.857493E-1
1.687500E+2	5.773000E-7	1.232600E-6	4.683596E-1
1.710000E+2	6.883000E-7	1.484800E-6	4.635641E-1
1.732500E+2	5.387000E-7	1.116600E-6	4.824467E-1
1.755000E+2	4.153000E-7	8.476000E-7	4.899717E-1
1.777500E+2	5.035000E-7	9.839000E-7	5.117390E-1
