  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	1.498000E-7	1.858000E-6	8.062433E-2	2.406784E-1
2.250000E+0	1.325000E-7	1.561000E-6	8.488149E-2	2.778828E-1
4.500000E+0	1.332000E-7	1.525000E-6	8.734426E-2	2.700147E-1
6.750000E+0	1.337000E-7	1.589000E-6	8.414097E-2	2.763857E-1
9.000000E+0	1.126000E-7	1.292000E-6	8.715170E-2	2.456894E-1
1.125000E+1	1.446000E-7	1.890000E-6	7.650794E-2	2.919548E-1
1.350000E+1	9.290000E-8	1.006000E-6	9.234592E-2	3.233501E-1
1.575000E+1	1.134000E-7	1.347000E-6	8.418708E-2	2.829761E-1
1.800000E+1	1.335000E-7	1.836000E-6	7.271242E-2	2.503710E-1
2.025000E+1	1.473000E-7	2.315000E-6	6.362851E-2	2.290445E-1
2.250000E+1	1.343000E-7	1.919000E-6	6.998437E-2	2.415458E-1
2.475000E+1	1.091000E-7	1.373000E-6	7.946103E-2	2.647117E-1
2.700000E+1	1.014000E-7	1.374000E-6	7.379913E-2	2.854976E-1
2.925000E+1	1.180000E-7	1.742000E-6	6.773823E-2	2.813692E-1
3.150000E+1	1.144000E-7	1.669000E-6	6.854404E-2	2.974553E-1
3.375000E+1	1.140000E-7	1.746000E-6	6.529210E-2	2.490605E-1
3.600000E+1	1.004000E-7	1.424000E-6	7.050562E-2	2.756560E-1
3.825000E+1	8.530000E-8	1.165000E-6	7.321888E-2	3.206034E-1
4.050000E+1	1.118000E-7	1.860000E-6	6.010753E-2	2.418700E-1
4.275000E+1	7.990000E-8	1.203000E-6	6.641729E-2	2.961373E-1
4.500000E+1	7.720000E-8	1.116000E-6	6.917563E-2	3.559372E-1
4.725000E+1	7.830000E-8	1.249000E-6	6.269015E-2	3.117974E-1
4.950000E+1	9.040000E-8	1.546000E-6	5.847348E-2	2.520970E-1
5.175000E+1	6.460000E-8	9.940000E-7	6.498994E-2	3.344525E-1
5.400000E+1	9.960000E-8	2.080000E-6	4.788462E-2	2.525801E-1
5.625000E+1	7.630000E-8	1.488000E-6	5.127688E-2	2.700404E-1
5.850000E+1	7.850000E-8	1.461000E-6	5.373032E-2	2.683965E-1
6.075000E+1	6.480000E-8	1.197000E-6	5.413534E-2	3.514155E-1
6.300000E+1	7.240000E-8	1.563000E-6	4.632118E-2	2.390434E-1
6.525000E+1	6.970000E-8	1.284000E-6	5.428349E-2	4.096316E-1
6.750000E+1	7.450000E-8	1.331000E-6	5.597295E-2	3.907680E-1
6.975000E+1	8.710000E-8	1.690000E-6	5.153846E-2	3.485183E-1
7.200000E+1	8.390000E-8	1.503000E-6	5.582169E-2	3.220127E-1
7.425000E+1	4.650000E-8	6.180000E-7	7.524272E-2	5.471038E-1
7.650000E+1	7.590000E-8	1.255000E-6	6.047809E-2	4.430735E-1
7.875000E+1	1.098000E-7	1.991000E-6	5.514817E-2	3.954506E-1
8.100000E+1	1.149000E-7	2.095000E-6	5.484487E-2	3.738803E-1
8.325000E+1	8.810000E-8	1.300000E-6	6.776923E-2	4.545320E-1
8.550000E+1	7.520000E-8	1.068000E-6	7.041199E-2	4.718209E-1
8.775000E+1	1.152000E-7	1.959000E-6	5.880551E-2	3.801624E-1
9.000000E+1	1.366000E-7	2.502000E-6	5.459632E-2	3.286769E-1
9.225000E+1	1.101000E-7	1.764000E-6	6.241497E-2	3.819782E-1
9.450000E+1	9.790000E-8	1.472000E-6	6.650815E-2	3.715802E-1
9.675000E+1	1.174000E-7	1.922000E-6	6.108221E-2	3.014035E-1
9.900000E+1	1.045000E-7	1.669000E-6	6.261234E-2	2.822603E-1
1.012500E+2	1.149000E-7	1.643000E-6	6.993305E-2	3.792575E-1
1.035000E+2	1.023000E-7	1.427000E-6	7.168886E-2	3.422370E-1
1.057500E+2	1.138000E-7	1.723000E-6	6.604759E-2	3.091021E-1
1.080000E+2	1.287000E-7	1.891000E-6	6.805923E-2	3.243827E-1
1.102500E+2	1.495000E-7	2.370000E-6	6.308017E-2	2.530613E-1
1.125000E+2	1.426000E-7	2.173000E-6	6.562356E-2	2.807144E-1
1.147500E+2	1.594000E-7	2.599000E-6	6.133128E-2	2.956109E-1
1.170000E+2	9.770000E-8	1.128000E-6	8.661348E-2	3.902892E-1
1.192500E+2	1.047000E-7	1.202000E-6	8.710483E-2	3.696367E-1
1.215000E+2	1.307000E-7	1.610000E-6	8.118012E-2	2.949470E-1
1.237500E+2	1.439000E-7	1.849000E-6	7.782585E-2	2.911913E-1
1.260000E+2	1.094000E-7	1.179000E-6	9.279050E-2	3.320465E-1
1.282500E+2	1.432000E-7	1.770000E-6	8.090395E-2	3.088970E-1
1.305000E+2	1.473000E-7	1.811000E-6	8.133628E-2	3.152676E-1
1.327500E+2	1.311000E-7	1.541000E-6	8.507463E-2	3.217674E-1
1.350000E+2	1.060000E-7	1.169000E-6	9.067579E-2	3.520610E-1
1.372500E+2	1.148000E-7	1.221000E-6	9.402129E-2	3.237745E-1
1.395000E+2	1.539000E-7	1.818000E-6	8.465347E-2	2.808969E-1
1.417500E+2	1.359000E-7	1.480000E-6	9.182432E-2	2.520379E-1
1.440000E+2	1.462000E-7	1.590000E-6	9.194969E-2	2.744407E-1
1.462500E+2	1.346000E-7	1.395000E-6	9.648746E-2	2.605807E-1
1.485000E+2	1.677000E-7	1.820000E-6	9.214286E-2	2.969669E-1
1.507500E+2	1.440000E-7	1.403000E-6	1.026372E-1	3.189172E-1
