  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	4.010000E-7	2.952000E-6	1.358401E-1	1.041683E+0
2.250000E+0	4.118000E-7	3.055000E-6	1.347954E-1	1.057096E+0
4.500000E+0	3.884000E-7	2.958000E-6	1.313049E-1	1.025136E+0
6.750000E+0	3.967000E-7	2.971000E-6	1.335241E-1	1.038521E+0
9.000000E+0	3.445000E-7	2.514000E-6	1.370326E-1	1.091001E+0
1.125000E+1	3.789000E-7	2.894000E-6	1.309261E-1	1.053468E+0
1.350000E+1	3.646000E-7	2.686000E-6	1.357409E-1	1.061778E+0
1.575000E+1	3.963000E-7	3.054000E-6	1.297642E-1	1.035099E+0
1.800000E+1	3.495000E-7	2.635000E-6	1.326376E-1	1.052368E+0
2.025000E+1	3.530000E-7	2.770000E-6	1.274368E-1	1.010148E+0
2.250000E+1	3.426000E-7	2.704000E-6	1.267012E-1	9.817368E-1
2.475000E+1	3.416000E-7	2.729000E-6	1.251741E-1	1.037127E+0
2.700000E+1	3.264000E-7	2.545000E-6	1.282515E-1	1.006225E+0
2.925000E+1	3.328000E-7	2.665000E-6	1.248780E-1	1.072087E+0
3.150000E+1	3.341000E-7	2.692000E-6	1.241085E-1	2.733232E-1
3.375000E+1	2.745000E-7	2.042000E-6	1.344270E-1	2.728927E-1
3.600000E+1	3.211000E-7	2.544000E-6	1.262186E-1	2.574369E-1
3.825000E+1	3.042000E-7	2.480000E-6	1.226613E-1	2.536717E-1
4.050000E+1	2.828000E-7	2.315000E-6	1.221598E-1	2.519312E-1
4.275000E+1	3.233000E-7	2.908000E-6	1.111761E-1	2.351655E-1
4.500000E+1	2.716000E-7	2.386000E-6	1.138307E-1	2.307757E-1
4.725000E+1	2.651000E-7	2.324000E-6	1.140706E-1	2.585600E-1
4.950000E+1	2.617000E-7	2.286000E-6	1.144794E-1	2.497929E-1
5.175000E+1	2.965000E-7	2.852000E-6	1.039621E-1	2.273989E-1
5.400000E+1	2.677000E-7	2.440000E-6	1.097131E-1	2.536162E-1
5.625000E+1	2.776000E-7	2.761000E-6	1.005433E-1	2.447504E-1
5.850000E+1	2.772000E-7	2.902000E-6	9.552033E-2	2.302371E-1
