 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
2.340000E+2	2.492000E-7	1.003300E-6	2.483803E-1
2.370000E+2	2.701000E-7	1.054500E-6	2.561404E-1
2.400000E+2	2.719000E-7	1.064600E-6	2.554011E-1
2.430000E+2	2.685000E-7	1.043200E-6	2.573811E-1
2.460000E+2	2.881000E-7	1.100800E-6	2.617187E-1
2.490000E+2	2.731000E-7	1.054400E-6	2.590099E-1
2.520000E+2	2.575000E-7	1.005500E-6	2.560915E-1
2.550000E+2	2.855000E-7	1.080800E-6	2.641562E-1
2.580000E+2	2.738000E-7	1.049200E-6	2.609607E-1
2.610000E+2	2.811000E-7	1.067500E-6	2.633255E-1
2.640000E+2	2.804000E-7	1.066000E-6	2.630394E-1
2.670000E+2	2.881000E-7	1.084000E-6	2.657749E-1
2.700000E+2	2.718000E-7	1.044000E-6	2.603448E-1
2.730000E+2	2.930000E-7	1.096300E-6	2.672626E-1
2.760000E+2	2.817000E-7	1.064000E-6	2.647556E-1
2.790000E+2	2.924000E-7	1.094500E-6	2.671540E-1
2.820000E+2	2.973000E-7	1.102800E-6	2.695865E-1
2.850000E+2	2.922000E-7	1.090200E-6	2.680242E-1
2.880000E+2	2.763000E-7	1.053800E-6	2.621940E-1
2.910000E+2	2.838000E-7	1.074000E-6	2.642458E-1
2.940000E+2	2.795000E-7	1.062800E-6	2.629846E-1
2.970000E+2	2.726000E-7	1.051200E-6	2.593227E-1
