 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	6.615000E-7	1.389000E-6	4.762419E-1
2.250000E+0	5.967000E-7	1.283000E-6	4.650818E-1
4.500000E+0	4.953000E-7	1.075000E-6	4.607442E-1
6.750000E+0	5.552000E-7	1.153000E-6	4.815265E-1
9.000000E+0	5.131000E-7	1.127000E-6	4.552795E-1
1.125000E+1	6.489000E-7	1.419000E-6	4.572939E-1
1.350000E+1	5.978000E-7	1.298000E-6	4.605547E-1
1.575000E+1	7.244000E-7	1.596000E-6	4.538847E-1
1.800000E+1	6.548000E-7	1.402000E-6	4.670471E-1
2.025000E+1	7.339000E-7	1.594000E-6	4.604141E-1
2.250000E+1	6.154000E-7	1.342000E-6	4.585693E-1
2.475000E+1	5.964000E-7	1.274000E-6	4.681319E-1
2.700000E+1	6.428000E-7	1.398000E-6	4.597997E-1
2.925000E+1	5.676000E-7	1.225000E-6	4.633469E-1
3.150000E+1	6.461000E-7	1.436000E-6	4.499304E-1
3.375000E+1	5.619000E-7	1.259000E-6	4.463066E-1
3.600000E+1	6.318000E-7	1.415000E-6	4.465018E-1
3.825000E+1	5.668000E-7	1.266000E-6	4.477093E-1
4.050000E+1	6.526000E-7	1.491000E-6	4.376928E-1
4.275000E+1	6.451000E-7	1.483000E-6	4.349966E-1
4.500000E+1	5.803000E-7	1.297000E-6	4.474171E-1
4.725000E+1	5.822000E-7	1.363000E-6	4.271460E-1
4.950000E+1	5.917000E-7	1.390000E-6	4.256835E-1
5.175000E+1	6.301000E-7	1.498000E-6	4.206275E-1
5.400000E+1	6.434000E-7	1.579000E-6	4.074731E-1
5.625000E+1	5.606000E-7	1.341000E-6	4.180462E-1
5.850000E+1	5.037000E-7	1.169000E-6	4.308811E-1
6.075000E+1	5.005000E-7	1.186000E-6	4.220067E-1
6.300000E+1	5.498000E-7	1.372000E-6	4.007289E-1
6.525000E+1	5.540000E-7	1.361000E-6	4.070536E-1
6.750000E+1	5.838000E-7	1.508000E-6	3.871353E-1
6.975000E+1	5.460000E-7	1.404000E-6	3.888889E-1
7.200000E+1	4.932000E-7	1.259000E-6	3.917395E-1
7.425000E+1	4.574000E-7	1.200000E-6	3.811667E-1
7.650000E+1	4.748000E-7	1.233000E-6	3.850770E-1
7.875000E+1	4.942000E-7	1.344000E-6	3.677083E-1
8.100000E+1	4.391000E-7	1.208000E-6	3.634934E-1
8.325000E+1	5.325000E-7	1.583000E-6	3.363866E-1
8.550000E+1	4.835000E-7	1.454000E-6	3.325309E-1
8.775000E+1	3.530000E-7	9.780000E-7	3.609407E-1
9.000000E+1	4.243000E-7	1.350000E-6	3.142963E-1
9.225000E+1	4.313000E-7	1.429000E-6	3.018195E-1
9.450000E+1	4.309000E-7	1.504000E-6	2.865027E-1
9.675000E+1	3.325000E-7	1.106000E-6	3.006329E-1
9.900000E+1	3.759000E-7	1.369000E-6	2.745800E-1
1.012500E+2	3.959000E-7	1.607000E-6	2.463597E-1
1.035000E+2	3.506000E-7	1.458000E-6	2.404664E-1
1.057500E+2	3.284000E-7	1.453000E-6	2.260151E-1
1.080000E+2	2.862000E-7	1.310000E-6	2.184733E-1
1.102500E+2	2.632000E-7	1.317000E-6	1.998481E-1
1.125000E+2	2.302000E-7	1.205000E-6	1.910373E-1
1.147500E+2	2.064000E-7	1.198000E-6	1.722871E-1
1.170000E+2	1.913000E-7	1.278000E-6	1.496870E-1
1.192500E+2	1.766000E-7	1.403000E-6	1.258731E-1
1.215000E+2	1.532000E-7	1.449000E-6	1.057281E-1
1.237500E+2	1.212000E-7	1.412000E-6	8.583569E-2
1.260000E+2	9.880000E-8	1.397000E-6	7.072298E-2
1.282500E+2	6.890000E-8	1.236000E-6	5.574434E-2
1.305000E+2	5.830000E-8	1.230000E-6	4.739837E-2
1.327500E+2	5.450000E-8	1.359000E-6	4.010302E-2
1.350000E+2	5.920000E-8	1.347000E-6	4.394952E-2
1.372500E+2	7.660000E-8	1.376000E-6	5.566860E-2
1.395000E+2	1.134000E-7	1.664000E-6	6.814904E-2
1.417500E+2	1.275000E-7	1.501000E-6	8.494337E-2
1.440000E+2	1.429000E-7	1.346000E-6	1.061664E-1
1.462500E+2	1.578000E-7	1.231000E-6	1.281885E-1
1.485000E+2	1.997000E-7	1.388000E-6	1.438761E-1
1.507500E+2	2.051000E-7	1.220000E-6	1.681148E-1
1.530000E+2	2.142000E-7	1.139000E-6	1.880597E-1
1.552500E+2	2.178000E-7	9.910000E-7	2.197780E-1
1.575000E+2	2.995000E-7	1.479000E-6	2.025017E-1
1.597500E+2	2.865000E-7	1.193000E-6	2.401509E-1
1.620000E+2	3.336000E-7	1.376000E-6	2.424419E-1
1.642500E+2	3.393000E-7	1.267000E-6	2.677979E-1
1.665000E+2	3.434000E-7	1.255000E-6	2.736255E-1
1.687500E+2	4.410000E-7	1.651000E-6	2.671108E-1
1.710000E+2	3.653000E-7	1.190000E-6	3.069748E-1
1.732500E+2	3.953000E-7	1.286000E-6	3.073872E-1
1.755000E+2	4.076000E-7	1.268000E-6	3.214511E-1
1.777500E+2	3.671000E-7	1.079000E-6	3.402224E-1
1.800000E+2	3.101000E-7	8.280000E-7	3.745169E-1
1.822500E+2	5.093000E-7	1.494000E-6	3.408969E-1
1.845000E+2	5.017000E-7	1.409000E-6	3.560681E-1
1.867500E+2	5.123000E-7	1.439000E-6	3.560111E-1
1.890000E+2	4.909000E-7	1.312000E-6	3.741616E-1
1.912500E+2	5.148000E-7	1.378000E-6	3.735849E-1
1.935000E+2	5.618000E-7	1.461000E-6	3.845311E-1
1.957500E+2	4.310000E-7	1.049000E-6	4.108675E-1
1.980000E+2	5.925000E-7	1.547000E-6	3.829994E-1
