 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	6.670000E-7	1.217000E-6	5.480690E-1
2.250000E+0	6.746000E-7	1.260000E-6	5.353968E-1
4.500000E+0	6.748000E-7	1.251000E-6	5.394085E-1
6.750000E+0	6.750000E-7	1.233000E-6	5.474453E-1
9.000000E+0	6.654000E-7	1.236000E-6	5.383495E-1
1.125000E+1	6.668000E-7	1.259000E-6	5.296267E-1
1.350000E+1	6.611000E-7	1.235000E-6	5.353036E-1
1.575000E+1	6.456000E-7	1.228000E-6	5.257329E-1
1.800000E+1	6.352000E-7	1.211000E-6	5.245252E-1
2.025000E+1	6.371000E-7	1.232000E-6	5.171266E-1
2.250000E+1	6.491000E-7	1.280000E-6	5.071094E-1
2.475000E+1	6.386000E-7	1.257000E-6	5.080350E-1
2.700000E+1	6.136000E-7	1.204000E-6	5.096346E-1
2.925000E+1	6.284000E-7	1.253000E-6	5.015164E-1
3.150000E+1	6.185000E-7	1.245000E-6	4.967871E-1
3.375000E+1	6.056000E-7	1.217000E-6	4.976171E-1
3.600000E+1	6.103000E-7	1.234000E-6	4.945705E-1
3.825000E+1	6.127000E-7	1.271000E-6	4.820614E-1
4.050000E+1	5.992000E-7	1.246000E-6	4.808989E-1
4.275000E+1	5.997000E-7	1.252000E-6	4.789936E-1
4.500000E+1	5.857000E-7	1.252000E-6	4.678115E-1
4.725000E+1	5.796000E-7	1.255000E-6	4.618327E-1
4.950000E+1	5.835000E-7	1.268000E-6	4.601735E-1
5.175000E+1	5.719000E-7	1.254000E-6	4.560606E-1
5.400000E+1	5.650000E-7	1.257000E-6	4.494829E-1
5.625000E+1	5.593000E-7	1.257000E-6	4.449483E-1
5.850000E+1	5.454000E-7	1.263000E-6	4.318290E-1
6.075000E+1	5.299000E-7	1.244000E-6	4.259646E-1
6.300000E+1	5.320000E-7	1.293000E-6	4.114462E-1
6.525000E+1	5.227000E-7	1.276000E-6	4.096395E-1
6.750000E+1	5.051000E-7	1.262000E-6	4.002377E-1
6.975000E+1	5.044000E-7	1.313000E-6	3.841584E-1
7.200000E+1	4.868000E-7	1.265000E-6	3.848221E-1
7.425000E+1	4.715000E-7	1.277000E-6	3.692247E-1
7.650000E+1	4.562000E-7	1.265000E-6	3.606324E-1
7.875000E+1	4.527000E-7	1.270000E-6	3.564567E-1
8.100000E+1	4.359000E-7	1.267000E-6	3.440410E-1
8.325000E+1	4.214000E-7	1.287000E-6	3.274281E-1
8.550000E+1	4.028000E-7	1.265000E-6	3.184190E-1
8.775000E+1	3.808000E-7	1.247000E-6	3.053729E-1
9.000000E+1	3.721000E-7	1.265000E-6	2.941502E-1
9.225000E+1	3.540000E-7	1.256000E-6	2.818471E-1
9.450000E+1	3.359000E-7	1.292000E-6	2.599845E-1
9.675000E+1	3.213000E-7	1.276000E-6	2.518025E-1
9.900000E+1	3.033000E-7	1.278000E-6	2.373239E-1
1.012500E+2	2.693000E-7	1.132000E-6	2.378975E-1
1.035000E+2	2.666000E-7	1.250000E-6	2.132800E-1
1.057500E+2	2.468000E-7	1.242000E-6	1.987118E-1
1.080000E+2	2.295000E-7	1.262000E-6	1.818542E-1
1.102500E+2	2.080000E-7	1.262000E-6	1.648177E-1
1.125000E+2	1.945000E-7	1.258000E-6	1.546105E-1
1.147500E+2	1.746000E-7	1.258000E-6	1.387917E-1
1.170000E+2	1.596000E-7	1.271000E-6	1.255704E-1
1.192500E+2	1.414000E-7	1.252000E-6	1.129393E-1
1.215000E+2	1.268000E-7	1.238000E-6	1.024233E-1
1.237500E+2	1.134000E-7	1.283000E-6	8.838659E-2
1.260000E+2	9.550000E-8	1.247000E-6	7.658380E-2
1.282500E+2	8.090000E-8	1.236000E-6	6.545307E-2
1.305000E+2	7.390000E-8	1.232000E-6	5.998377E-2
1.327500E+2	7.980000E-8	1.240000E-6	6.435484E-2
1.350000E+2	9.100000E-8	1.232000E-6	7.386364E-2
1.372500E+2	1.062000E-7	1.267000E-6	8.382005E-2
1.395000E+2	1.200000E-7	1.265000E-6	9.486166E-2
1.417500E+2	1.398000E-7	1.261000E-6	1.108644E-1
1.440000E+2	1.603000E-7	1.282000E-6	1.250390E-1
1.462500E+2	1.771000E-7	1.268000E-6	1.396688E-1
1.485000E+2	1.945000E-7	1.281000E-6	1.518345E-1
1.507500E+2	2.132000E-7	1.281000E-6	1.664325E-1
1.530000E+2	2.374000E-7	1.281000E-6	1.853240E-1
1.552500E+2	2.552000E-7	1.280000E-6	1.993750E-1
1.575000E+2	2.783000E-7	1.314000E-6	2.117960E-1
1.597500E+2	2.912000E-7	1.268000E-6	2.296530E-1
1.620000E+2	3.111000E-7	1.289000E-6	2.413499E-1
1.642500E+2	3.299000E-7	1.307000E-6	2.524101E-1
1.665000E+2	3.441000E-7	1.265000E-6	2.720158E-1
1.687500E+2	3.638000E-7	1.307000E-6	2.783474E-1
1.710000E+2	3.748000E-7	1.305000E-6	2.872031E-1
1.732500E+2	3.979000E-7	1.306000E-6	3.046708E-1
1.755000E+2	4.078000E-7	1.306000E-6	3.122511E-1
1.777500E+2	4.225000E-7	1.276000E-6	3.311129E-1
1.800000E+2	4.448000E-7	1.286000E-6	3.458787E-1
1.822500E+2	4.463000E-7	1.277000E-6	3.494910E-1
1.845000E+2	4.716000E-7	1.278000E-6	3.690141E-1
1.867500E+2	4.848000E-7	1.318000E-6	3.678300E-1
1.890000E+2	4.925000E-7	1.293000E-6	3.808971E-1
1.912500E+2	5.065000E-7	1.300000E-6	3.896154E-1
1.935000E+2	5.179000E-7	1.296000E-6	3.996142E-1
1.957500E+2	5.325000E-7	1.302000E-6	4.089862E-1
1.980000E+2	5.397000E-7	1.296000E-6	4.164352E-1
2.002500E+2	5.516000E-7	1.298000E-6	4.249615E-1
2.025000E+2	5.472000E-7	1.282000E-6	4.268331E-1
