  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	1.039500E-7	1.426000E-6	7.289621E-2	1.300842E-1
2.250000E+0	1.022200E-7	1.397000E-6	7.317108E-2	1.329231E-1
4.500000E+0	1.032700E-7	1.417000E-6	7.287932E-2	1.327255E-1
6.750000E+0	1.021100E-7	1.427000E-6	7.155571E-2	1.309655E-1
9.000000E+0	1.001500E-7	1.397000E-6	7.168933E-2	1.324013E-1
1.125000E+1	9.999000E-8	1.399000E-6	7.147248E-2	1.327515E-1
1.350000E+1	9.917000E-8	1.396000E-6	7.103868E-2	1.323668E-1
1.575000E+1	9.853000E-8	1.410000E-6	6.987943E-2	1.874531E-1
1.800000E+1	9.717000E-8	1.390000E-6	6.990647E-2	1.322054E-1
2.025000E+1	9.699000E-8	1.421000E-6	6.825475E-2	1.286523E-1
2.250000E+1	9.347000E-8	1.363000E-6	6.857667E-2	1.314284E-1
2.475000E+1	9.437000E-8	1.401000E-6	6.735903E-2	1.301284E-1
2.700000E+1	9.475000E-8	1.430000E-6	6.625874E-2	1.270263E-1
2.925000E+1	9.244000E-8	1.399000E-6	6.607577E-2	1.286003E-1
3.150000E+1	8.956000E-8	1.367000E-6	6.551573E-2	1.308569E-1
3.375000E+1	9.103000E-8	1.439000E-6	6.325921E-2	1.265184E-1
3.600000E+1	8.996000E-8	1.451000E-6	6.199862E-2	1.250457E-1
3.825000E+1	8.707000E-8	1.388000E-6	6.273055E-2	1.291613E-1
4.050000E+1	8.571000E-8	1.419000E-6	6.040169E-2	1.254979E-1
4.275000E+1	8.325000E-8	1.391000E-6	5.984903E-2	1.242117E-1
4.500000E+1	8.310000E-8	1.422000E-6	5.843882E-2	1.239030E-1
4.725000E+1	8.106000E-8	1.397000E-6	5.802434E-2	1.245494E-1
4.950000E+1	7.958000E-8	1.418000E-6	5.612130E-2	1.227967E-1
5.175000E+1	7.820000E-8	1.429000E-6	5.472358E-2	1.205388E-1
5.400000E+1	7.551000E-8	1.402000E-6	5.385877E-2	1.210587E-1
5.625000E+1	7.407000E-8	1.408000E-6	5.260653E-2	1.218309E-1
5.850000E+1	7.215000E-8	1.392000E-6	5.183190E-2	1.226656E-1
6.075000E+1	7.053000E-8	1.427000E-6	4.942537E-2	1.175779E-1
6.300000E+1	6.874000E-8	1.433000E-6	4.796930E-2	1.191343E-1
6.525000E+1	6.579000E-8	1.415000E-6	4.649470E-2	1.173937E-1
6.750000E+1	6.330000E-8	1.375000E-6	4.603636E-2	1.192845E-1
6.975000E+1	6.140000E-8	1.387000E-6	4.426820E-2	1.158071E-1
7.200000E+1	5.907000E-8	1.372000E-6	4.305394E-2	1.148682E-1
7.425000E+1	5.754000E-8	1.393000E-6	4.130653E-2	1.138153E-1
7.650000E+1	5.583000E-8	1.391000E-6	4.013659E-2	1.137113E-1
7.875000E+1	5.355000E-8	1.404000E-6	3.814103E-2	1.113920E-1
8.100000E+1	5.124000E-8	1.388000E-6	3.691643E-2	1.124756E-1
8.325000E+1	4.892000E-8	1.437000E-6	3.404315E-2	1.065902E-1
8.550000E+1	4.547000E-8	1.331000E-6	3.416228E-2	1.113553E-1
8.775000E+1	4.309000E-8	1.432000E-6	3.009078E-2	1.023017E-1
9.000000E+1	3.977000E-8	1.389000E-6	2.863211E-2	1.004047E-1
9.225000E+1	3.713000E-8	1.406000E-6	2.640825E-2	9.915439E-2
9.450000E+1	3.440000E-8	1.411000E-6	2.437987E-2	9.471976E-2
9.675000E+1	3.205000E-8	1.388000E-6	2.309078E-2	9.538760E-2
9.900000E+1	2.935000E-8	1.401000E-6	2.094932E-2	9.200166E-2
