  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	1.242000E-7	1.234000E-6	1.006483E-1	2.529782E-1
2.250000E+0	1.827000E-7	1.908000E-6	9.575472E-2	2.366511E-1
4.500000E+0	1.661000E-7	1.663000E-6	9.987974E-2	2.541828E-1
6.750000E+0	1.968000E-7	1.940000E-6	1.014433E-1	2.470937E-1
9.000000E+0	2.855000E-7	2.911000E-6	9.807626E-2	2.383709E-1
1.125000E+1	1.827000E-7	1.790000E-6	1.020670E-1	2.545010E-1
1.350000E+1	1.038000E-7	1.081000E-6	9.602220E-2	2.425567E-1
1.575000E+1	1.318000E-7	1.321000E-6	9.977290E-2	2.508997E-1
1.800000E+1	2.064000E-7	1.992000E-6	1.036145E-1	2.709199E-1
2.025000E+1	2.301000E-7	2.357000E-6	9.762410E-2	2.406318E-1
2.250000E+1	2.073000E-7	2.092000E-6	9.909178E-2	2.520276E-1
2.475000E+1	1.219000E-7	1.240000E-6	9.830645E-2	2.571284E-1
2.700000E+1	1.311000E-7	1.336000E-6	9.812874E-2	2.579779E-1
2.925000E+1	1.516000E-7	1.588000E-6	9.546599E-2	2.523960E-1
3.150000E+1	7.910000E-8	7.800000E-7	1.014103E-1	2.591044E-1
3.375000E+1	1.221000E-7	1.216000E-6	1.004112E-1	2.526240E-1
3.600000E+1	7.470000E-8	7.540000E-7	9.907162E-2	2.580014E-1
3.825000E+1	4.100000E-8	5.000000E-7	8.200000E-2	2.024294E-1
4.050000E+1	5.190000E-8	5.360000E-7	9.682836E-2	2.344949E-1
4.275000E+1	5.120000E-8	5.430000E-7	9.429098E-2	2.577838E-1
4.500000E+1	6.890000E-8	6.990000E-7	9.856938E-2	2.442316E-1
4.725000E+1	6.530000E-8	7.090000E-7	9.210155E-2	2.368150E-1
4.950000E+1	7.060000E-8	7.240000E-7	9.751381E-2	2.613305E-1
5.175000E+1	1.359000E-7	1.329000E-6	1.022573E-1	2.638947E-1
5.400000E+1	7.980000E-8	8.300000E-7	9.614458E-2	2.410377E-1
5.625000E+1	6.580000E-8	6.430000E-7	1.023328E-1	2.572149E-1
5.850000E+1	1.109000E-7	1.180000E-6	9.398305E-2	2.538263E-1
6.075000E+1	6.560000E-8	6.450000E-7	1.017054E-1	2.704010E-1
6.300000E+1	1.232000E-7	1.301000E-6	9.469639E-2	2.499142E-1
6.525000E+1	9.130000E-8	9.670000E-7	9.441572E-2	2.617768E-1
6.750000E+1	7.010000E-8	7.620000E-7	9.199475E-2	2.446417E-1
6.975000E+1	1.401000E-7	1.504000E-6	9.315160E-2	2.458573E-1
7.200000E+1	3.960000E-8	4.590000E-7	8.627451E-2	2.364216E-1
7.425000E+1	1.421000E-7	1.575000E-6	9.022222E-2	2.693201E-1
7.650000E+1	1.183000E-7	1.281000E-6	9.234973E-2	2.347421E-1
7.875000E+1	1.251000E-7	1.420000E-6	8.809859E-2	2.403991E-1
8.100000E+1	1.156000E-7	1.254000E-6	9.218501E-2	2.406240E-1
8.325000E+1	1.815000E-7	2.246000E-6	8.081033E-2	2.354463E-1
8.550000E+1	7.870000E-8	9.050000E-7	8.696133E-2	2.592369E-1
8.775000E+1	1.542000E-7	2.066000E-6	7.463698E-2	2.496871E-1
9.000000E+1	6.140000E-8	7.400000E-7	8.297297E-2	2.726120E-1
9.225000E+1	7.800000E-8	9.570000E-7	8.150470E-2	2.628406E-1
9.450000E+1	1.464000E-7	2.104000E-6	6.958175E-2	2.719276E-1
9.675000E+1	1.377000E-7	2.208000E-6	6.236413E-2	2.470206E-1
9.900000E+1	9.220000E-8	1.459000E-6	6.319397E-2	2.383910E-1
1.012500E+2	9.500000E-8	1.573000E-6	6.039415E-2	1.823514E-1
1.035000E+2	1.142000E-7	2.454000E-6	4.653627E-2	1.717782E-1
1.057500E+2	7.400000E-8	1.427000E-6	5.185704E-2	2.088445E-1
1.080000E+2	7.930000E-8	2.159000E-6	3.672997E-2	1.647981E-1
1.102500E+2	6.990000E-8	2.880000E-6	2.427083E-2	1.429800E-1
1.125000E+2	5.180000E-8	3.141000E-6	1.649156E-2	9.384573E-2
1.147500E+2	3.390000E-8	2.084000E-6	1.626679E-2	1.017799E-1
1.170000E+2	2.190000E-8	1.608000E-6	1.361940E-2	1.118969E-1
1.192500E+2	1.820000E-8	1.691000E-6	1.076286E-2	8.439380E-2
1.215000E+2	1.740000E-8	1.264000E-6	1.376582E-2	2.104961E-1
1.237500E+2	1.860000E-8	1.375000E-6	1.352727E-2	2.299279E-1
1.260000E+2	2.420000E-8	1.271000E-6	1.904013E-2	2.687237E-1
1.282500E+2	2.630000E-8	9.010000E-7	2.918979E-2	2.901443E-1
1.305000E+2	3.600000E-8	1.074000E-6	3.351955E-2	2.880422E-1
1.327500E+2	5.960000E-8	1.741000E-6	3.423320E-2	2.424539E-1
1.350000E+2	6.220000E-8	1.551000E-6	4.010316E-2	2.200509E-1
1.372500E+2	6.210000E-8	1.228000E-6	5.057003E-2	2.711829E-1
1.395000E+2	8.660000E-8	1.624000E-6	5.332512E-2	2.742617E-1
1.417500E+2	5.320000E-8	8.450000E-7	6.295858E-2	2.975125E-1
1.440000E+2	1.193000E-7	2.063000E-6	5.782841E-2	2.077986E-1
1.462500E+2	3.950000E-8	5.270000E-7	7.495256E-2	2.555599E-1
1.485000E+2	7.250000E-8	1.007000E-6	7.199603E-2	2.540042E-1
1.507500E+2	9.320000E-8	1.251000E-6	7.450040E-2	2.938533E-1
1.530000E+2	8.150000E-8	1.107000E-6	7.362240E-2	2.674238E-1
1.552500E+2	1.337000E-7	1.684000E-6	7.939430E-2	2.769772E-1
1.575000E+2	1.077000E-7	1.317000E-6	8.177677E-2	2.632621E-1
1.597500E+2	7.930000E-8	8.800000E-7	9.011364E-2	2.805658E-1
1.620000E+2	1.214000E-7	1.383000E-6	8.778019E-2	2.872765E-1
1.642500E+2	6.810000E-8	7.400000E-7	9.202703E-2	2.957440E-1
