 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
1.305000E+2	1.490000E-7	1.152000E-6	1.293403E-1
1.327500E+2	1.286000E-7	7.010000E-7	1.834522E-1
1.350000E+2	2.858000E-7	1.961000E-6	1.457420E-1
1.372500E+2	2.283000E-7	1.297000E-6	1.760216E-1
1.395000E+2	2.601000E-7	1.262000E-6	2.061014E-1
1.417500E+2	1.291000E-7	4.600000E-7	2.806522E-1
1.440000E+2	4.066000E-7	1.935000E-6	2.101292E-1
1.462500E+2	3.188000E-7	1.310000E-6	2.433588E-1
1.485000E+2	3.124000E-7	1.196000E-6	2.612040E-1
1.507500E+2	4.495000E-7	1.818000E-6	2.472497E-1
1.530000E+2	2.595000E-7	9.390000E-7	2.763578E-1
1.552500E+2	4.448000E-7	1.728000E-6	2.574074E-1
1.575000E+2	4.839000E-7	1.768000E-6	2.736991E-1
1.597500E+2	5.365000E-7	1.963000E-6	2.733062E-1
1.620000E+2	6.723000E-7	2.469000E-6	2.722965E-1
1.642500E+2	4.469000E-7	1.483000E-6	3.013486E-1
1.665000E+2	5.062000E-7	1.790000E-6	2.827933E-1
1.687500E+2	6.061000E-7	2.069000E-6	2.929435E-1
1.710000E+2	5.081000E-7	1.677000E-6	3.029815E-1
1.732500E+2	3.169000E-7	9.550000E-7	3.318325E-1
1.755000E+2	6.394000E-7	2.122000E-6	3.013195E-1
1.777500E+2	6.422000E-7	2.029000E-6	3.165106E-1
1.800000E+2	4.965000E-7	1.508000E-6	3.292440E-1
1.822500E+2	6.257000E-7	1.967000E-6	3.180986E-1
1.845000E+2	3.593000E-7	1.087000E-6	3.305428E-1
1.867500E+2	6.698000E-7	2.051000E-6	3.265724E-1
1.890000E+2	4.314000E-7	1.322000E-6	3.263238E-1
1.912500E+2	3.530000E-7	1.079000E-6	3.271548E-1
1.935000E+2	4.965000E-7	1.470000E-6	3.377551E-1
1.957500E+2	4.184000E-7	1.290000E-6	3.243411E-1
1.980000E+2	3.459000E-7	1.032000E-6	3.351744E-1
2.002500E+2	4.851000E-7	1.467000E-6	3.306748E-1
2.025000E+2	1.942000E-7	5.940000E-7	3.269360E-1
2.047500E+2	3.966000E-7	1.154000E-6	3.436742E-1
2.070000E+2	3.874000E-7	1.166000E-6	3.322470E-1
2.092500E+2	6.719000E-7	1.988000E-6	3.379779E-1
2.115000E+2	2.272000E-7	7.130000E-7	3.186536E-1
2.137500E+2	6.942000E-7	2.109000E-6	3.291607E-1
2.160000E+2	3.010000E-7	8.820000E-7	3.412698E-1
2.182500E+2	2.827000E-7	8.610000E-7	3.283391E-1
2.205000E+2	6.176000E-7	1.803000E-6	3.425402E-1
2.227500E+2	4.451000E-7	1.257000E-6	3.540971E-1
2.250000E+2	5.566000E-7	1.509000E-6	3.688535E-1
2.272500E+2	4.307000E-7	1.286000E-6	3.349145E-1
2.295000E+2	2.344000E-7	7.020000E-7	3.339031E-1
2.317500E+2	4.985000E-7	1.494000E-6	3.336680E-1
2.340000E+2	1.944000E-7	5.870000E-7	3.311755E-1
2.362500E+2	3.883000E-7	1.135000E-6	3.421145E-1
2.385000E+2	3.021000E-7	8.400000E-7	3.596429E-1
2.407500E+2	4.498000E-7	1.289000E-6	3.489527E-1
2.430000E+2	1.516000E-7	4.180000E-7	3.626794E-1
2.452500E+2	3.412000E-7	9.670000E-7	3.528438E-1
2.475000E+2	4.325000E-7	1.252000E-6	3.454473E-1
2.497500E+2	3.020000E-7	1.011000E-6	2.987141E-1
2.520000E+2	4.223000E-7	1.220000E-6	3.461475E-1
2.542500E+2	2.423000E-7	6.950000E-7	3.486331E-1
2.565000E+2	4.851000E-7	1.343000E-6	3.612063E-1
2.587500E+2	3.770000E-7	9.910000E-7	3.804238E-1
2.610000E+2	2.640000E-7	7.410000E-7	3.562753E-1
2.632500E+2	4.518000E-7	1.382000E-6	3.269175E-1
2.655000E+2	3.273000E-7	9.430000E-7	3.470838E-1
2.677500E+2	7.788000E-7	2.302000E-6	3.383145E-1
