  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	2.056000E-7	1.546000E-6	1.329884E-1	2.580462E-1
2.250000E+0	2.234000E-7	1.714000E-6	1.303384E-1	2.408642E-1
4.500000E+0	1.959000E-7	1.559000E-6	1.256575E-1	2.431893E-1
6.750000E+0	1.611000E-7	1.209000E-6	1.332506E-1	2.559294E-1
9.000000E+0	2.408000E-7	1.846000E-6	1.304442E-1	2.477222E-1
1.125000E+1	2.508000E-7	1.868000E-6	1.342612E-1	2.589107E-1
1.350000E+1	2.251000E-7	1.721000E-6	1.307960E-1	2.464024E-1
1.575000E+1	1.897000E-7	1.424000E-6	1.332163E-1	2.462967E-1
1.800000E+1	1.959000E-7	1.459000E-6	1.342700E-1	2.627921E-1
2.025000E+1	1.865000E-7	1.407000E-6	1.325515E-1	2.515977E-1
2.250000E+1	2.040000E-7	1.581000E-6	1.290323E-1	2.364134E-1
2.475000E+1	2.505000E-7	1.982000E-6	1.263875E-1	2.435901E-1
2.700000E+1	1.871000E-7	1.419000E-6	1.318534E-1	2.499273E-1
2.925000E+1	1.929000E-7	1.480000E-6	1.303378E-1	2.497635E-1
3.150000E+1	2.067000E-7	1.585000E-6	1.304101E-1	2.521565E-1
3.375000E+1	2.168000E-7	1.680000E-6	1.290476E-1	2.534864E-1
3.600000E+1	2.163000E-7	1.735000E-6	1.246686E-1	2.437636E-1
3.825000E+1	2.264000E-7	1.787000E-6	1.266928E-1	2.470695E-1
4.050000E+1	2.290000E-7	1.833000E-6	1.249318E-1	2.500309E-1
4.275000E+1	2.285000E-7	1.837000E-6	1.243876E-1	2.468964E-1
4.500000E+1	2.090000E-7	1.623000E-6	1.287739E-1	2.542187E-1
4.725000E+1	2.345000E-7	1.903000E-6	1.232265E-1	2.490544E-1
4.950000E+1	2.077000E-7	1.645000E-6	1.262614E-1	2.535496E-1
5.175000E+1	2.118000E-7	1.750000E-6	1.210286E-1	2.437952E-1
5.400000E+1	2.056000E-7	1.686000E-6	1.219454E-1	2.454719E-1
5.625000E+1	1.774000E-7	1.408000E-6	1.259943E-1	2.643764E-1
5.850000E+1	2.303000E-7	1.891000E-6	1.217874E-1	2.590936E-1
6.075000E+1	2.159000E-7	1.798000E-6	1.200779E-1	2.547293E-1
6.300000E+1	1.895000E-7	1.546000E-6	1.225744E-1	2.564879E-1
6.525000E+1	2.109000E-7	1.782000E-6	1.183502E-1	2.495356E-1
6.750000E+1	1.601000E-7	1.350000E-6	1.185926E-1	2.551867E-1
6.975000E+1	1.635000E-7	1.381000E-6	1.183925E-1	2.554715E-1
7.200000E+1	1.682000E-7	1.449000E-6	1.160801E-1	2.613458E-1
7.425000E+1	1.782000E-7	1.591000E-6	1.120050E-1	2.572808E-1
7.650000E+1	1.515000E-7	1.309000E-6	1.157372E-1	2.603293E-1
7.875000E+1	1.471000E-7	1.627000E-6	9.041180E-2	2.136500E-1
8.100000E+1	1.934400E-7	1.905000E-6	1.015433E-1	2.375033E-1
8.325000E+1	1.735100E-7	1.729000E-6	1.003528E-1	2.309364E-1
8.550000E+1	1.806800E-7	1.893000E-6	9.544638E-2	2.514394E-1
8.775000E+1	1.288600E-7	1.292000E-6	9.973684E-2	2.759495E-1
9.000000E+1	1.530200E-7	1.722000E-6	8.886179E-2	2.305738E-1
9.225000E+1	1.043300E-7	1.197000E-6	8.715957E-2	2.441802E-1
9.450000E+1	1.366500E-7	1.774000E-6	7.702931E-2	1.973407E-1
9.675000E+1	1.356300E-7	1.971000E-6	6.881279E-2	2.078170E-1
9.900000E+1	1.194900E-7	1.909000E-6	6.259298E-2	1.825004E-1
1.012500E+2	1.076100E-7	1.892000E-6	5.687632E-2	1.889403E-1
1.035000E+2	8.815000E-8	1.630000E-6	5.407975E-2	1.668378E-1
1.057500E+2	8.138000E-8	1.767000E-6	4.605546E-2	1.588278E-1
1.080000E+2	6.993000E-8	1.978000E-6	3.535389E-2	1.242397E-1
1.102500E+2	5.009000E-8	1.622000E-6	3.088163E-2	1.424081E-1
1.125000E+2	3.889000E-8	1.672000E-6	2.325957E-2	1.112854E-1
1.147500E+2	2.649000E-8	1.388000E-6	1.908501E-2	9.669459E-2
1.170000E+2	2.315000E-8	2.004000E-6	1.155190E-2	9.509784E-2
1.192500E+2	1.398000E-8	1.068000E-6	1.308989E-2	8.975535E-2
1.215000E+2	1.200000E-8	1.171000E-6	1.024765E-2	1.303175E-1
1.237500E+2	2.010000E-8	2.018000E-6	9.960357E-3	1.487938E-1
1.260000E+2	1.820000E-8	1.605000E-6	1.133956E-2	1.331396E-1
1.282500E+2	2.490000E-8	1.575000E-6	1.580952E-2	1.635603E-1
1.305000E+2	2.940000E-8	1.258000E-6	2.337043E-2	1.621304E-1
1.327500E+2	4.560000E-8	1.395000E-6	3.268817E-2	1.981101E-1
1.350000E+2	4.580000E-8	1.249000E-6	3.666934E-2	1.995926E-1
1.372500E+2	6.510000E-8	1.653000E-6	3.938294E-2	1.637289E-1
1.395000E+2	6.670000E-8	1.374000E-6	4.854440E-2	1.887651E-1
1.417500E+2	7.920000E-8	1.522000E-6	5.203679E-2	1.877096E-1
1.440000E+2	1.187000E-7	2.286000E-6	5.192476E-2	1.773864E-1
1.462500E+2	1.036000E-7	1.604000E-6	6.458853E-2	2.221284E-1
1.485000E+2	1.143000E-7	1.680000E-6	6.803571E-2	2.169731E-1
1.507500E+2	1.217000E-7	1.605000E-6	7.582555E-2	2.188941E-1
1.530000E+2	1.061000E-7	1.260000E-6	8.420635E-2	2.180126E-1
1.552500E+2	1.170000E-7	1.304000E-6	8.972393E-2	2.392884E-1
1.575000E+2	1.277000E-7	1.379000E-6	9.260334E-2	2.397620E-1
1.597500E+2	1.526000E-7	1.589000E-6	9.603524E-2	2.370356E-1
1.620000E+2	1.633000E-7	1.679000E-6	9.726027E-2	2.441188E-1
1.642500E+2	1.715000E-7	1.713000E-6	1.001168E-1	2.434421E-1
1.665000E+2	1.792000E-7	1.733000E-6	1.034045E-1	2.359591E-1
1.687500E+2	1.553000E-7	1.407000E-6	1.103767E-1	2.423201E-1
1.710000E+2	1.814000E-7	1.587000E-6	1.143037E-1	2.472917E-1
1.732500E+2	1.890000E-7	1.640000E-6	1.152439E-1	2.593277E-1
