 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	1.808000E-7	1.000000E-6	1.808000E-1
2.250000E+0	1.864000E-7	1.030000E-6	1.809709E-1
4.500000E+0	1.885000E-7	1.037000E-6	1.817743E-1
6.750000E+0	1.981000E-7	1.092000E-6	1.814103E-1
9.000000E+0	1.934000E-7	1.056000E-6	1.831439E-1
1.125000E+1	1.716000E-7	9.530000E-7	1.800630E-1
1.350000E+1	1.952000E-7	1.061000E-6	1.839774E-1
1.575000E+1	2.081000E-7	1.126000E-6	1.848135E-1
1.800000E+1	1.970000E-7	1.071000E-6	1.839402E-1
2.025000E+1	1.683000E-7	9.380000E-7	1.794243E-1
2.250000E+1	1.811000E-7	9.870000E-7	1.834853E-1
2.475000E+1	1.994000E-7	1.084000E-6	1.839483E-1
2.700000E+1	2.003000E-7	1.085000E-6	1.846083E-1
2.925000E+1	1.999000E-7	1.087000E-6	1.839006E-1
3.150000E+1	1.993000E-7	1.083000E-6	1.840259E-1
3.375000E+1	1.869000E-7	1.014000E-6	1.843195E-1
3.600000E+1	1.930000E-7	1.053000E-6	1.832858E-1
3.825000E+1	2.050000E-7	1.101000E-6	1.861944E-1
4.050000E+1	1.888000E-7	1.029000E-6	1.834791E-1
4.275000E+1	1.866000E-7	1.008000E-6	1.851190E-1
4.500000E+1	1.852000E-7	1.004000E-6	1.844622E-1
4.725000E+1	2.058000E-7	1.116000E-6	1.844086E-1
4.950000E+1	1.945000E-7	1.041000E-6	1.868396E-1
5.175000E+1	1.901000E-7	1.034000E-6	1.838491E-1
5.400000E+1	1.992000E-7	1.074000E-6	1.854749E-1
5.625000E+1	2.059000E-7	1.115000E-6	1.846637E-1
5.850000E+1	1.979000E-7	1.064000E-6	1.859962E-1
6.075000E+1	1.915000E-7	1.036000E-6	1.848456E-1
6.300000E+1	1.919000E-7	1.043000E-6	1.839885E-1
6.525000E+1	1.995000E-7	1.062000E-6	1.878531E-1
6.750000E+1	1.911000E-7	1.026000E-6	1.862573E-1
6.975000E+1	1.907000E-7	1.021000E-6	1.867777E-1
7.200000E+1	1.963000E-7	1.062000E-6	1.848399E-1
7.425000E+1	2.056000E-7	1.097000E-6	1.874202E-1
7.650000E+1	1.891000E-7	1.024000E-6	1.846680E-1
7.875000E+1	1.968000E-7	1.053000E-6	1.868946E-1
8.100000E+1	2.011000E-7	1.082000E-6	1.858595E-1
8.325000E+1	1.906000E-7	1.033000E-6	1.845111E-1
8.550000E+1	1.908000E-7	1.045000E-6	1.825837E-1
8.775000E+1	2.057000E-7	1.094000E-6	1.880256E-1
9.000000E+1	2.039000E-7	1.094000E-6	1.863803E-1
9.225000E+1	1.784000E-7	9.560000E-7	1.866109E-1
9.450000E+1	1.965000E-7	1.075000E-6	1.827907E-1
9.675000E+1	1.961000E-7	1.070000E-6	1.832710E-1
9.900000E+1	1.880000E-7	1.036000E-6	1.814672E-1
1.012500E+2	1.750000E-7	9.660000E-7	1.811594E-1
1.035000E+2	1.768000E-7	9.880000E-7	1.789474E-1
1.057500E+2	2.017000E-7	1.155000E-6	1.746320E-1
1.080000E+2	1.719000E-7	1.001000E-6	1.717283E-1
1.102500E+2	1.721000E-7	1.023000E-6	1.682307E-1
1.125000E+2	1.625000E-7	1.001000E-6	1.623377E-1
1.147500E+2	1.592000E-7	9.960000E-7	1.598394E-1
1.170000E+2	1.561000E-7	9.910000E-7	1.575177E-1
1.192500E+2	1.642000E-7	1.102000E-6	1.490018E-1
1.215000E+2	1.705000E-7	1.065000E-6	1.600939E-1
1.237500E+2	1.815000E-7	1.082000E-6	1.677449E-1
1.260000E+2	1.780000E-7	1.017000E-6	1.750246E-1
1.282500E+2	1.656000E-7	9.300000E-7	1.780645E-1
1.305000E+2	1.723000E-7	9.510000E-7	1.811777E-1
1.327500E+2	1.806000E-7	9.960000E-7	1.813253E-1
1.350000E+2	1.932000E-7	1.048000E-6	1.843511E-1
1.372500E+2	1.876000E-7	1.009000E-6	1.859267E-1
1.395000E+2	1.973000E-7	1.067000E-6	1.849110E-1
1.417500E+2	1.824000E-7	9.890000E-7	1.844287E-1
1.440000E+2	1.860000E-7	1.009000E-6	1.843409E-1
1.462500E+2	1.880000E-7	1.005000E-6	1.870647E-1
1.485000E+2	1.929000E-7	1.040000E-6	1.854808E-1
1.507500E+2	1.839000E-7	1.009000E-6	1.822597E-1
