 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
8.325000E+1	4.711000E-7	1.330000E-6	3.542105E-1
8.550000E+1	4.421000E-7	1.257000E-6	3.517104E-1
8.775000E+1	4.433000E-7	1.330000E-6	3.333083E-1
9.000000E+1	3.548000E-7	1.040000E-6	3.411538E-1
9.225000E+1	4.091000E-7	1.354000E-6	3.021418E-1
9.450000E+1	3.779000E-7	1.274000E-6	2.966248E-1
9.675000E+1	3.284000E-7	1.104000E-6	2.974638E-1
9.900000E+1	3.420000E-7	1.300000E-6	2.630769E-1
1.012500E+2	3.397000E-7	1.438000E-6	2.362309E-1
1.035000E+2	2.992000E-7	1.282000E-6	2.333853E-1
1.057500E+2	2.757000E-7	1.284000E-6	2.147196E-1
1.080000E+2	2.561000E-7	1.302000E-6	1.966974E-1
1.102500E+2	2.438000E-7	1.400000E-6	1.741429E-1
1.125000E+2	2.142000E-7	1.318000E-6	1.625190E-1
1.147500E+2	1.966000E-7	1.375000E-6	1.429818E-1
1.170000E+2	1.785000E-7	1.439000E-6	1.240445E-1
1.192500E+2	1.508000E-7	1.328000E-6	1.135542E-1
1.215000E+2	1.300000E-7	1.353000E-6	9.608278E-2
1.237500E+2	1.130000E-7	1.385000E-6	8.158845E-2
1.260000E+2	9.360000E-8	1.423000E-6	6.577653E-2
1.282500E+2	6.940000E-8	1.218000E-6	5.697865E-2
1.305000E+2	7.080000E-8	1.347000E-6	5.256125E-2
1.327500E+2	6.660000E-8	1.312000E-6	5.076220E-2
1.350000E+2	7.530000E-8	1.287000E-6	5.850816E-2
1.372500E+2	9.740000E-8	1.355000E-6	7.188192E-2
1.395000E+2	1.201000E-7	1.419000E-6	8.463707E-2
1.417500E+2	1.325000E-7	1.283000E-6	1.032736E-1
1.440000E+2	1.571000E-7	1.314000E-6	1.195586E-1
1.462500E+2	1.784000E-7	1.328000E-6	1.343373E-1
1.485000E+2	1.948000E-7	1.302000E-6	1.496160E-1
1.507500E+2	2.146000E-7	1.271000E-6	1.688434E-1
1.530000E+2	2.341000E-7	1.252000E-6	1.869808E-1
1.552500E+2	2.471000E-7	1.175000E-6	2.102979E-1
1.575000E+2	2.724000E-7	1.238000E-6	2.200323E-1
1.597500E+2	3.020000E-7	1.280000E-6	2.359375E-1
1.620000E+2	3.169000E-7	1.256000E-6	2.523089E-1
1.642500E+2	3.612000E-7	1.383000E-6	2.611714E-1
1.665000E+2	3.747000E-7	1.357000E-6	2.761238E-1
1.687500E+2	3.911000E-7	1.331000E-6	2.938392E-1
1.710000E+2	4.009000E-7	1.282000E-6	3.127145E-1
1.732500E+2	4.065000E-7	1.248000E-6	3.257212E-1
1.755000E+2	4.405000E-7	1.305000E-6	3.375479E-1
1.777500E+2	4.552000E-7	1.308000E-6	3.480122E-1
1.800000E+2	4.681000E-7	1.294000E-6	3.617465E-1
1.822500E+2	4.594000E-7	1.214000E-6	3.784185E-1
1.845000E+2	4.962000E-7	1.263000E-6	3.928741E-1
1.867500E+2	5.181000E-7	1.306000E-6	3.967075E-1
1.890000E+2	5.099000E-7	1.234000E-6	4.132091E-1
1.912500E+2	5.227000E-7	1.230000E-6	4.249593E-1
1.935000E+2	5.094000E-7	1.152000E-6	4.421875E-1
1.957500E+2	5.503000E-7	1.284000E-6	4.285826E-1
1.980000E+2	5.692000E-7	1.273000E-6	4.471328E-1
2.002500E+2	5.671000E-7	1.246000E-6	4.551364E-1
2.025000E+2	6.050000E-7	1.317000E-6	4.593774E-1
2.047500E+2	6.193000E-7	1.337000E-6	4.632012E-1
2.070000E+2	6.162000E-7	1.300000E-6	4.740000E-1
2.092500E+2	6.409000E-7	1.328000E-6	4.826054E-1
2.115000E+2	6.034000E-7	1.199000E-6	5.032527E-1
2.137500E+2	6.439000E-7	1.292000E-6	4.983746E-1
2.160000E+2	6.763000E-7	1.353000E-6	4.998522E-1
2.182500E+2	6.870000E-7	1.354000E-6	5.073855E-1
2.205000E+2	6.834000E-7	1.311000E-6	5.212815E-1
2.227500E+2	6.974000E-7	1.338000E-6	5.212257E-1
2.250000E+2	6.979000E-7	1.314000E-6	5.311263E-1
2.272500E+2	7.101000E-7	1.321000E-6	5.375473E-1
2.295000E+2	7.256000E-7	1.363000E-6	5.323551E-1
2.317500E+2	7.446000E-7	1.384000E-6	5.380058E-1
2.340000E+2	7.239000E-7	1.330000E-6	5.442857E-1
2.362500E+2	7.383000E-7	1.345000E-6	5.489219E-1
2.385000E+2	7.034000E-7	1.247000E-6	5.640738E-1
2.407500E+2	7.318000E-7	1.307000E-6	5.599082E-1
2.430000E+2	7.696000E-7	1.375000E-6	5.597091E-1
2.452500E+2	7.630000E-7	1.345000E-6	5.672862E-1
2.475000E+2	7.941000E-7	1.389000E-6	5.717063E-1
2.497500E+2	7.946000E-7	1.349000E-6	5.890289E-1
2.520000E+2	8.236000E-7	1.422000E-6	5.791842E-1
2.542500E+2	7.876000E-7	1.330000E-6	5.921805E-1
2.565000E+2	7.883000E-7	1.359000E-6	5.800589E-1
2.587500E+2	8.512000E-7	1.439000E-6	5.915219E-1
2.610000E+2	8.433000E-7	1.406000E-6	5.997866E-1
2.632500E+2	8.479000E-7	1.427000E-6	5.941836E-1
2.655000E+2	8.259000E-7	1.375000E-6	6.006545E-1
2.677500E+2	8.129000E-7	1.351000E-6	6.017024E-1
2.700000E+2	8.402000E-7	1.391000E-6	6.040259E-1
2.722500E+2	8.571000E-7	1.392000E-6	6.157328E-1
2.745000E+2	8.613000E-7	1.400000E-6	6.152143E-1
2.767500E+2	8.862000E-7	1.450000E-6	6.111724E-1
2.790000E+2	8.590000E-7	1.414000E-6	6.074965E-1
2.812500E+2	8.398000E-7	1.359000E-6	6.179544E-1
2.835000E+2	8.343000E-7	1.360000E-6	6.134559E-1
2.857500E+2	8.684000E-7	1.408000E-6	6.167614E-1
2.880000E+2	8.599000E-7	1.383000E-6	6.217643E-1
2.902500E+2	8.779000E-7	1.417000E-6	6.195483E-1
2.925000E+2	8.584000E-7	1.361000E-6	6.307127E-1
2.947500E+2	8.581000E-7	1.322000E-6	6.490923E-1
