  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
1.777500E+2	1.001000E-7	1.041000E-6	9.615754E-2	2.786099E-1
1.800000E+2	1.138000E-7	1.271000E-6	8.953580E-2	2.334654E-1
1.822500E+2	1.008000E-7	1.018000E-6	9.901768E-2	2.242857E-1
1.845000E+2	9.660000E-8	8.540000E-7	1.131148E-1	2.755465E-1
1.867500E+2	1.182000E-7	1.069000E-6	1.105706E-1	2.777647E-1
1.890000E+2	1.095000E-7	9.960000E-7	1.099398E-1	2.615269E-1
1.912500E+2	1.103000E-7	9.540000E-7	1.156184E-1	2.584356E-1
1.935000E+2	1.306000E-7	1.151000E-6	1.134666E-1	2.570518E-1
1.957500E+2	1.010000E-7	7.910000E-7	1.276865E-1	2.813989E-1
1.980000E+2	1.178000E-7	9.500000E-7	1.240000E-1	2.659474E-1
2.002500E+2	1.064000E-7	8.470000E-7	1.256198E-1	2.717575E-1
2.025000E+2	1.015000E-7	7.530000E-7	1.347942E-1	2.862885E-1
2.047500E+2	1.567000E-7	1.236000E-6	1.267799E-1	2.550211E-1
2.070000E+2	1.524000E-7	1.137000E-6	1.340369E-1	2.843759E-1
2.092500E+2	1.432000E-7	1.073000E-6	1.334576E-1	2.803877E-1
2.115000E+2	1.654000E-7	1.262000E-6	1.310618E-1	2.811885E-1
2.137500E+2	1.270000E-7	9.410000E-7	1.349628E-1	2.804062E-1
2.160000E+2	1.592000E-7	1.164000E-6	1.367698E-1	2.786895E-1
2.182500E+2	1.444000E-7	1.017000E-6	1.419862E-1	2.806505E-1
2.205000E+2	1.422000E-7	9.950000E-7	1.429146E-1	2.753261E-1
2.227500E+2	1.428000E-7	9.930000E-7	1.438066E-1	2.954835E-1
2.250000E+2	1.214000E-7	8.360000E-7	1.452153E-1	2.664553E-1
2.272500E+2	1.267000E-7	8.310000E-7	1.524669E-1	3.022799E-1
2.295000E+2	1.546000E-7	1.044000E-6	1.480843E-1	2.840791E-1
2.317500E+2	2.365000E-7	1.600000E-6	1.478125E-1	2.810219E-1
2.340000E+2	1.273000E-7	7.990000E-7	1.593242E-1	3.074765E-1
2.362500E+2	1.522000E-7	9.780000E-7	1.556237E-1	3.059228E-1
2.385000E+2	1.619000E-7	1.041000E-6	1.555235E-1	2.953288E-1
