  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	5.030000E-8	1.306000E-6	3.851455E-2	2.425551E-1
2.250000E+0	4.990000E-8	1.291000E-6	3.865221E-2	2.456074E-1
4.500000E+0	4.480000E-8	1.212000E-6	3.696370E-2	2.358115E-1
6.750000E+0	4.470000E-8	1.194000E-6	3.743719E-2	2.338190E-1
9.000000E+0	4.490000E-8	1.192000E-6	3.766779E-2	2.371591E-1
1.125000E+1	4.560000E-8	1.202000E-6	3.793677E-2	2.284535E-1
1.350000E+1	4.780000E-8	1.169000E-6	4.088965E-2	2.537815E-1
1.575000E+1	4.560000E-8	1.200000E-6	3.800000E-2	2.317715E-1
1.800000E+1	4.650000E-8	1.181000E-6	3.937341E-2	2.488697E-1
2.025000E+1	4.190000E-8	1.147000E-6	3.653008E-2	2.253156E-1
2.250000E+1	4.180000E-8	1.131000E-6	3.695844E-2	2.281565E-1
2.475000E+1	4.190000E-8	1.124000E-6	3.727758E-2	2.263898E-1
2.700000E+1	4.770000E-8	1.220000E-6	3.909836E-2	2.361386E-1
2.925000E+1	4.010000E-8	1.100000E-6	3.645455E-2	2.257470E-1
3.150000E+1	4.140000E-8	1.132000E-6	3.657244E-2	2.214302E-1
3.375000E+1	4.070000E-8	1.105000E-6	3.683258E-2	2.262116E-1
3.600000E+1	4.510000E-8	1.192000E-6	3.783557E-2	2.252243E-1
3.825000E+1	4.560000E-8	1.208000E-6	3.774834E-2	2.251918E-1
4.050000E+1	4.430000E-8	1.181000E-6	3.751058E-2	2.255309E-1
4.275000E+1	4.270000E-8	1.141000E-6	3.742331E-2	2.259956E-1
4.500000E+1	3.680000E-8	1.021000E-6	3.604310E-2	2.171100E-1
4.725000E+1	4.170000E-8	1.128000E-6	3.696809E-2	2.233589E-1
4.950000E+1	3.690000E-8	1.098000E-6	3.360656E-2	2.068980E-1
5.175000E+1	3.470000E-8	9.720000E-7	3.569959E-2	2.195949E-1
5.400000E+1	3.230000E-8	9.610000E-7	3.361082E-2	2.063529E-1
5.625000E+1	4.850000E-8	1.237000E-6	3.920776E-2	2.437736E-1
5.850000E+1	4.120000E-8	1.128000E-6	3.652482E-2	2.263377E-1
6.075000E+1	4.510000E-8	1.224000E-6	3.684641E-2	2.338051E-1
6.300000E+1	4.210000E-8	1.175000E-6	3.582979E-2	2.233928E-1
6.525000E+1	4.450000E-8	1.233000E-6	3.609084E-2	2.240501E-1
6.750000E+1	4.530000E-8	1.276000E-6	3.550157E-2	2.253402E-1
6.975000E+1	4.370000E-8	1.259000E-6	3.471009E-2	2.222677E-1
7.200000E+1	4.100000E-8	1.174000E-6	3.492334E-2	2.275886E-1
7.425000E+1	4.500000E-8	1.272000E-6	3.537736E-2	2.303027E-1
7.650000E+1	3.990000E-8	1.198000E-6	3.330551E-2	2.206901E-1
7.875000E+1	4.400000E-8	1.279000E-6	3.440188E-2	2.302244E-1
8.100000E+1	4.440000E-8	1.344000E-6	3.303571E-2	2.228166E-1
8.325000E+1	4.500000E-8	1.338000E-6	3.363229E-2	2.288287E-1
8.550000E+1	4.090000E-8	1.260000E-6	3.246032E-2	2.248314E-1
8.775000E+1	3.900000E-8	1.214000E-6	3.212521E-2	2.302536E-1
9.000000E+1	4.140000E-8	1.340000E-6	3.089552E-2	2.234313E-1
9.225000E+1	4.090000E-8	1.348000E-6	3.034125E-2	2.317131E-1
9.450000E+1	4.200000E-8	1.378000E-6	3.047896E-2	2.290935E-1
9.675000E+1	3.800000E-8	1.349000E-6	2.816901E-2	2.199627E-1
9.900000E+1	3.630000E-8	1.319000E-6	2.752085E-2	2.249300E-1
1.012500E+2	3.610000E-8	1.325000E-6	2.724528E-2	2.324583E-1
1.035000E+2	3.470000E-8	1.314000E-6	2.640791E-2	2.287389E-1
1.057500E+2	3.500000E-8	1.434000E-6	2.440725E-2	2.193855E-1
1.080000E+2	3.260000E-8	1.418000E-6	2.299013E-2	2.228201E-1
1.102500E+2	3.200000E-8	1.417000E-6	2.258292E-2	2.295876E-1
1.125000E+2	3.060000E-8	1.434000E-6	2.133891E-2	2.242665E-1
1.147500E+2	2.930000E-8	1.467000E-6	1.997273E-2	2.159340E-1
1.170000E+2	2.960000E-8	1.462000E-6	2.024624E-2	2.260336E-1
1.192500E+2	3.060000E-8	1.452000E-6	2.107438E-2	2.238538E-1
1.215000E+2	3.430000E-8	1.474000E-6	2.327001E-2	2.249204E-1
1.237500E+2	3.610000E-8	1.532000E-6	2.356397E-2	2.228225E-1
1.260000E+2	3.670000E-8	1.493000E-6	2.458138E-2	2.150657E-1
1.282500E+2	3.510000E-8	1.459000E-6	2.405757E-2	2.057956E-1
1.305000E+2	3.700000E-8	1.501000E-6	2.465023E-2	2.070431E-1
1.327500E+2	3.910000E-8	1.475000E-6	2.650847E-2	2.157593E-1
1.350000E+2	4.170000E-8	1.508000E-6	2.765252E-2	2.091595E-1
1.372500E+2	4.150000E-8	1.511000E-6	2.746525E-2	2.073099E-1
1.395000E+2	4.420000E-8	1.499000E-6	2.948632E-2	2.149536E-1
1.417500E+2	4.540000E-8	1.499000E-6	3.028686E-2	2.179787E-1
1.440000E+2	4.820000E-8	1.486000E-6	3.243607E-2	2.336591E-1
1.462500E+2	4.810000E-8	1.474000E-6	3.263229E-2	2.315722E-1
1.485000E+2	4.720000E-8	1.455000E-6	3.243986E-2	2.247221E-1
1.507500E+2	4.980000E-8	1.483000E-6	3.358058E-2	2.370880E-1
1.530000E+2	5.390000E-8	1.485000E-6	3.629630E-2	2.616429E-1
1.552500E+2	5.000000E-8	1.443000E-6	3.465003E-2	2.502732E-1
1.575000E+2	5.100000E-8	1.433000E-6	3.558967E-2	2.364749E-1
1.597500E+2	5.420000E-8	1.477000E-6	3.669601E-2	2.343239E-1
1.620000E+2	5.390000E-8	1.467000E-6	3.674165E-2	2.356670E-1
1.642500E+2	5.670000E-8	1.470000E-6	3.857143E-2	2.415220E-1
1.665000E+2	5.570000E-8	1.450000E-6	3.841379E-2	2.331279E-1
1.687500E+2	5.660000E-8	1.441000E-6	3.927828E-2	2.357097E-1
1.710000E+2	5.940000E-8	1.409000E-6	4.215756E-2	2.548232E-1
1.732500E+2	5.630000E-8	1.382000E-6	4.073806E-2	2.434099E-1
1.755000E+2	5.750000E-8	1.386000E-6	4.148629E-2	2.474375E-1
1.777500E+2	5.450000E-8	1.363000E-6	3.998533E-2	2.370205E-1
1.800000E+2	5.300000E-8	1.282000E-6	4.134165E-2	2.426162E-1
1.822500E+2	5.050000E-8	1.228000E-6	4.112378E-2	2.422096E-1
1.845000E+2	5.460000E-8	1.287000E-6	4.242424E-2	2.501159E-1
1.867500E+2	4.800000E-8	1.184000E-6	4.054054E-2	2.352621E-1
1.890000E+2	4.880000E-8	1.171000E-6	4.167378E-2	2.458059E-1
1.912500E+2	4.260000E-8	1.080000E-6	3.944444E-2	2.313210E-1
1.935000E+2	5.200000E-8	1.240000E-6	4.193548E-2	2.440044E-1
1.957500E+2	4.610000E-8	1.141000E-6	4.040316E-2	2.352653E-1
1.980000E+2	4.800000E-8	1.153000E-6	4.163053E-2	2.374307E-1
2.002500E+2	5.290000E-8	1.222000E-6	4.328969E-2	2.486163E-1
2.025000E+2	5.130000E-8	1.209000E-6	4.243176E-2	2.454934E-1
2.047500E+2	4.170000E-8	1.058000E-6	3.941399E-2	2.264810E-1
2.070000E+2	4.350000E-8	1.044000E-6	4.166667E-2	2.379760E-1
