 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	5.252000E-7	1.153000E-6	4.555074E-1
2.250000E+0	5.402000E-7	1.204000E-6	4.486711E-1
4.500000E+0	4.900000E-7	1.078000E-6	4.545455E-1
6.750000E+0	5.170000E-7	1.156000E-6	4.472318E-1
9.000000E+0	5.196000E-7	1.168000E-6	4.448630E-1
1.125000E+1	5.336000E-7	1.216000E-6	4.388158E-1
1.350000E+1	4.781000E-7	1.081000E-6	4.422757E-1
1.575000E+1	5.073000E-7	1.171000E-6	4.332195E-1
1.800000E+1	5.274000E-7	1.204000E-6	4.380399E-1
2.025000E+1	4.713000E-7	1.080000E-6	4.363889E-1
2.250000E+1	5.161000E-7	1.207000E-6	4.275891E-1
2.475000E+1	4.990000E-7	1.185000E-6	4.210970E-1
2.700000E+1	4.560000E-7	1.076000E-6	4.237918E-1
2.925000E+1	4.889000E-7	1.170000E-6	4.178632E-1
3.150000E+1	4.940000E-7	1.184000E-6	4.172297E-1
3.375000E+1	4.844000E-7	1.178000E-6	4.112054E-1
3.600000E+1	4.725000E-7	1.149000E-6	4.112272E-1
3.825000E+1	4.664000E-7	1.152000E-6	4.048611E-1
4.050000E+1	4.629000E-7	1.162000E-6	3.983649E-1
4.275000E+1	4.548000E-7	1.163000E-6	3.910576E-1
4.500000E+1	4.510000E-7	1.159000E-6	3.891286E-1
4.725000E+1	4.380000E-7	1.130000E-6	3.876106E-1
4.950000E+1	4.317000E-7	1.134000E-6	3.806878E-1
5.175000E+1	4.455000E-7	1.197000E-6	3.721805E-1
5.400000E+1	4.156000E-7	1.122000E-6	3.704100E-1
5.625000E+1	3.950000E-7	1.071000E-6	3.688142E-1
5.850000E+1	4.070000E-7	1.130000E-6	3.601770E-1
6.075000E+1	3.954000E-7	1.131000E-6	3.496021E-1
6.300000E+1	4.080000E-7	1.196000E-6	3.411371E-1
6.525000E+1	3.909000E-7	1.178000E-6	3.318336E-1
6.750000E+1	3.731000E-7	1.123000E-6	3.322351E-1
6.975000E+1	3.604000E-7	1.123000E-6	3.209261E-1
7.200000E+1	3.705000E-7	1.193000E-6	3.105616E-1
7.425000E+1	3.509000E-7	1.149000E-6	3.053960E-1
7.650000E+1	3.561000E-7	1.191000E-6	2.989924E-1
7.875000E+1	3.303000E-7	1.156000E-6	2.857266E-1
8.100000E+1	3.187000E-7	1.130000E-6	2.820354E-1
8.325000E+1	3.175000E-7	1.181000E-6	2.688400E-1
8.550000E+1	3.112000E-7	1.208000E-6	2.576159E-1
8.775000E+1	2.977000E-7	1.168000E-6	2.548801E-1
9.000000E+1	2.720000E-7	1.120000E-6	2.428571E-1
9.225000E+1	2.607000E-7	1.144000E-6	2.278846E-1
9.450000E+1	2.542000E-7	1.182000E-6	2.150592E-1
9.675000E+1	2.406000E-7	1.154000E-6	2.084922E-1
9.900000E+1	2.276000E-7	1.205000E-6	1.888797E-1
1.012500E+2	2.154000E-7	1.200000E-6	1.795000E-1
1.035000E+2	2.043000E-7	1.178000E-6	1.734295E-1
1.057500E+2	1.878000E-7	1.165000E-6	1.612017E-1
1.080000E+2	1.683000E-7	1.136000E-6	1.481514E-1
1.102500E+2	1.573000E-7	1.133000E-6	1.388350E-1
1.125000E+2	1.470000E-7	1.185000E-6	1.240506E-1
1.147500E+2	1.375000E-7	1.254000E-6	1.096491E-1
1.170000E+2	1.208000E-7	1.206000E-6	1.001658E-1
1.192500E+2	1.072000E-7	1.174000E-6	9.131175E-2
1.215000E+2	9.490000E-8	1.189000E-6	7.981497E-2
1.237500E+2	7.810000E-8	1.121000E-6	6.966994E-2
1.260000E+2	6.490000E-8	1.140000E-6	5.692982E-2
1.282500E+2	5.660000E-8	1.161000E-6	4.875108E-2
1.305000E+2	4.830000E-8	1.052000E-6	4.591255E-2
1.327500E+2	5.570000E-8	1.204000E-6	4.626246E-2
1.350000E+2	6.690000E-8	1.249000E-6	5.356285E-2
1.372500E+2	7.830000E-8	1.234000E-6	6.345219E-2
1.395000E+2	9.030000E-8	1.174000E-6	7.691652E-2
1.417500E+2	1.027000E-7	1.147000E-6	8.953793E-2
1.440000E+2	1.169000E-7	1.162000E-6	1.006024E-1
1.462500E+2	1.300000E-7	1.153000E-6	1.127493E-1
1.485000E+2	1.490000E-7	1.228000E-6	1.213355E-1
1.507500E+2	1.593000E-7	1.185000E-6	1.344304E-1
1.530000E+2	1.755000E-7	1.193000E-6	1.471081E-1
1.552500E+2	1.909000E-7	1.209000E-6	1.578991E-1
1.575000E+2	1.920000E-7	1.107000E-6	1.734417E-1
1.597500E+2	2.272000E-7	1.273000E-6	1.784760E-1
1.620000E+2	2.282000E-7	1.186000E-6	1.924115E-1
1.642500E+2	2.333000E-7	1.135000E-6	2.055507E-1
1.665000E+2	2.480000E-7	1.168000E-6	2.123288E-1
