  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
1.417500E+2	4.395000E-9	1.043000E-6	4.213806E-3	4.706169E-2
1.440000E+2	5.690000E-9	1.220000E-6	4.663934E-3	4.636007E-2
1.462500E+2	6.570000E-9	1.184000E-6	5.548986E-3	4.921524E-2
1.485000E+2	7.200000E-9	1.131000E-6	6.366048E-3	5.246649E-2
1.507500E+2	8.530000E-9	1.174000E-6	7.265758E-3	5.404848E-2
1.530000E+2	1.029000E-8	1.201000E-6	8.567860E-3	5.824192E-2
1.552500E+2	1.162000E-8	1.148000E-6	1.012195E-2	6.410392E-2
1.575000E+2	1.331000E-8	1.143000E-6	1.164479E-2	6.713952E-2
1.597500E+2	1.506000E-8	1.166000E-6	1.291595E-2	7.236799E-2
1.620000E+2	1.712000E-8	1.192000E-6	1.436242E-2	7.464428E-2
1.642500E+2	1.841000E-8	1.168000E-6	1.576199E-2	7.668176E-2
1.665000E+2	1.939000E-8	1.154000E-6	1.680243E-2	7.913401E-2
1.687500E+2	2.152000E-8	1.159000E-6	1.856773E-2	8.302929E-2
1.710000E+2	2.299000E-8	1.208000E-6	1.903146E-2	8.037217E-2
1.732500E+2	2.368000E-8	1.165000E-6	2.032618E-2	8.241710E-2
1.755000E+2	2.445000E-8	1.144000E-6	2.137238E-2	8.323378E-2
1.777500E+2	2.653000E-8	1.198000E-6	2.214524E-2	8.283666E-2
1.800000E+2	2.767000E-8	1.175000E-6	2.354894E-2	8.530064E-2
1.822500E+2	2.862000E-8	1.154000E-6	2.480069E-2	8.801427E-2
1.845000E+2	2.959000E-8	1.145000E-6	2.584279E-2	8.919635E-2
1.867500E+2	3.112000E-8	1.168000E-6	2.664384E-2	8.741171E-2
1.890000E+2	3.264000E-8	1.162000E-6	2.808950E-2	9.149019E-2
1.912500E+2	3.291000E-8	1.163000E-6	2.829751E-2	8.901987E-2
1.935000E+2	3.157000E-8	1.061000E-6	2.975495E-2	9.241592E-2
1.957500E+2	3.445000E-8	1.162000E-6	2.964716E-2	8.951852E-2
1.980000E+2	3.549000E-8	1.155000E-6	3.072727E-2	9.145022E-2
2.002500E+2	3.581000E-8	1.154000E-6	3.103120E-2	8.976938E-2
2.025000E+2	3.715000E-8	1.135000E-6	3.273128E-2	9.207178E-2
2.047500E+2	3.590000E-8	1.071000E-6	3.352007E-2	9.302781E-2
2.070000E+2	3.983000E-8	1.185000E-6	3.361181E-2	9.174379E-2
2.092500E+2	4.072000E-8	1.137000E-6	3.581354E-2	9.659569E-2
2.115000E+2	3.977000E-8	1.074000E-6	3.702980E-2	9.920565E-2
2.137500E+2	3.971000E-8	1.036000E-6	3.833012E-2	1.021634E-1
2.160000E+2	4.448000E-8	1.135000E-6	3.918943E-2	1.012800E-1
2.182500E+2	4.575000E-8	1.184000E-6	3.864020E-2	9.793184E-2
2.205000E+2	4.699000E-8	1.185000E-6	3.965401E-2	9.994686E-2
2.227500E+2	4.556000E-8	1.093000E-6	4.168344E-2	1.038477E-1
2.250000E+2	4.978000E-8	1.199000E-6	4.151793E-2	1.012565E-1
2.272500E+2	4.639000E-8	1.066000E-6	4.351782E-2	1.072874E-1
2.295000E+2	5.180000E-8	1.184000E-6	4.375000E-2	1.048632E-1
2.317500E+2	5.090000E-8	1.148000E-6	4.433798E-2	1.054402E-1
2.340000E+2	5.241000E-8	1.135000E-6	4.617621E-2	1.094820E-1
2.362500E+2	5.484000E-8	1.171000E-6	4.683177E-2	1.085740E-1
2.385000E+2	5.712000E-8	1.218000E-6	4.689655E-2	1.105524E-1
2.407500E+2	5.763000E-8	1.178000E-6	4.892190E-2	1.124533E-1
2.430000E+2	5.706000E-8	1.127000E-6	5.062999E-2	1.180270E-1
2.452500E+2	5.974000E-8	1.172000E-6	5.097270E-2	1.156700E-1
2.475000E+2	6.255000E-8	1.189000E-6	5.260723E-2	1.187131E-1
2.497500E+2	6.002000E-8	1.115000E-6	5.382960E-2	1.204601E-1
2.520000E+2	6.625000E-8	1.210000E-6	5.475207E-2	1.237902E-1
2.542500E+2	6.597000E-8	1.151000E-6	5.731538E-2	1.273551E-1
2.565000E+2	6.834000E-8	1.171000E-6	5.836038E-2	1.271021E-1
2.587500E+2	7.046000E-8	1.184000E-6	5.951014E-2	1.329317E-1
2.610000E+2	7.082000E-8	1.150000E-6	6.158261E-2	1.352861E-1
2.632500E+2	7.259000E-8	1.129000E-6	6.429584E-2	1.429070E-1
2.655000E+2	7.389000E-8	1.116000E-6	6.620968E-2	1.440698E-1
2.677500E+2	8.331000E-8	1.211000E-6	6.879438E-2	1.485820E-1
2.700000E+2	8.455000E-8	1.195000E-6	7.075314E-2	1.515954E-1
2.722500E+2	8.826000E-8	1.175000E-6	7.511489E-2	1.605677E-1
2.745000E+2	8.694000E-8	1.114000E-6	7.804309E-2	1.670284E-1
2.767500E+2	9.446000E-8	1.143000E-6	8.264217E-2	1.781252E-1
2.790000E+2	9.746000E-8	1.158000E-6	8.416235E-2	1.797250E-1
2.812500E+2	1.042900E-7	1.169000E-6	8.921300E-2	1.861531E-1
2.835000E+2	1.063000E-7	1.137000E-6	9.349164E-2	1.970752E-1
2.857500E+2	1.146000E-7	1.193000E-6	9.606035E-2	2.028041E-1
2.880000E+2	1.192200E-7	1.153000E-6	1.033998E-1	2.164140E-1
2.902500E+2	1.262000E-7	1.194000E-6	1.056951E-1	2.242076E-1
2.925000E+2	1.267600E-7	1.117000E-6	1.134825E-1	2.323218E-1
2.947500E+2	1.319000E-7	1.121000E-6	1.176628E-1	2.470768E-1
