 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	2.410000E-7	1.146000E-6	2.102967E-1
2.250000E+0	2.469000E-7	1.157000E-6	2.133967E-1
4.500000E+0	1.864000E-7	9.430000E-7	1.976670E-1
6.750000E+0	2.513000E-7	1.178000E-6	2.133277E-1
9.000000E+0	2.640000E-7	1.212000E-6	2.178218E-1
1.125000E+1	2.464000E-7	1.144000E-6	2.153846E-1
1.350000E+1	2.384000E-7	1.117000E-6	2.134288E-1
1.575000E+1	2.461000E-7	1.138000E-6	2.162566E-1
1.800000E+1	2.529000E-7	1.178000E-6	2.146859E-1
2.025000E+1	2.412000E-7	1.138000E-6	2.119508E-1
2.250000E+1	2.350000E-7	1.110000E-6	2.117117E-1
2.475000E+1	2.546000E-7	1.179000E-6	2.159457E-1
2.700000E+1	2.810000E-7	1.266000E-6	2.219589E-1
2.925000E+1	2.213000E-7	1.063000E-6	2.081844E-1
3.150000E+1	2.539000E-7	1.172000E-6	2.166382E-1
3.375000E+1	2.684000E-7	1.236000E-6	2.171521E-1
3.600000E+1	2.541000E-7	1.190000E-6	2.135294E-1
3.825000E+1	2.299000E-7	1.096000E-6	2.097628E-1
4.050000E+1	2.542000E-7	1.184000E-6	2.146959E-1
4.275000E+1	2.506000E-7	1.166000E-6	2.149228E-1
4.500000E+1	2.763000E-7	1.261000E-6	2.191118E-1
4.725000E+1	2.744000E-7	1.253000E-6	2.189944E-1
4.950000E+1	2.740000E-7	1.248000E-6	2.195513E-1
5.175000E+1	2.721000E-7	1.250000E-6	2.176800E-1
5.400000E+1	2.573000E-7	1.200000E-6	2.144167E-1
5.625000E+1	2.758000E-7	1.269000E-6	2.173365E-1
5.850000E+1	2.796000E-7	1.293000E-6	2.162413E-1
6.075000E+1	2.846000E-7	1.293000E-6	2.201083E-1
6.300000E+1	2.674000E-7	1.261000E-6	2.120539E-1
6.525000E+1	2.577000E-7	1.208000E-6	2.133278E-1
6.750000E+1	2.783000E-7	1.292000E-6	2.154025E-1
6.975000E+1	2.679000E-7	1.260000E-6	2.126190E-1
7.200000E+1	2.715000E-7	1.281000E-6	2.119438E-1
7.425000E+1	2.701000E-7	1.281000E-6	2.108509E-1
7.650000E+1	2.677000E-7	1.296000E-6	2.065586E-1
7.875000E+1	2.533000E-7	1.231000E-6	2.057677E-1
8.100000E+1	2.463000E-7	1.213000E-6	2.030503E-1
8.325000E+1	2.641000E-7	1.290000E-6	2.047287E-1
8.550000E+1	2.442000E-7	1.218000E-6	2.004926E-1
8.775000E+1	2.248000E-7	1.127000E-6	1.994676E-1
9.000000E+1	2.625000E-7	1.330000E-6	1.973684E-1
9.225000E+1	2.687000E-7	1.394000E-6	1.927547E-1
9.450000E+1	2.261000E-7	1.187000E-6	1.904802E-1
9.675000E+1	2.232000E-7	1.219000E-6	1.831009E-1
9.900000E+1	2.371000E-7	1.325000E-6	1.789434E-1
1.012500E+2	2.201000E-7	1.275000E-6	1.726275E-1
1.035000E+2	2.182000E-7	1.339000E-6	1.629574E-1
1.057500E+2	2.026000E-7	1.265000E-6	1.601581E-1
1.080000E+2	1.843000E-7	1.174000E-6	1.569847E-1
1.102500E+2	1.764000E-7	1.170000E-6	1.507692E-1
1.125000E+2	1.605000E-7	1.054000E-6	1.522770E-1
1.147500E+2	1.625000E-7	1.152000E-6	1.410590E-1
1.170000E+2	1.577000E-7	1.156000E-6	1.364187E-1
