 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	6.540000E-7	1.269000E-6	5.153664E-1
2.250000E+0	5.276000E-7	9.750000E-7	5.411282E-1
4.500000E+0	6.495000E-7	1.257000E-6	5.167064E-1
6.750000E+0	6.529000E-7	1.254000E-6	5.206539E-1
9.000000E+0	6.856000E-7	1.302000E-6	5.265745E-1
1.125000E+1	7.068000E-7	1.363000E-6	5.185620E-1
1.350000E+1	7.612000E-7	1.434000E-6	5.308229E-1
1.575000E+1	6.166000E-7	1.140000E-6	5.408772E-1
1.800000E+1	7.802000E-7	1.527000E-6	5.109365E-1
2.025000E+1	7.734000E-7	1.468000E-6	5.268392E-1
2.250000E+1	4.279000E-7	7.840000E-7	5.457908E-1
2.475000E+1	6.605000E-7	1.273000E-6	5.188531E-1
2.700000E+1	6.679000E-7	1.266000E-6	5.275671E-1
2.925000E+1	8.146000E-7	1.561000E-6	5.218450E-1
3.150000E+1	7.737000E-7	1.496000E-6	5.171791E-1
3.375000E+1	5.432000E-7	1.067000E-6	5.090909E-1
3.600000E+1	7.784000E-7	1.522000E-6	5.114323E-1
3.825000E+1	7.502000E-7	1.463000E-6	5.127820E-1
4.050000E+1	7.470000E-7	1.495000E-6	4.996656E-1
4.275000E+1	6.091000E-7	1.209000E-6	5.038048E-1
4.500000E+1	6.808000E-7	1.344000E-6	5.065476E-1
4.725000E+1	5.779000E-7	1.168000E-6	4.947774E-1
4.950000E+1	6.394000E-7	1.284000E-6	4.979751E-1
5.175000E+1	7.660000E-7	1.543000E-6	4.964355E-1
5.400000E+1	5.862000E-7	1.180000E-6	4.967797E-1
5.625000E+1	8.035000E-7	1.686000E-6	4.765718E-1
5.850000E+1	7.267000E-7	1.546000E-6	4.700517E-1
6.075000E+1	7.778000E-7	1.650000E-6	4.713939E-1
6.300000E+1	7.221000E-7	1.511000E-6	4.778954E-1
6.525000E+1	6.768000E-7	1.427000E-6	4.742817E-1
6.750000E+1	7.194000E-7	1.548000E-6	4.647287E-1
6.975000E+1	6.247000E-7	1.348000E-6	4.634273E-1
7.200000E+1	7.533000E-7	1.696000E-6	4.441627E-1
7.425000E+1	7.009000E-7	1.610000E-6	4.353416E-1
7.650000E+1	6.193000E-7	1.393000E-6	4.445800E-1
7.875000E+1	6.500000E-7	1.536000E-6	4.231771E-1
8.100000E+1	5.712000E-7	1.336000E-6	4.275449E-1
8.325000E+1	3.937000E-7	9.060000E-7	4.345475E-1
8.550000E+1	6.643000E-7	1.750000E-6	3.796000E-1
8.775000E+1	7.019000E-7	1.942000E-6	3.614315E-1
9.000000E+1	4.987000E-7	1.294000E-6	3.853941E-1
9.225000E+1	6.011000E-7	1.684000E-6	3.569477E-1
9.450000E+1	2.666000E-7	6.830000E-7	3.903367E-1
9.675000E+1	4.692000E-7	1.417000E-6	3.311221E-1
9.900000E+1	3.759000E-7	1.096000E-6	3.429745E-1
1.012500E+2	3.221000E-7	1.070000E-6	3.010280E-1
1.035000E+2	2.846000E-7	8.780000E-7	3.241458E-1
1.057500E+2	3.007000E-7	1.037000E-6	2.899711E-1
1.080000E+2	2.046000E-7	7.190000E-7	2.845619E-1
1.102500E+2	2.908000E-7	1.341000E-6	2.168531E-1
1.125000E+2	2.297000E-7	1.099000E-6	2.090082E-1
1.147500E+2	1.804000E-7	9.140000E-7	1.973742E-1
1.170000E+2	2.110000E-7	1.737000E-6	1.214738E-1
1.192500E+2	9.640000E-8	6.610000E-7	1.458396E-1
1.215000E+2	1.130000E-7	1.437000E-6	7.863605E-2
1.237500E+2	1.140000E-7	1.703000E-6	6.694069E-2
1.260000E+2	1.074000E-7	1.261000E-6	8.517050E-2
1.282500E+2	1.620000E-7	1.676000E-6	9.665871E-2
1.305000E+2	1.502000E-7	1.042000E-6	1.441459E-1
1.327500E+2	2.145000E-7	1.300000E-6	1.650000E-1
1.350000E+2	3.081000E-7	1.677000E-6	1.837209E-1
1.372500E+2	2.148000E-7	8.930000E-7	2.405375E-1
1.395000E+2	2.888000E-7	1.123000E-6	2.571683E-1
1.417500E+2	3.091000E-7	1.115000E-6	2.772197E-1
1.440000E+2	3.539000E-7	1.209000E-6	2.927213E-1
1.462500E+2	4.789000E-7	1.647000E-6	2.907711E-1
1.485000E+2	5.177000E-7	1.651000E-6	3.135675E-1
1.507500E+2	4.815000E-7	1.390000E-6	3.464029E-1
1.530000E+2	3.117000E-7	8.070000E-7	3.862454E-1
1.552500E+2	4.867000E-7	1.298000E-6	3.749615E-1
1.575000E+2	5.133000E-7	1.329000E-6	3.862302E-1
1.597500E+2	5.899000E-7	1.456000E-6	4.051511E-1
1.620000E+2	6.530000E-7	1.639000E-6	3.984137E-1
1.642500E+2	6.358000E-7	1.546000E-6	4.112549E-1
1.665000E+2	5.548000E-7	1.266000E-6	4.382306E-1
1.687500E+2	5.425000E-7	1.191000E-6	4.554996E-1
1.710000E+2	5.408000E-7	1.170000E-6	4.622222E-1
1.732500E+2	5.986000E-7	1.347000E-6	4.443950E-1
1.755000E+2	7.080000E-7	1.531000E-6	4.624428E-1
1.777500E+2	6.862000E-7	1.483000E-6	4.627107E-1
1.800000E+2	5.641000E-7	1.140000E-6	4.948246E-1
1.822500E+2	8.324000E-7	1.803000E-6	4.616750E-1
1.845000E+2	7.785000E-7	1.652000E-6	4.712470E-1
