 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
1.417500E+2	9.890000E-8	1.062000E-6	9.312618E-2
1.440000E+2	1.212000E-7	1.030000E-6	1.176699E-1
1.462500E+2	1.298000E-7	9.090000E-7	1.427943E-1
1.485000E+2	1.545000E-7	9.140000E-7	1.690372E-1
1.507500E+2	1.770000E-7	9.160000E-7	1.932314E-1
1.530000E+2	2.335000E-7	1.153000E-6	2.025152E-1
1.552500E+2	2.243000E-7	9.600000E-7	2.336458E-1
1.575000E+2	2.700000E-7	1.076000E-6	2.509294E-1
1.597500E+2	2.479000E-7	9.070000E-7	2.733186E-1
1.620000E+2	3.582000E-7	1.394000E-6	2.569584E-1
1.642500E+2	3.907000E-7	1.389000E-6	2.812815E-1
1.665000E+2	3.724000E-7	1.207000E-6	3.085336E-1
1.687500E+2	3.404000E-7	9.770000E-7	3.484135E-1
1.710000E+2	2.708000E-7	6.520000E-7	4.153374E-1
1.732500E+2	2.854000E-7	7.900000E-7	3.612658E-1
1.755000E+2	3.257000E-7	8.640000E-7	3.769676E-1
1.777500E+2	5.567000E-7	1.613000E-6	3.451333E-1
1.800000E+2	4.395000E-7	1.146000E-6	3.835079E-1
1.822500E+2	2.565000E-7	5.810000E-7	4.414802E-1
1.845000E+2	4.101000E-7	9.990000E-7	4.105105E-1
1.867500E+2	5.784000E-7	1.453000E-6	3.980730E-1
1.890000E+2	5.137000E-7	1.222000E-6	4.203764E-1
1.912500E+2	4.863000E-7	1.087000E-6	4.473781E-1
1.935000E+2	4.679000E-7	1.060000E-6	4.414151E-1
1.957500E+2	4.651000E-7	1.025000E-6	4.537561E-1
1.980000E+2	4.560000E-7	9.780000E-7	4.662577E-1
2.002500E+2	4.849000E-7	1.049000E-6	4.622498E-1
2.025000E+2	4.181000E-7	8.880000E-7	4.708333E-1
2.047500E+2	3.644000E-7	7.330000E-7	4.971351E-1
2.070000E+2	6.627000E-7	1.406000E-6	4.713371E-1
2.092500E+2	5.369000E-7	1.128000E-6	4.759752E-1
2.115000E+2	6.847000E-7	1.469000E-6	4.660994E-1
2.137500E+2	6.825000E-7	1.418000E-6	4.813117E-1
2.160000E+2	5.099000E-7	1.039000E-6	4.907603E-1
2.182500E+2	4.958000E-7	9.800000E-7	5.059184E-1
2.205000E+2	4.708000E-7	9.070000E-7	5.190739E-1
2.227500E+2	6.176000E-7	1.269000E-6	4.866824E-1
2.250000E+2	2.556000E-7	4.690000E-7	5.449893E-1
2.272500E+2	5.745000E-7	1.139000E-6	5.043898E-1
2.295000E+2	6.198000E-7	1.189000E-6	5.212784E-1
2.317500E+2	7.632000E-7	1.451000E-6	5.259821E-1
2.340000E+2	6.332000E-7	1.222000E-6	5.181669E-1
2.362500E+2	3.215000E-7	6.320000E-7	5.087025E-1
2.385000E+2	5.719000E-7	1.086000E-6	5.266114E-1
2.407500E+2	8.010000E-7	1.630000E-6	4.914110E-1
2.430000E+2	2.013000E-7	3.950000E-7	5.096203E-1
2.452500E+2	7.302000E-7	1.351000E-6	5.404885E-1
2.475000E+2	4.596000E-7	8.850000E-7	5.193220E-1
2.497500E+2	5.402000E-7	9.990000E-7	5.407407E-1
2.520000E+2	6.249000E-7	1.171000E-6	5.336465E-1
2.542500E+2	5.699000E-7	1.080000E-6	5.276852E-1
2.565000E+2	7.012000E-7	1.333000E-6	5.260315E-1
2.587500E+2	4.295000E-7	8.260000E-7	5.199758E-1
2.610000E+2	3.652000E-7	6.790000E-7	5.378498E-1
2.632500E+2	4.810000E-7	8.480000E-7	5.672170E-1
2.655000E+2	4.941000E-7	8.870000E-7	5.570462E-1
2.677500E+2	7.434000E-7	1.383000E-6	5.375271E-1
2.700000E+2	3.313000E-7	5.810000E-7	5.702238E-1
2.722500E+2	6.822000E-7	1.258000E-6	5.422893E-1
2.745000E+2	5.446000E-7	9.900000E-7	5.501010E-1
2.767500E+2	4.173000E-7	7.470000E-7	5.586345E-1
2.790000E+2	2.538000E-7	4.380000E-7	5.794521E-1
2.812500E+2	9.712000E-7	1.881000E-6	5.163211E-1
2.835000E+2	5.090000E-7	8.680000E-7	5.864055E-1
2.857500E+2	5.308000E-7	1.003000E-6	5.292124E-1
2.880000E+2	6.406000E-7	1.160000E-6	5.522414E-1
2.902500E+2	5.947000E-7	1.077000E-6	5.521820E-1
2.925000E+2	6.141000E-7	1.123000E-6	5.468388E-1
2.947500E+2	4.426000E-7	7.950000E-7	5.567296E-1
