 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
1.822500E+2	2.141000E-7	1.261000E-6	1.697859E-1
1.845000E+2	2.222000E-7	1.310000E-6	1.696183E-1
1.867500E+2	2.235000E-7	1.297000E-6	1.723207E-1
1.890000E+2	2.282000E-7	1.346000E-6	1.695394E-1
1.912500E+2	2.435000E-7	1.428000E-6	1.705182E-1
1.935000E+2	2.370000E-7	1.379000E-6	1.718637E-1
1.957500E+2	2.406000E-7	1.401000E-6	1.717345E-1
1.980000E+2	2.467000E-7	1.407000E-6	1.753376E-1
2.002500E+2	2.530000E-7	1.453000E-6	1.741225E-1
2.025000E+2	2.584000E-7	1.495000E-6	1.728428E-1
2.047500E+2	2.506000E-7	1.440000E-6	1.740278E-1
2.070000E+2	2.495000E-7	1.425000E-6	1.750877E-1
2.092500E+2	2.596000E-7	1.488000E-6	1.744624E-1
2.115000E+2	2.523000E-7	1.432000E-6	1.761872E-1
2.137500E+2	2.659000E-7	1.502000E-6	1.770306E-1
2.160000E+2	2.631000E-7	1.469000E-6	1.791014E-1
2.182500E+2	2.621000E-7	1.459000E-6	1.796436E-1
2.205000E+2	2.585000E-7	1.463000E-6	1.766917E-1
2.227500E+2	2.612000E-7	1.468000E-6	1.779292E-1
2.250000E+2	2.563000E-7	1.437000E-6	1.783577E-1
2.272500E+2	2.699000E-7	1.497000E-6	1.802939E-1
2.295000E+2	2.711000E-7	1.512000E-6	1.792989E-1
2.317500E+2	2.655000E-7	1.487000E-6	1.785474E-1
2.340000E+2	2.768000E-7	1.549000E-6	1.786959E-1
2.362500E+2	2.728000E-7	1.505000E-6	1.812625E-1
2.385000E+2	2.646000E-7	1.465000E-6	1.806143E-1
2.407500E+2	2.696000E-7	1.471000E-6	1.832767E-1
2.430000E+2	2.642000E-7	1.468000E-6	1.799728E-1
2.452500E+2	2.691000E-7	1.499000E-6	1.795197E-1
2.475000E+2	2.726000E-7	1.501000E-6	1.816123E-1
2.497500E+2	2.527000E-7	1.385000E-6	1.824549E-1
2.520000E+2	2.663000E-7	1.451000E-6	1.835286E-1
2.542500E+2	2.750000E-7	1.510000E-6	1.821192E-1
2.565000E+2	2.646000E-7	1.471000E-6	1.798776E-1
2.587500E+2	2.709000E-7	1.479000E-6	1.831643E-1
2.610000E+2	2.561000E-7	1.401000E-6	1.827980E-1
2.632500E+2	2.617000E-7	1.447000E-6	1.808569E-1
2.655000E+2	2.679000E-7	1.448000E-6	1.850138E-1
2.677500E+2	2.682000E-7	1.458000E-6	1.839506E-1
