 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
9.900000E+1	1.897000E-7	9.960000E-7	1.904618E-1
1.012500E+2	1.847000E-7	9.880000E-7	1.869433E-1
1.035000E+2	1.768000E-7	9.530000E-7	1.855194E-1
1.057500E+2	1.800000E-7	9.740000E-7	1.848049E-1
1.080000E+2	1.775000E-7	9.850000E-7	1.802030E-1
1.102500E+2	1.758000E-7	9.960000E-7	1.765060E-1
1.125000E+2	1.716000E-7	1.015000E-6	1.690640E-1
1.147500E+2	1.641000E-7	1.004000E-6	1.634462E-1
1.170000E+2	1.619000E-7	1.024000E-6	1.581055E-1
1.192500E+2	1.648000E-7	1.018000E-6	1.618861E-1
1.215000E+2	1.717000E-7	1.028000E-6	1.670233E-1
1.237500E+2	1.812000E-7	1.020000E-6	1.776471E-1
1.260000E+2	1.882000E-7	1.034000E-6	1.820116E-1
1.282500E+2	1.877000E-7	1.005000E-6	1.867662E-1
1.305000E+2	1.889000E-7	1.010000E-6	1.870297E-1
1.327500E+2	1.948000E-7	1.033000E-6	1.885770E-1
1.350000E+2	1.832000E-7	9.720000E-7	1.884774E-1
1.372500E+2	1.879000E-7	9.920000E-7	1.894153E-1
1.395000E+2	1.891000E-7	9.840000E-7	1.921748E-1
1.417500E+2	1.866000E-7	9.940000E-7	1.877264E-1
1.440000E+2	1.923000E-7	9.970000E-7	1.928786E-1
1.462500E+2	1.902000E-7	9.950000E-7	1.911558E-1
1.485000E+2	1.943000E-7	1.028000E-6	1.890078E-1
1.507500E+2	1.990000E-7	1.040000E-6	1.913462E-1
1.530000E+2	1.931000E-7	1.031000E-6	1.872939E-1
1.552500E+2	1.885000E-7	1.016000E-6	1.855315E-1
1.575000E+2	1.848000E-7	9.920000E-7	1.862903E-1
1.597500E+2	2.016000E-7	1.039000E-6	1.940327E-1
1.620000E+2	1.965000E-7	1.003000E-6	1.959123E-1
1.642500E+2	1.922000E-7	9.970000E-7	1.927783E-1
1.665000E+2	2.001000E-7	1.015000E-6	1.971429E-1
1.687500E+2	2.117000E-7	1.067000E-6	1.984067E-1
1.710000E+2	1.917000E-7	9.640000E-7	1.988589E-1
1.732500E+2	1.753000E-7	9.010000E-7	1.945616E-1
1.755000E+2	2.156000E-7	1.101000E-6	1.958220E-1
1.777500E+2	2.059000E-7	1.040000E-6	1.979808E-1
1.800000E+2	1.871000E-7	9.560000E-7	1.957113E-1
1.822500E+2	2.112000E-7	1.059000E-6	1.994334E-1
1.845000E+2	2.114000E-7	1.054000E-6	2.005693E-1
1.867500E+2	1.844000E-7	9.340000E-7	1.974304E-1
1.890000E+2	2.039000E-7	1.032000E-6	1.975775E-1
1.912500E+2	1.859000E-7	9.510000E-7	1.954784E-1
1.935000E+2	1.977000E-7	9.970000E-7	1.982949E-1
1.957500E+2	2.204000E-7	1.096000E-6	2.010949E-1
1.980000E+2	2.012000E-7	1.006000E-6	2.000000E-1
2.002500E+2	2.050000E-7	1.029000E-6	1.992225E-1
2.025000E+2	2.044000E-7	1.036000E-6	1.972973E-1
2.047500E+2	2.089000E-7	1.048000E-6	1.993321E-1
2.070000E+2	2.083000E-7	1.037000E-6	2.008679E-1
2.092500E+2	1.855000E-7	9.480000E-7	1.956751E-1
2.115000E+2	1.937000E-7	9.700000E-7	1.996907E-1
2.137500E+2	2.185000E-7	1.095000E-6	1.995434E-1
2.160000E+2	2.114000E-7	1.058000E-6	1.998110E-1
2.182500E+2	2.079000E-7	1.051000E-6	1.978116E-1
2.205000E+2	1.881000E-7	9.460000E-7	1.988372E-1
2.227500E+2	2.047000E-7	1.037000E-6	1.973963E-1
2.250000E+2	2.069000E-7	1.024000E-6	2.020508E-1
2.272500E+2	2.072000E-7	1.032000E-6	2.007752E-1
2.295000E+2	1.974000E-7	9.980000E-7	1.977956E-1
2.317500E+2	1.903000E-7	9.340000E-7	2.037473E-1
2.340000E+2	1.971000E-7	9.950000E-7	1.980905E-1
2.362500E+2	1.974000E-7	9.840000E-7	2.006098E-1
2.385000E+2	2.030000E-7	1.013000E-6	2.003949E-1
2.407500E+2	2.014000E-7	9.990000E-7	2.016016E-1
2.430000E+2	1.902000E-7	9.550000E-7	1.991623E-1
2.452500E+2	1.884000E-7	9.280000E-7	2.030172E-1
2.475000E+2	2.081000E-7	1.021000E-6	2.038198E-1
2.497500E+2	1.979000E-7	9.850000E-7	2.009137E-1
2.520000E+2	2.042000E-7	1.016000E-6	2.009843E-1
2.542500E+2	2.013000E-7	1.006000E-6	2.000994E-1
2.565000E+2	1.950000E-7	9.650000E-7	2.020725E-1
2.587500E+2	2.080000E-7	1.019000E-6	2.041217E-1
2.610000E+2	2.008000E-7	9.950000E-7	2.018090E-1
2.632500E+2	2.198000E-7	1.082000E-6	2.031423E-1
2.655000E+2	1.919000E-7	9.490000E-7	2.022129E-1
2.677500E+2	2.051000E-7	1.023000E-6	2.004888E-1
