  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	4.990000E-8	1.009000E-6	4.945491E-2	2.351673E-1
2.250000E+0	5.030000E-8	1.022000E-6	4.921722E-2	2.306372E-1
4.500000E+0	5.410000E-8	1.042000E-6	5.191939E-2	2.626608E-1
6.750000E+0	5.030000E-8	1.015000E-6	4.955665E-2	2.323030E-1
9.000000E+0	5.270000E-8	1.055000E-6	4.995261E-2	2.293279E-1
1.125000E+1	5.020000E-8	9.960000E-7	5.040161E-2	2.340075E-1
1.350000E+1	5.390000E-8	1.064000E-6	5.065789E-2	2.373526E-1
1.575000E+1	5.170000E-8	1.039000E-6	4.975938E-2	2.300942E-1
1.800000E+1	5.400000E-8	1.032000E-6	5.232558E-2	2.437309E-1
2.025000E+1	4.790000E-8	9.760000E-7	4.907787E-2	2.315531E-1
2.250000E+1	4.890000E-8	9.800000E-7	4.989796E-2	2.356882E-1
2.475000E+1	5.140000E-8	1.024000E-6	5.019531E-2	2.324441E-1
2.700000E+1	5.070000E-8	1.010000E-6	5.019802E-2	2.261591E-1
2.925000E+1	4.940000E-8	9.950000E-7	4.964824E-2	2.384821E-1
3.150000E+1	5.180000E-8	1.021000E-6	5.073457E-2	2.341903E-1
3.375000E+1	5.300000E-8	1.039000E-6	5.101059E-2	2.349072E-1
3.600000E+1	5.270000E-8	1.038000E-6	5.077071E-2	2.377692E-1
3.825000E+1	5.280000E-8	1.036000E-6	5.096525E-2	2.429661E-1
4.050000E+1	5.380000E-8	1.047000E-6	5.138491E-2	2.393381E-1
4.275000E+1	5.430000E-8	1.054000E-6	5.151803E-2	2.397048E-1
4.500000E+1	5.200000E-8	1.037000E-6	5.014465E-2	2.288541E-1
4.725000E+1	5.180000E-8	1.011000E-6	5.123640E-2	2.339621E-1
4.950000E+1	4.850000E-8	9.840000E-7	4.928862E-2	2.244971E-1
5.175000E+1	4.790000E-8	9.790000E-7	4.892748E-2	2.247679E-1
5.400000E+1	4.680000E-8	9.300000E-7	5.032258E-2	2.346953E-1
5.625000E+1	5.280000E-8	1.038000E-6	5.086705E-2	2.340475E-1
5.850000E+1	4.930000E-8	1.004000E-6	4.910359E-2	2.270777E-1
6.075000E+1	4.960000E-8	9.980000E-7	4.969940E-2	2.257952E-1
6.300000E+1	4.370000E-8	9.150000E-7	4.775956E-2	2.252237E-1
6.525000E+1	5.070000E-8	9.980000E-7	5.080160E-2	2.381387E-1
6.750000E+1	4.770000E-8	9.830000E-7	4.852492E-2	2.252756E-1
6.975000E+1	4.750000E-8	9.520000E-7	4.989496E-2	2.346683E-1
7.200000E+1	4.680000E-8	9.510000E-7	4.921136E-2	2.321906E-1
7.425000E+1	4.940000E-8	1.001000E-6	4.935065E-2	2.340547E-1
7.650000E+1	5.230000E-8	1.036000E-6	5.048263E-2	2.443985E-1
7.875000E+1	5.090000E-8	9.930000E-7	5.125881E-2	2.491101E-1
8.100000E+1	4.550000E-8	9.290000E-7	4.897740E-2	2.412082E-1
8.325000E+1	4.470000E-8	9.380000E-7	4.765458E-2	2.327695E-1
8.550000E+1	4.450000E-8	9.380000E-7	4.744136E-2	2.366240E-1
8.775000E+1	4.380000E-8	9.480000E-7	4.620253E-2	2.316292E-1
9.000000E+1	4.100000E-8	8.910000E-7	4.601571E-2	2.331463E-1
9.225000E+1	4.090000E-8	8.920000E-7	4.585202E-2	2.378776E-1
9.450000E+1	4.580000E-8	9.590000E-7	4.775808E-2	2.507246E-1
9.675000E+1	4.280000E-8	9.540000E-7	4.486373E-2	2.450219E-1
9.900000E+1	4.080000E-8	9.230000E-7	4.420368E-2	2.470261E-1
1.012500E+2	3.540000E-8	8.620000E-7	4.106729E-2	2.378955E-1
1.035000E+2	3.970000E-8	9.470000E-7	4.192186E-2	2.572565E-1
1.057500E+2	3.620000E-8	9.210000E-7	3.930510E-2	2.454144E-1
1.080000E+2	3.680000E-8	9.700000E-7	3.793814E-2	2.416678E-1
1.102500E+2	3.570000E-8	9.750000E-7	3.661538E-2	2.428571E-1
1.125000E+2	3.440000E-8	9.940000E-7	3.460765E-2	2.272677E-1
1.147500E+2	3.420000E-8	9.920000E-7	3.447581E-2	2.444069E-1
1.170000E+2	3.390000E-8	8.620000E-7	3.932715E-2	2.882827E-1
1.192500E+2	3.200000E-8	9.240000E-7	3.463203E-2	2.457823E-1
1.215000E+2	3.550000E-8	9.660000E-7	3.674948E-2	2.519133E-1
1.237500E+2	3.970000E-8	1.018000E-6	3.899804E-2	2.491652E-1
1.260000E+2	3.830000E-8	9.380000E-7	4.083156E-2	2.411911E-1
1.282500E+2	3.930000E-8	9.700000E-7	4.051546E-2	2.292018E-1
1.305000E+2	4.160000E-8	1.022000E-6	4.070450E-2	2.287965E-1
1.327500E+2	4.230000E-8	1.014000E-6	4.171598E-2	2.273308E-1
1.350000E+2	4.220000E-8	9.970000E-7	4.232698E-2	2.262775E-1
1.372500E+2	4.720000E-8	1.057000E-6	4.465468E-2	2.351683E-1
1.395000E+2	4.770000E-8	1.045000E-6	4.564593E-2	2.339700E-1
1.417500E+2	4.610000E-8	9.790000E-7	4.708887E-2	2.377338E-1
1.440000E+2	4.630000E-8	9.800000E-7	4.724490E-2	2.323579E-1
1.462500E+2	5.150000E-8	1.049000E-6	4.909438E-2	2.405295E-1
1.485000E+2	5.350000E-8	1.076000E-6	4.972119E-2	2.430516E-1
1.507500E+2	5.420000E-8	1.077000E-6	5.032498E-2	2.481988E-1
1.530000E+2	5.110000E-8	1.025000E-6	4.985366E-2	2.511118E-1
1.552500E+2	4.880000E-8	9.800000E-7	4.979592E-2	2.484671E-1
1.575000E+2	4.380000E-8	9.180000E-7	4.771242E-2	2.320087E-1
1.597500E+2	4.750000E-8	9.470000E-7	5.015839E-2	2.377520E-1
1.620000E+2	5.690000E-8	1.094000E-6	5.201097E-2	2.440171E-1
1.642500E+2	5.770000E-8	1.101000E-6	5.240690E-2	2.357309E-1
1.665000E+2	5.510000E-8	1.052000E-6	5.237643E-2	2.401086E-1
1.687500E+2	5.590000E-8	1.054000E-6	5.303605E-2	2.404802E-1
1.710000E+2	5.580000E-8	1.039000E-6	5.370549E-2	2.430337E-1
1.732500E+2	5.560000E-8	1.032000E-6	5.387597E-2	2.425544E-1
1.755000E+2	5.580000E-8	1.042000E-6	5.355086E-2	2.375443E-1
1.777500E+2	5.440000E-8	9.960000E-7	5.461847E-2	2.456273E-1
1.800000E+2	5.700000E-8	1.043000E-6	5.465005E-2	2.440736E-1
1.822500E+2	5.740000E-8	1.046000E-6	5.487572E-2	2.409092E-1
1.845000E+2	4.760000E-8	9.240000E-7	5.151515E-2	2.257195E-1
1.867500E+2	5.720000E-8	1.031000E-6	5.548012E-2	2.492698E-1
1.890000E+2	6.010000E-8	1.054000E-6	5.702087E-2	2.511751E-1
1.912500E+2	5.110000E-8	9.600000E-7	5.322917E-2	2.360898E-1
1.935000E+2	5.110000E-8	9.550000E-7	5.350785E-2	2.342381E-1
1.957500E+2	5.340000E-8	9.600000E-7	5.562500E-2	2.437852E-1
1.980000E+2	5.330000E-8	9.870000E-7	5.400203E-2	2.368671E-1
2.002500E+2	5.880000E-8	1.044000E-6	5.632184E-2	2.425446E-1
2.025000E+2	6.090000E-8	1.071000E-6	5.686275E-2	2.453666E-1
2.047500E+2	4.590000E-8	8.800000E-7	5.215909E-2	2.331615E-1
2.070000E+2	5.710000E-8	1.008000E-6	5.664683E-2	2.741785E-1
2.092500E+2	5.860000E-8	1.038000E-6	5.645472E-2	2.399870E-1
2.115000E+2	5.820000E-8	9.920000E-7	5.866935E-2	2.517634E-1
2.137500E+2	5.040000E-8	9.290000E-7	5.425188E-2	2.312779E-1
2.160000E+2	5.160000E-8	9.390000E-7	5.495208E-2	2.346092E-1
2.182500E+2	5.670000E-8	1.013000E-6	5.597236E-2	2.414899E-1
2.205000E+2	3.760000E-8	7.820000E-7	4.808184E-2	2.087744E-1
2.227500E+2	5.030000E-8	9.300000E-7	5.408602E-2	2.311058E-1
2.250000E+2	5.760000E-8	1.010000E-6	5.702970E-2	2.371988E-1
2.272500E+2	4.370000E-8	8.650000E-7	5.052023E-2	2.128525E-1
2.295000E+2	5.450000E-8	9.700000E-7	5.618557E-2	2.404851E-1
2.317500E+2	5.840000E-8	1.010000E-6	5.782178E-2	2.501369E-1
2.340000E+2	5.860000E-8	1.023000E-6	5.728250E-2	2.503045E-1
2.362500E+2	5.890000E-8	1.023000E-6	5.757576E-2	2.471600E-1
2.385000E+2	5.960000E-8	1.034000E-6	5.764023E-2	2.455013E-1
2.407500E+2	6.090000E-8	1.041000E-6	5.850144E-2	2.553050E-1
2.430000E+2	6.300000E-8	1.079000E-6	5.838740E-2	2.463218E-1
2.452500E+2	6.220000E-8	1.080000E-6	5.759259E-2	2.420558E-1
2.475000E+2	6.200000E-8	1.040000E-6	5.961538E-2	2.557950E-1
2.497500E+2	5.930000E-8	1.018000E-6	5.825147E-2	2.530181E-1
2.520000E+2	5.780000E-8	1.021000E-6	5.661117E-2	2.464916E-1
2.542500E+2	5.800000E-8	1.021000E-6	5.680705E-2	2.407078E-1
2.565000E+2	6.050000E-8	1.028000E-6	5.885214E-2	2.545875E-1
2.587500E+2	6.760000E-8	1.144000E-6	5.909091E-2	2.576827E-1
2.610000E+2	6.140000E-8	1.030000E-6	5.961165E-2	2.507013E-1
2.632500E+2	5.810000E-8	9.990000E-7	5.815816E-2	2.448668E-1
2.655000E+2	6.250000E-8	1.045000E-6	5.980861E-2	2.564517E-1
2.677500E+2	6.380000E-8	1.067000E-6	5.979381E-2	2.545940E-1
