  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	4.540000E-8	1.093000E-6	4.153705E-2	2.188607E-1
2.250000E+0	4.110000E-8	9.810000E-7	4.189602E-2	2.222779E-1
4.500000E+0	4.530000E-8	1.036000E-6	4.372587E-2	2.289111E-1
6.750000E+0	4.590000E-8	1.081000E-6	4.246068E-2	2.293956E-1
9.000000E+0	4.700000E-8	1.103000E-6	4.261106E-2	2.265114E-1
1.125000E+1	4.630000E-8	1.087000E-6	4.259430E-2	2.255809E-1
1.350000E+1	4.360000E-8	1.012000E-6	4.308300E-2	2.251223E-1
1.575000E+1	4.410000E-8	1.027000E-6	4.294060E-2	2.295716E-1
1.800000E+1	4.560000E-8	1.037000E-6	4.397300E-2	2.315075E-1
2.025000E+1	4.310000E-8	1.010000E-6	4.267327E-2	2.227500E-1
2.250000E+1	4.330000E-8	1.006000E-6	4.304175E-2	2.267032E-1
2.475000E+1	4.670000E-8	1.096000E-6	4.260949E-2	2.334365E-1
2.700000E+1	4.780000E-8	1.128000E-6	4.237589E-2	2.217887E-1
2.925000E+1	4.440000E-8	1.015000E-6	4.374384E-2	2.330479E-1
3.150000E+1	4.870000E-8	1.120000E-6	4.348214E-2	2.268270E-1
3.375000E+1	4.540000E-8	1.063000E-6	4.270931E-2	2.256799E-1
3.600000E+1	4.820000E-8	1.117000E-6	4.315130E-2	2.261999E-1
3.825000E+1	4.620000E-8	1.030000E-6	4.485437E-2	2.382265E-1
4.050000E+1	4.690000E-8	1.029000E-6	4.557823E-2	2.380222E-1
4.275000E+1	4.530000E-8	1.039000E-6	4.359962E-2	2.248800E-1
4.500000E+1	4.680000E-8	1.081000E-6	4.329325E-2	2.274159E-1
4.725000E+1	4.650000E-8	1.052000E-6	4.420152E-2	2.300307E-1
4.950000E+1	4.690000E-8	1.053000E-6	4.453941E-2	2.295559E-1
5.175000E+1	4.460000E-8	9.850000E-7	4.527919E-2	2.311424E-1
5.400000E+1	4.590000E-8	1.025000E-6	4.478049E-2	2.316308E-1
5.625000E+1	4.720000E-8	1.068000E-6	4.419476E-2	2.329809E-1
5.850000E+1	4.900000E-8	1.078000E-6	4.545455E-2	2.328596E-1
6.075000E+1	4.670000E-8	1.025000E-6	4.556098E-2	2.410293E-1
6.300000E+1	4.370000E-8	9.740000E-7	4.486653E-2	2.291289E-1
6.525000E+1	4.730000E-8	1.034000E-6	4.574468E-2	2.349178E-1
6.750000E+1	4.570000E-8	1.025000E-6	4.458537E-2	2.372559E-1
6.975000E+1	4.680000E-8	1.015000E-6	4.610837E-2	2.417998E-1
7.200000E+1	4.840000E-8	1.051000E-6	4.605138E-2	2.373328E-1
7.425000E+1	4.600000E-8	1.013000E-6	4.540967E-2	2.339897E-1
7.650000E+1	5.050000E-8	1.117000E-6	4.521038E-2	2.308936E-1
7.875000E+1	4.380000E-8	9.720000E-7	4.506173E-2	2.315472E-1
8.100000E+1	4.350000E-8	9.520000E-7	4.569328E-2	2.351276E-1
8.325000E+1	4.830000E-8	1.037000E-6	4.657666E-2	2.438070E-1
8.550000E+1	4.880000E-8	1.041000E-6	4.687800E-2	2.443717E-1
8.775000E+1	5.040000E-8	1.081000E-6	4.662350E-2	2.414763E-1
9.000000E+1	4.860000E-8	1.040000E-6	4.673077E-2	2.492661E-1
9.225000E+1	4.710000E-8	9.980000E-7	4.719439E-2	2.444214E-1
9.450000E+1	4.750000E-8	1.018000E-6	4.666012E-2	2.447855E-1
9.675000E+1	5.100000E-8	1.069000E-6	4.770814E-2	2.456311E-1
9.900000E+1	4.820000E-8	1.070000E-6	4.504673E-2	2.365131E-1
1.012500E+2	4.340000E-8	9.770000E-7	4.442170E-2	2.376212E-1
1.035000E+2	4.360000E-8	9.850000E-7	4.426396E-2	2.385948E-1
1.057500E+2	4.790000E-8	1.120000E-6	4.276786E-2	2.314216E-1
1.080000E+2	4.260000E-8	1.026000E-6	4.152047E-2	2.304094E-1
