 Z(mm) 	  Channel-A 	  Channel-B	  A/B	
0.000000E+0	2.364000E-7	1.101000E-6	2.147139E-1
2.250000E+0	2.510000E-7	1.150000E-6	2.182609E-1
4.500000E+0	2.493000E-7	1.169000E-6	2.132592E-1
6.750000E+0	2.337000E-7	1.108000E-6	2.109206E-1
9.000000E+0	2.383000E-7	1.110000E-6	2.146847E-1
1.125000E+1	2.439000E-7	1.139000E-6	2.141352E-1
1.350000E+1	2.165000E-7	1.031000E-6	2.099903E-1
1.575000E+1	2.676000E-7	1.208000E-6	2.215232E-1
1.800000E+1	2.501000E-7	1.154000E-6	2.167244E-1
2.025000E+1	2.168000E-7	1.038000E-6	2.088632E-1
2.250000E+1	2.323000E-7	1.091000E-6	2.129239E-1
2.475000E+1	2.545000E-7	1.185000E-6	2.147679E-1
2.700000E+1	2.402000E-7	1.108000E-6	2.167870E-1
2.925000E+1	2.154000E-7	1.028000E-6	2.095331E-1
3.150000E+1	2.487000E-7	1.135000E-6	2.191189E-1
3.375000E+1	2.284000E-7	1.072000E-6	2.130597E-1
3.600000E+1	2.414000E-7	1.114000E-6	2.166966E-1
3.825000E+1	2.087000E-7	1.010000E-6	2.066337E-1
4.050000E+1	2.013000E-7	9.780000E-7	2.058282E-1
4.275000E+1	2.399000E-7	1.117000E-6	2.147717E-1
4.500000E+1	2.262000E-7	1.069000E-6	2.115996E-1
4.725000E+1	1.842000E-7	9.180000E-7	2.006536E-1
4.950000E+1	2.500000E-7	1.148000E-6	2.177700E-1
5.175000E+1	2.689000E-7	1.228000E-6	2.189739E-1
5.400000E+1	2.618000E-7	1.196000E-6	2.188963E-1
5.625000E+1	2.031000E-7	9.890000E-7	2.053589E-1
5.850000E+1	2.075000E-7	9.780000E-7	2.121677E-1
6.075000E+1	2.348000E-7	1.093000E-6	2.148216E-1
6.300000E+1	2.369000E-7	1.102000E-6	2.149728E-1
6.525000E+1	2.459000E-7	1.147000E-6	2.143854E-1
6.750000E+1	2.785000E-7	1.245000E-6	2.236948E-1
6.975000E+1	2.482000E-7	1.143000E-6	2.171479E-1
7.200000E+1	2.692000E-7	1.215000E-6	2.215638E-1
7.425000E+1	2.623000E-7	1.196000E-6	2.193144E-1
7.650000E+1	2.466000E-7	1.148000E-6	2.148084E-1
7.875000E+1	2.377000E-7	1.115000E-6	2.131839E-1
8.100000E+1	2.205000E-7	1.027000E-6	2.147030E-1
8.325000E+1	2.363000E-7	1.111000E-6	2.126913E-1
8.550000E+1	2.163000E-7	1.038000E-6	2.083815E-1
8.775000E+1	1.878000E-7	9.410000E-7	1.995749E-1
9.000000E+1	2.279000E-7	1.095000E-6	2.081279E-1
9.225000E+1	2.280000E-7	1.114000E-6	2.046679E-1
9.450000E+1	2.360000E-7	1.158000E-6	2.037997E-1
9.675000E+1	2.266000E-7	1.130000E-6	2.005310E-1
9.900000E+1	2.465000E-7	1.225000E-6	2.012245E-1
1.012500E+2	2.201000E-7	1.118000E-6	1.968694E-1
1.035000E+2	2.027000E-7	1.079000E-6	1.878591E-1
1.057500E+2	1.999000E-7	1.073000E-6	1.863001E-1
