  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
1.777500E+2	1.197000E-7	1.326000E-6	9.027149E-2	2.015129E-1
1.800000E+2	1.295000E-7	1.420000E-6	9.119718E-2	2.030016E-1
1.822500E+2	1.143000E-7	1.189000E-6	9.613120E-2	2.130688E-1
1.845000E+2	1.167000E-7	1.149000E-6	1.015666E-1	2.280982E-1
1.867500E+2	1.215000E-7	1.217000E-6	9.983566E-2	2.113256E-1
1.890000E+2	1.322000E-7	1.269000E-6	1.041765E-1	2.225883E-1
1.912500E+2	1.455000E-7	1.481000E-6	9.824443E-2	2.040018E-1
1.935000E+2	1.170000E-7	1.113000E-6	1.051213E-1	2.205532E-1
1.957500E+2	1.220000E-7	1.164000E-6	1.048110E-1	2.123115E-1
1.980000E+2	1.261000E-7	1.197000E-6	1.053467E-1	2.153559E-1
2.002500E+2	1.290000E-7	1.176000E-6	1.096939E-1	2.272402E-1
2.025000E+2	1.325000E-7	1.228000E-6	1.078990E-1	2.177980E-1
2.047500E+2	1.273000E-7	1.130000E-6	1.126549E-1	2.308932E-1
2.070000E+2	1.484000E-7	1.423000E-6	1.042867E-1	2.107457E-1
2.092500E+2	1.294000E-7	1.154000E-6	1.121317E-1	2.190981E-1
2.115000E+2	1.363000E-7	1.254000E-6	1.086922E-1	2.108306E-1
2.137500E+2	1.119000E-7	9.660000E-7	1.158385E-1	2.269002E-1
2.160000E+2	1.406000E-7	1.279000E-6	1.099296E-1	2.159694E-1
2.182500E+2	1.477000E-7	1.341000E-6	1.101417E-1	2.144750E-1
2.205000E+2	1.388000E-7	1.199000E-6	1.157631E-1	2.313612E-1
2.227500E+2	1.377000E-7	1.205000E-6	1.142739E-1	2.209643E-1
2.250000E+2	1.538000E-7	1.389000E-6	1.107271E-1	2.111125E-1
2.272500E+2	1.615000E-7	1.438000E-6	1.123088E-1	2.117921E-1
2.295000E+2	1.654000E-7	1.504000E-6	1.099734E-1	2.114800E-1
2.317500E+2	1.569000E-7	1.375000E-6	1.141091E-1	2.153394E-1
2.340000E+2	1.590000E-7	1.368000E-6	1.162281E-1	2.226150E-1
2.362500E+2	1.550000E-7	1.330000E-6	1.165414E-1	2.164108E-1
2.385000E+2	1.502000E-7	1.282000E-6	1.171607E-1	2.212650E-1
2.407500E+2	1.428000E-7	1.163000E-6	1.227859E-1	2.330115E-1
2.430000E+2	1.432000E-7	1.175000E-6	1.218723E-1	2.296818E-1
2.452500E+2	1.643000E-7	1.398000E-6	1.175250E-1	2.271149E-1
2.475000E+2	1.539000E-7	1.247000E-6	1.234162E-1	2.315139E-1
2.497500E+2	1.653000E-7	1.360000E-6	1.215441E-1	2.326667E-1
2.520000E+2	1.482000E-7	1.199000E-6	1.236030E-1	2.304800E-1
2.542500E+2	1.459000E-7	1.178000E-6	1.238540E-1	2.302611E-1
2.565000E+2	1.563000E-7	1.264000E-6	1.236551E-1	2.330596E-1
2.587500E+2	1.565000E-7	1.246000E-6	1.256019E-1	2.368295E-1
2.610000E+2	1.550000E-7	1.266000E-6	1.224329E-1	2.302405E-1
2.632500E+2	1.562000E-7	1.249000E-6	1.250600E-1	2.308866E-1
2.655000E+2	1.444000E-7	1.137000E-6	1.270009E-1	2.356521E-1
2.677500E+2	1.555000E-7	1.240000E-6	1.254032E-1	2.367077E-1
