  Z(mm) 	  Channel-A 	  Channel-B	  A/B	 Close/open	
0.000000E+0	8.535000E-8	1.419000E-6	6.014799E-2	1.097453E-1
2.250000E+0	8.445000E-8	1.399000E-6	6.036455E-2	1.127473E-1
4.500000E+0	8.435000E-8	1.413000E-6	5.969568E-2	1.106688E-1
6.750000E+0	8.427000E-8	1.412000E-6	5.968130E-2	1.090178E-1
9.000000E+0	8.197000E-8	1.389000E-6	5.901368E-2	1.096196E-1
1.125000E+1	8.221000E-8	1.407000E-6	5.842928E-2	1.103216E-1
1.350000E+1	8.260000E-8	1.397000E-6	5.912670E-2	1.104545E-1
1.575000E+1	8.130000E-8	1.393000E-6	5.836324E-2	1.110131E-1
1.800000E+1	8.187000E-8	1.418000E-6	5.773625E-2	1.100734E-1
2.025000E+1	8.011000E-8	1.366000E-6	5.864568E-2	1.134068E-1
2.250000E+1	7.956000E-8	1.405000E-6	5.662633E-2	1.116649E-1
2.475000E+1	7.904000E-8	1.407000E-6	5.617626E-2	1.105756E-1
2.700000E+1	7.788000E-8	1.364000E-6	5.709677E-2	1.120347E-1
2.925000E+1	7.658000E-8	1.365000E-6	5.610256E-2	1.118659E-1
3.150000E+1	7.612000E-8	1.373000E-6	5.544064E-2	1.115984E-1
3.375000E+1	7.613000E-8	1.407000E-6	5.410803E-2	1.087343E-1
3.600000E+1	7.446000E-8	1.391000E-6	5.352983E-2	1.082350E-1
3.825000E+1	7.395000E-8	1.419000E-6	5.211416E-2	1.081069E-1
4.050000E+1	7.217000E-8	1.382000E-6	5.222142E-2	1.085913E-1
4.275000E+1	6.997000E-8	1.355000E-6	5.163838E-2	1.078060E-1
4.500000E+1	7.024000E-8	1.423000E-6	4.936051E-2	1.055137E-1
4.725000E+1	6.854000E-8	1.409000E-6	4.864443E-2	1.053291E-1
4.950000E+1	6.824000E-8	1.403000E-6	4.863863E-2	1.056963E-1
5.175000E+1	6.645000E-8	1.391000E-6	4.777139E-2	1.047479E-1
5.400000E+1	6.512000E-8	1.388000E-6	4.691643E-2	1.043787E-1
5.625000E+1	6.393000E-8	1.386000E-6	4.612554E-2	1.036649E-1
5.850000E+1	6.213000E-8	1.388000E-6	4.476225E-2	1.036574E-1
6.075000E+1	6.116000E-8	1.396000E-6	4.381089E-2	1.028510E-1
6.300000E+1	5.881000E-8	1.381000E-6	4.258508E-2	1.035010E-1
6.525000E+1	5.741000E-8	1.421000E-6	4.040113E-2	9.862605E-2
6.750000E+1	5.491000E-8	1.368000E-6	4.013889E-2	1.002876E-1
6.975000E+1	5.397000E-8	1.387000E-6	3.891132E-2	1.012898E-1
7.200000E+1	5.277000E-8	1.398000E-6	3.774678E-2	9.808890E-2
7.425000E+1	5.016000E-8	1.335000E-6	3.757303E-2	1.017620E-1
7.650000E+1	4.947000E-8	1.395000E-6	3.546237E-2	9.833383E-2
7.875000E+1	4.743000E-8	1.373000E-6	3.454479E-2	9.691161E-2
8.100000E+1	4.508000E-8	1.363000E-6	3.307410E-2	9.613417E-2
8.325000E+1	4.271000E-8	1.363000E-6	3.133529E-2	9.570128E-2
8.550000E+1	4.006000E-8	1.382000E-6	2.898698E-2	9.103407E-2
8.775000E+1	3.810000E-8	1.399000E-6	2.723374E-2	8.918191E-2
9.000000E+1	3.531000E-8	1.375000E-6	2.568000E-2	8.730234E-2
9.225000E+1	3.320000E-8	1.387000E-6	2.393655E-2	8.492743E-2
9.450000E+1	3.149000E-8	1.413000E-6	2.228592E-2	8.572017E-2
9.675000E+1	2.910000E-8	1.371000E-6	2.122538E-2	8.429377E-2
9.900000E+1	2.658000E-8	1.354000E-6	1.963072E-2	8.271700E-2
1.012500E+2	2.432000E-8	1.366000E-6	1.780381E-2	7.483813E-2
1.035000E+2	2.152000E-8	1.371000E-6	1.569657E-2	7.359608E-2
1.057500E+2	1.718300E-8	1.228000E-6	1.399267E-2	7.041693E-2
1.080000E+2	1.675700E-8	1.335000E-6	1.255206E-2	6.902266E-2
1.102500E+2	1.486400E-8	1.381000E-6	1.076322E-2	6.530374E-2
1.125000E+2	1.369900E-8	1.388000E-6	9.869597E-3	6.383523E-2
1.147500E+2	1.258200E-8	1.419000E-6	8.866808E-3	6.388570E-2
1.170000E+2	1.125900E-8	1.359000E-6	8.284768E-3	6.597707E-2
1.192500E+2	1.003400E-8	1.351000E-6	7.427091E-3	6.576180E-2
1.215000E+2	9.223000E-9	1.361000E-6	6.776635E-3	6.616304E-2
1.237500E+2	7.683000E-9	1.363000E-6	5.636831E-3	6.377472E-2
1.260000E+2	5.994000E-9	1.373000E-6	4.365623E-3	5.700452E-2
1.282500E+2	4.616000E-9	1.393000E-6	3.313711E-3	5.062728E-2
1.305000E+2	4.171000E-9	1.375000E-6	3.033455E-3	5.057126E-2
1.327500E+2	4.652000E-9	1.225000E-6	3.797551E-3	5.900956E-2
1.350000E+2	6.370000E-9	1.359000E-6	4.687270E-3	6.345843E-2
1.372500E+2	7.170000E-9	1.356000E-6	5.287611E-3	6.308289E-2
1.395000E+2	7.680000E-9	1.390000E-6	5.525180E-3	5.824460E-2
1.417500E+2	8.680000E-9	1.380000E-6	6.289855E-3	5.673467E-2
1.440000E+2	1.078000E-8	1.381000E-6	7.805938E-3	6.242802E-2
1.462500E+2	1.227000E-8	1.352000E-6	9.075444E-3	6.497833E-2
1.485000E+2	1.423000E-8	1.396000E-6	1.019341E-2	6.713500E-2
1.507500E+2	1.628000E-8	1.345000E-6	1.210409E-2	7.272673E-2
1.530000E+2	1.885000E-8	1.381000E-6	1.364953E-2	7.365226E-2
1.552500E+2	2.127000E-8	1.303000E-6	1.632387E-2	8.187520E-2
1.575000E+2	2.458000E-8	1.334000E-6	1.842579E-2	8.699779E-2
1.597500E+2	2.794000E-8	1.333000E-6	2.096024E-2	9.126918E-2
1.620000E+2	3.065000E-8	1.330000E-6	2.304511E-2	9.548425E-2
1.642500E+2	3.299000E-8	1.348000E-6	2.447329E-2	9.695846E-2
1.665000E+2	3.570000E-8	1.364000E-6	2.617302E-2	9.621875E-2
1.687500E+2	3.760000E-8	1.333000E-6	2.820705E-2	1.013376E-1
1.710000E+2	3.995000E-8	1.327000E-6	3.010550E-2	1.048230E-1
1.732500E+2	4.208000E-8	1.340000E-6	3.140299E-2	1.030719E-1
1.755000E+2	4.485000E-8	1.356000E-6	3.307522E-2	1.059251E-1
1.777500E+2	4.760000E-8	1.351000E-6	3.523316E-2	1.064083E-1
1.800000E+2	4.991000E-8	1.350000E-6	3.697037E-2	1.068883E-1
1.822500E+2	5.169000E-8	1.335000E-6	3.871910E-2	1.107871E-1
1.845000E+2	5.382000E-8	1.360000E-6	3.957353E-2	1.072412E-1
1.867500E+2	5.492000E-8	1.325000E-6	4.144906E-2	1.126853E-1
1.890000E+2	5.746000E-8	1.357000E-6	4.234340E-2	1.111676E-1
1.912500E+2	5.882000E-8	1.365000E-6	4.309158E-2	1.106003E-1
1.935000E+2	6.016000E-8	1.343000E-6	4.479523E-2	1.120962E-1
1.957500E+2	6.148000E-8	1.352000E-6	4.547337E-2	1.111856E-1
1.980000E+2	6.330000E-8	1.370000E-6	4.620438E-2	1.109522E-1
2.002500E+2	6.447000E-8	1.351000E-6	4.772021E-2	1.122930E-1
2.025000E+2	6.542000E-8	1.322000E-6	4.948563E-2	1.159367E-1
2.047500E+2	6.807000E-8	1.350000E-6	5.042222E-2	1.151147E-1
2.070000E+2	6.990000E-8	1.356000E-6	5.154867E-2	1.149372E-1
2.092500E+2	7.047000E-8	1.328000E-6	5.306476E-2	1.177312E-1
2.115000E+2	7.385000E-8	1.339000E-6	5.515310E-2	1.181127E-1
2.137500E+2	7.442000E-8	1.339000E-6	5.557879E-2	1.195489E-1
2.160000E+2	7.683000E-8	1.357000E-6	5.661754E-2	1.205298E-1
2.182500E+2	7.815000E-8	1.339000E-6	5.836445E-2	1.223726E-1
2.205000E+2	7.977000E-8	1.351000E-6	5.904515E-2	1.225430E-1
2.227500E+2	8.138000E-8	1.325000E-6	6.141887E-2	1.251448E-1
2.250000E+2	8.324000E-8	1.331000E-6	6.253944E-2	1.271095E-1
2.272500E+2	8.469000E-8	1.343000E-6	6.306031E-2	1.273117E-1
2.295000E+2	8.632000E-8	1.356000E-6	6.365782E-2	1.254370E-1
2.317500E+2	8.833000E-8	1.323000E-6	6.676493E-2	1.319853E-1
2.340000E+2	8.960000E-8	1.316000E-6	6.808511E-2	1.352914E-1
2.362500E+2	9.361000E-8	1.342000E-6	6.975410E-2	1.354008E-1
2.385000E+2	9.421000E-8	1.302000E-6	7.235791E-2	1.385463E-1
2.407500E+2	9.587000E-8	1.312000E-6	7.307165E-2	1.398997E-1
2.430000E+2	9.745000E-8	1.301000E-6	7.490392E-2	1.430749E-1
2.452500E+2	1.004300E-7	1.322000E-6	7.596823E-2	1.450232E-1
2.475000E+2	1.016600E-7	1.279000E-6	7.948397E-2	1.489549E-1
2.497500E+2	1.040100E-7	1.331000E-6	7.814425E-2	1.455060E-1
2.520000E+2	1.072100E-7	1.318000E-6	8.134294E-2	1.518857E-1
2.542500E+2	1.090500E-7	1.287000E-6	8.473193E-2	1.561075E-1
2.565000E+2	1.121100E-7	1.320000E-6	8.493182E-2	1.554261E-1
2.587500E+2	1.157700E-7	1.295000E-6	8.939768E-2	1.620086E-1
2.610000E+2	1.155300E-7	1.293000E-6	8.935035E-2	1.614930E-1
2.632500E+2	1.237700E-7	1.346000E-6	9.195394E-2	1.645294E-1
2.655000E+2	1.278900E-7	1.362000E-6	9.389868E-2	1.684510E-1
2.677500E+2	1.299800E-7	1.322000E-6	9.832073E-2	1.765961E-1
2.700000E+2	1.282900E-7	1.221000E-6	1.050696E-1	1.837514E-1
2.722500E+2	1.388200E-7	1.310000E-6	1.059695E-1	1.887068E-1
2.745000E+2	1.443000E-7	1.319000E-6	1.094011E-1	1.930255E-1
2.767500E+2	1.501000E-7	1.316000E-6	1.140578E-1	2.017044E-1
2.790000E+2	1.568400E-7	1.348000E-6	1.163501E-1	2.042824E-1
2.812500E+2	1.609200E-7	1.318000E-6	1.220941E-1	2.125723E-1
2.835000E+2	1.689400E-7	1.353000E-6	1.248633E-1	2.155889E-1
2.857500E+2	1.713400E-7	1.304000E-6	1.313957E-1	2.254802E-1
2.880000E+2	1.815500E-7	1.357000E-6	1.337878E-1	2.352874E-1
2.902500E+2	1.669400E-7	1.177000E-6	1.418352E-1	2.441872E-1
2.925000E+2	1.893000E-7	1.331000E-6	1.422239E-1	2.457135E-1
2.947500E+2	1.921000E-7	1.311000E-6	1.465294E-1	2.519424E-1
